© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM
Date	Tue May 28 04:39:02 PDT 2019
Analysis ID	17865919

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Mouse OR Human OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Organismal Injury and Abnormalities	lymphoid cancer	Lymphoid cancer	3.95E-03	 	-1.437	 	-0.886	ADA,SATB1,CTSK,MMP2,NEDD9,PIK3R5,RTN2,DCLK3,CARD11,ZYX,FZD1,ENPP1,FGF11,SDK2,ATP11A,GRIN3A,SKIL,S1PR1,TRAF6,USP22,DAP,PTGER4,TIMP2,CITED2,BCL6,LGI3,NFE2L3,GRHPR,NDRG2,WDR91,CYR61,BCL2L11,FKBP1A,PRIM2,B3GAT1,LPCAT2,CBX4,LCP1,HIST1H1C,ZBTB10,PER1,NCOR1,FRMD4B,PRKCZ,FOXO1,AMOT,UCHL1,BCL11B,BMF,BCHE,NALCN,SMOC1,CAMTA1,GSE1,PTPRK,SLC16A7,USP2,DPYD,PTPRE,ANXA4,DNM3,CDC23,FGFR1,DUSP8,TUBB3,CYB5R2,SATB2,PRKCQ,TMEM144,AMPH,NFKBIA,ZHX3,SPRED1,PBX3,RAG1,NID1,CLDN14,DICER1,MAPK8IP1,GNG4,PCDH15,FGFR4,DUSP16,SEMA5A,EGFR,LAD1,VEGFA,KIT,ANXA2,IGFBP5,SORCS1,SEMA3D,TRADD,ACOT9,ARHGAP15,RPTOR,DYNC1I1,TNFRSF13C,ITGA4,JAM3,GADD45A,MCM5,RFTN1,SEMA3E,ZRSR2,PPFIA2,PAPPA,CACNB4,ATP1A2,PPTC7,STAT1,E2F2,ITGB3,IL17RB,MAPK3,GIPR,ZNF292,FBXL2,CEBPD,TMEM268,ANXA5,ADARB2,SIRT2,OFD1,SEC24D,SLC4A10,TMEM132D,CACNA1C,COL2A1,ICAM1,DSEL	131	
Cell Death and Survival	apoptosis	Apoptosis of islets of Langerhans	3.96E-03	 	1.910	 	2.134	BCL2L11,UCHL1,VEGFA,STAT1,NR4A1,USP18,CAPN10,NFKBIA,PCSK2,GIPR	10	
Cellular Movement	cell movement	Cell movement of muscle cells	3.97E-03	 	-1.530	bias	-2.434	HBEGF,FGFR1,CYR61,MMP2,PAPPA,TRIB1,IGFBP5,PTGER4,ATP2A2,PTK2,BARX2,CSF1,ITGB1BP1,FOXO1,PLA2G4A,S1PR1	16	
Infectious Diseases, Respiratory Disease	infection	Infection of respiratory tract	3.97E-03	 	 	 	 	CEBPD,STXBP2,TIRAP,SLCO3A1,NFKBIA,MSRA,TIMP2,ZYX,HIST1H1C,ACSL1,PER1,ITGA4,HIST1H2BD,GABRB1,GRIN3A,NFIL3	16	
Cancer, Organismal Injury and Abnormalities	cancer	Cancer of cells	3.98E-03	Decreased	-2.072	 	-2.296	ERI3,SATB1,C2CD4C,ABCA2,MMP2,SLC12A3,NEDD9,CDKL2,RTN2,CCDC91,CARD11,ZYX,Ifi27l2a/Ifi27l2b,SNCA,LRRC4,ZNF717,FGF11,ME2,SDK2,GRIN3A,S1PR1,HOXB6,TRAF6,CADPS,HBEGF,USP22,DAP,KLHDC8A,PTGER4,PTK2,BCL6,ONECUT2,MAP3K21,RAP1GAP2,HIST1H2BD,C3orf70,TTC28,Foxp1,WDR91,CYR61,BCL2L11,MARCH1,FKBP1A,PRIM2,B3GAT1,SPAG1,PER1,SCG5,NCOR1,FRMD4B,DSCAML1,AMOT,SERP2,PLOD2,PROX1,BCL11B,PRUNE2,SMOC1,PHLDA1,GSE1,SLC7A11,USP2,PTPRE,ACSL3,MAP4,CDC23,DNM3,ERICH3,PSD3,FGFR1,RASAL2,TUBB3,ZDHHC2,SPRED1,MAPK8IP1,FLRT3,SPATA6,FGFR4,DUSP16,SEMA5A,EGFR,VEGFA,KIT,RHOJ,TRADD,POLR3E,ARHGAP15,RPTOR,PDE8B,BHLHE22,JAM3,CFTR,KLF11,SLITRK1,SGSM1,FGF1,SEMA3E,ZRSR2,PPFIA2,RALGPS1,PAPPA,TNNI1,ATP1A2,CSMD3,LINGO2,NIPSNAP1,PPP1R3D,STAT1,E2F2,KIF18A,ANLN,CYFIP2,ODF2,FBXL2,ZNF292,BAMBI,CEBPD,TMEM268,LURAP1L,ADARB2,ARC,DDHD2,TMEM132D,CACNA1C,ICAM1,ANKS1B,NUDT13,DSEL,ADA,DCLK1,ETV1,PIK3R5,PPARA,NCAM2,TLN2,RAP1A,THSD7A,SPIRE2,DCLK3,BMP4,FZD1,ENPP1,AGO2,GRIA4,ATP11A,DLG2,SKIL,CELA1,WDR26,PRKCE,CNTN3,APOD,CPOX,AHI1,TIMP2,CITED2,NLGN2,LGI3,NFE2L3,GRHPR,LRRTM1,ANKRD39,TMEM132C,PLEKHH2,NDRG2,LPCAT2,ST14,DZIP1L,CD82,CBX4,LCP1,HTRA3,HIST1H1C,ZBTB10,DSCAM,KIAA0408,PRKCZ,EMILIN2,SETD5,FOXO1,ASNS,DACH2,SPATA13,UCHL1,NR4A1,BMF,BCHE,NALCN,RABGAP1L,SPEF2,CAMTA1,PTPRK,CNTN1,SLC8A3,SLC16A7,MYLPF,DPYD,ANXA4,GREB1L,SLC25A12,MTSS1L,DUSP8,INTS7,CYB5R2,SATB2,PRKCQ,TMEM144,AMPH,Ppp2r5c,NFKBIA,ZHX3,PBX3,CCDC127,RAG1,NID1,CLDN14,PPARGC1A,DICER1,MTSS1,XPA,GNG4,CSMD2,BRD8,PCDH15,FLNC,MATN2,GALNT13,LAD1,THOC3,LRRC26,ANXA2,IGFBP5,SORCS1,NLK,ATP2A2,CAPN10,SEMA3D,ANGPTL6,ACOT9,CYP26B1,DYNC1I1,MYO1E,TNFRSF13C,ITGA4,GADD45A,MCM5,ABCC5,RFTN1,STXBP2,HIVEP3,LRRTM3,CACNB4,TMC6,PPTC7,TCERG1,SLC45A3,ITGB3,EIF6,IL17RB,MAPK3,GIPR,EPHA10,HOXD1,SIRT2,OFD1,SLC4A10,SEC24D,RELL2,COL2A1,ESRP1	270	
Cardiovascular System Development and Function, Cell-To-Cell Signaling and Interaction	interaction	Interaction of endothelial cells	4.01E-03	 	-0.165	 	-1.036	EGFR,CYR61,FGF1,VEGFA,KIT,ANXA2,DEPTOR,DGKE,PTK2,NFKBIA,MYADM,DIP2A,STAT1,ITGA4,ITGB3,ICAM1,LGALS2,S1PR1	18	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	T-cell malignant neoplasm	T-cell malignant neoplasm	4.10E-03	Decreased	-2.028	 	-1.356	ADA,NDRG2,SATB1,DUSP8,CYR61,BCL2L11,TUBB3,PRKCQ,FKBP1A,PRIM2,PIK3R5,B3GAT1,NFKBIA,CBX4,CARD11,RAG1,ZBTB10,STAT1,FZD1,PER1,E2F2,FGF11,NCOR1,FRMD4B,SKIL,DUSP16,MAPK3,S1PR1,GIPR,TRAF6,LAD1,BCL11B,VEGFA,BMF,KIT,TIMP2,ACOT9,ARHGAP15,BCL6,PTPRK,RPTOR,SLC16A7,DPYD,PTPRE,JAM3,GADD45A,DNM3	47	
Cell-To-Cell Signaling and Interaction, Tissue Development	adhesion	Adhesion of extracellular matrix	4.15E-03	 	 	 	 	ZYX,BCL6,NID1,SEMA3E,BCL2L11,PPFIA2,HOXD3,ITGA4,ITGB3,JAM3,FGFR4,ITGB1BP1	12	
Connective Tissue Development and Function, Embryonic Development, Skeletal and Muscular System Development and Function, Tissue Development	patterning	Patterning of axis	4.19E-03	 	 	 	 	ARC,FGFR1,HIST1H1C,WNT3,BMP4,PTK2,CYP26B1,LFNG	8	
Digestive System Development and Function, Endocrine System Disorders, Gastrointestinal Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of small pancreas	4.27E-03	 	 	 	 	EGFR,FBXL20,CFTR	3	
Cell Cycle	G0 phase	Arrest in G0 phase of leukemia cell lines	4.27E-03	 	 	 	 	FBXL2,CEBPD,CHKA	3	
Embryonic Development, Organ Development, Organismal Development, Renal and Urological System Development and Function, Tissue Development	development	Development of glomerular basement membrane	4.27E-03	 	 	 	 	NID1,SULF2,MYO1E	3	
Cellular Development	differentiation	Differentiation of multinucleated cells	4.27E-03	 	 	 	 	CSF1,USP18,TRAF6	3	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	diffuse large B-cell lymphoma	High grade diffuse large B-cell lymphoma	4.27E-03	 	 	 	 	BCL2L11,BMF,PRIM2	3	
Lipid Metabolism, Small Molecule Biochemistry	joining	Joining of lipid	4.27E-03	 	 	 	 	ANXA5,PIGK,FAAH	3	
Cellular Movement	migration	Migration of chronic lymphocytic leukemia cells	4.27E-03	 	 	 	 	VEGFA,STAT1,ITGA4	3	
Cell Morphology, Cellular Function and Maintenance	permeability	Permeability of skin cell lines	4.27E-03	 	 	 	 	VEGFA,RAP1A,TIMP2	3	
Cell Morphology, Cellular Development, Tissue Development	tubulation	Tubulation of skin cell lines	4.27E-03	 	 	 	 	VEGFA,RAP1A,S1PR1	3	
Cellular Movement	migration	Migration of tumor cell lines	4.27E-03	 	1.844	bias	-0.323	TCAF2,FGFR1,MMP2,Cdc42,NEDD9,PRKCQ,PIK3R5,PPARA,PLD1,RAP1A,NFKBIA,ZYX,PALLD,FLNC,AGO2,DCDC2,SEMA5A,WDR26,HBEGF,EGFR,NAALADL2,VEGFA,KIT,ANXA2,PTGER4,S100B,PTK2,TIMP2,CTNNAL1,PRRX1,PIEZO2,RPTOR,RAP1GAP2,STMN3,VAMP7,ITGA4,DUSP6,JAM3,NDRG2,CYR61,FGF1,SEMA3E,B3GAT1,ST14,CD82,MYADM,STAT1,ITGB3,PRKCZ,FOXO1,ASNS,MAPK3,FBXL2,CHP2,IL17B,PHLDA1,CKLF,PTPRK,Crnde,USP2,PHACTR1,CSF1,ESRP1,MAP4,MINDY3	65	
Cell Death and Survival, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	apoptosis	Apoptosis of pancreatic cells	4.32E-03	 	1.311	 	1.555	BCL2L11,UCHL1,VEGFA,STAT1,E2F2,USP18,CAPN10,NFKBIA,PCSK2,GIPR	10	
Cell Morphology	morphology	Morphology of cellular protrusions	4.35E-03	 	 	 	 	DCLK1,RUFY3,GJB1,NEDD9,NFKBIA,DPYSL5,LCP1,GDAP1,DMTN,SNCA,XPA,KLC1,MAP1A,PCDH15,GRIN3A,SEMA5A,S1PR1,VEGFA,PTK2,TIMP2,ARC,DIXDC1,CDK5R1,CNTN1,DCX,CAST,ADGRG6,MMP24	28	
Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	hemoglobinopathy	Hemoglobinopathy	4.37E-03	 	 	 	 	EDNRA,FKBP1A,PRIM2,OFD1,SLC7A11,GRHPR,PTPRE,CAST,CACNA1C,FRMD4B,ICAM1,GRIN3A,GIPR	13	
Cellular Function and Maintenance, Cellular Growth and Proliferation, Hematological System Development and Function	production	Production of blood cells	4.37E-03	Increased	2.563	bias	1.775	ADA,IL11,HES5,CSF1,KIT,ITGA4,NFKBIA,NFIL3,TRAF6	9	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	nonsquamous non-small cell lung carcinoma	Stage I-IV nonsquamous non-small cell lung carcinoma	4.37E-03	 	 	 	 	FGFR1,EGFR,DICER1,PRKRA,POLR2A,TUBB3,VEGFA,FKBP1A,AGO2	9	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization, Tissue Development	adhesion	Adhesion of cell-associated matrix	4.47E-03	 	 	 	 	ZYX,BCL6,NID1,SEMA3E,BCL2L11,PPFIA2,HOXD3,ITGA4,ITGB3,JAM3,ITGB1BP1	11	
Cell-To-Cell Signaling and Interaction, Cellular Compromise, Tumor Morphology	adhesion	Adhesion of tumor cells	4.53E-03	 	1.400	bias	 	PRKCE,EGFR,BMP4,PTK2,ICAM1	5	
Neurological Disease, Organismal Injury and Abnormalities, Respiratory Disease	anosmia	Anosmia	4.53E-03	 	 	 	 	FGFR1,SLC7A11,FLRT3,DUSP6,SPRY4	5	
Hematological Disease, Metabolic Disease, Organismal Injury and Abnormalities	hypophosphatemia	Hypophosphatemia	4.53E-03	 	-0.747	bias	0.091	FGFR1,SLC34A3,ENPP1,DMP1,TRAF6	5	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colon cancer	Stage IV colon cancer	4.53E-03	 	 	 	 	FGFR1,EGFR,VEGFA,DPYD,KIT	5	
Organismal Survival	organismal death	Organismal death	4.62E-03	Decreased	-5.163	bias	 	ADA,SATB1,RUFY3,ETV1,ABCA2,MMP2,TIRAP,B3GALNT1,PPARA,CHKA,RAP1A,SPRED2,KLF9,PANK1,TIPARP,SNCA,OCRL,KLHL40,BMP4,AGO2,SKIL,S1PR1,TRAF6,CADPS,HBEGF,USP22,SNAP91,APOD,CPOX,AHI1,PTGER4,PTK2,TIMP2,CITED2,PRRX1,NLGN2,BCL6,CDK5R1,NFE2L3,CHMP2A,ADGRG6,LFNG,NDRG2,Foxp1,CYR61,BCL2L11,SULF2,INSM1,GJC2,FKBP1A,HOXD3,ATP8A2,ST14,CBX4,LCP1,SPRY4,FAH,HIST1H1C,DSCAM,SCG5,NCOR1,NFIL3,FOXO1,AMOT,BCL11B,PTPRN,BMF,TNNT2,S100A13,BCHE,NALCN,CAMTA1,CDC73,CNTN1,USP25,PRKRA,MYLPF,DPYD,CSF1,CAST,MAP4,DNM3,POMT2,FGFR1,GJB1,EDNRA,Mt1,Cdc42,POLR2A,SALL4,SATB2,AMPH,USP18,MSRA,ENPP3,ZDHHC2,NFKBIA,SPRED1,PBX3,RAG1,PALLD,RPS6KA5,PPARGC1A,DICER1,MAPK8IP1,MTSS1,GRHL3,HES5,XPA,BRSK2,FLRT3,MARCKSL1,FLNC,FGFR4,ASL,LGALS2,NKX2-2,SEMA5A,PCSK2,EGFR,EHD3,DNAJB1,STK40,VEGFA,HSPB8,KIT,ANXA2,IGFBP5,ATP2A2,ANGPTL6,CYP26B1,MYZAP,APBB2,SLC2A9,KIF1B,RPTOR,EYA4,MAN1A2,ITGA4,JAM3,GADD45A,CFTR,VPS53,VASN,SLITRK1,ICA1,CRLF3,UBIAD1,STXBP2,FBXL20,PAPPA,ATP1A2,GMNN,SLC19A2,FITM2,DACT1,STAT1,GNG3,E2F2,RAD51B,ITGB3,PMEPA1,BIK,EIF6,IL17RB,CUX2,ADCYAP1R1,MAPK3,SLC4A2,WNT3,NAP1L2,CEBPD,HPGD,BUB3,SIRT2,RNASEH2B,SLC4A10,ARC,Tmsb4x (includes others),MIF4GD,DLL1,CACNA1C,COL2A1,CPLX3,ICAM1,ITGB1BP1,KIF1A,ESRP1	188	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	lung tumor	Lung tumor	4.68E-03	 	-0.815	 	-0.625	ETV1,TMEM125,MMP2,NEDD9,IFRD1,THSD7A,PAK3,CARD11,ZYX,ANAPC5,AGTPBP1,IFFO2,ZNF717,AGO2,GABRB1,GRIN3A,S1PR1,CADPS,PRKCE,APOD,CPOX,PTK2,SLC6A15,NLGN2,BCL6,ONECUT2,NFE2L3,GRHPR,MAP3K21,P2RX4,HIST1H2BD,C3orf70,CDK16,SEC16B,NDRG2,BCL2L11,FKBP1A,PRIM2,B3GAT1,TFPI2,ST14,EPB41L4B,BCAS1,LCP1,HIST1H1C,DSCAM,IL1RAP,RNF43,APBB1IP,NCOR1,FRMD4B,DSCAML1,FOXO1,ASNS,SERP2,SPATA13,UCHL1,NR4A1,PRUNE2,PPM1L,BCHE,NALCN,RABGAP1L,SPEF2,ANKRD13A,PHLDA1,SLC7A11,SLC8A3,ATP10B,USP25,PRKRA,SLITRK2,DPYD,CSF1,PTPRE,MAP4,MINDY3,ERICH3,FGFR1,GJB1,POLR2A,TUBB3,CBX8,SATB2,RGS17,USP18,SFTPC,NFKBIA,CABLES1,SLC37A3,PBX3,NID1,PPARGC1A,DICER1,MAPK8IP1,XPA,CSMD2,SPATA6,PCDH15,FGFR4,PLA2G4A,GALNT13,PCSK2,EGFR,VEGFA,KIT,ANXA2,SORCS1,CAPN10,DIXDC1,STMN3,EYA4,ITGA4,JAM3,DUSP6,GADD45A,MCM5,NAA25,SLITRK1,ABCC5,TMEM74,PAPPA,ATP1A2,CSMD3,GDAP1,EPHX4,STAT1,KIF18A,GRM7,ITGB3,CUX2,ADCYAP1R1,GIPR,ZNF292,PLXNB3,HPGD,LURAP1L,CHSY3,SIRT2,L2HGDH,TMEM132D,CACNA1C,ANKS1B,ICAM1,MMP24	145	
Cell Morphology, Cellular Assembly and Organization	morphology	Morphology of actin cytoskeleton	4.71E-03	 	 	 	 	PSD3,Tmsb4x (includes others),DMTN,SEMA3E,MTSS1,PTK2,SEMA3D	7	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	development	Development of lung tumor	4.74E-03	 	-1.577	bias	-0.723	FGFR1,ETV1,GJB1,TUBB3,POLR2A,IFRD1,SATB2,NFKBIA,THSD7A,SLC37A3,PBX3,CARD11,ZYX,ANAPC5,NID1,AGTPBP1,DICER1,MAPK8IP1,XPA,CSMD2,PCDH15,AGO2,PLA2G4A,S1PR1,CADPS,EGFR,VEGFA,KIT,SORCS1,SLC6A15,NLGN2,DIXDC1,BCL6,ONECUT2,MAP3K21,P2RX4,EYA4,JAM3,GADD45A,C3orf70,MCM5,SLITRK1,ABCC5,NDRG2,TMEM74,PRIM2,B3GAT1,ATP1A2,CSMD3,LCP1,GDAP1,HIST1H1C,EPHX4,DSCAM,STAT1,KIF18A,IL1RAP,GRM7,APBB1IP,NCOR1,FRMD4B,DSCAML1,CUX2,ADCYAP1R1,ASNS,ZNF292,SERP2,SPATA13,HPGD,UCHL1,NR4A1,PRUNE2,PPM1L,BCHE,NALCN,SIRT2,L2HGDH,ANKRD13A,PHLDA1,SLC7A11,SLC8A3,PRKRA,ATP10B,USP25,TMEM132D,DPYD,PTPRE,CACNA1C,ANKS1B,MAP4	90	
Organ Morphology, Organismal Injury and Abnormalities, Renal and Urological Disease, Renal and Urological System Development and Function	abnormal morphology	Abnormal morphology of dilated proximal convoluted tubule	4.77E-03	 	 	 	 	FAH,Mt1,VEGFA,GADD45A	4	
Cancer, Organismal Injury and Abnormalities	epithelial cancer	Stage I epithelial cancer	4.80E-03	 	 	 	 	FGFR1,EGFR,PRKRA,DICER1,POLR2A,TUBB3,VEGFA,FKBP1A,KIT,ANXA2,AGO2,EPB41L4B	12	
Endocrine System Disorders, Gastrointestinal Disease, Metabolic Disease, Organismal Injury and Abnormalities	non-insulin-dependent diabetes mellitus	Non-insulin-dependent diabetes mellitus	4.82E-03	 	 	 	 	EDNRA,CTSK,SLC12A3,MMP2,BCL2L11,PPARA,KLF10,ADAMTS2,PBX3,FAH,ANAPC5,SNCA,MAPK8IP1,MED27,ENPP1,FRMD4B,GRIA4,TMEFF2,PROX1,UCHL1,VEGFA,FBXO3,AHI1,ANXA2,ATP2A2,CAPN10,CA13,PIEZO2,CAMTA1,SLC7A11,KLF11,CDC23	32	
Cardiovascular Disease, Connective Tissue Disorders, Hematological Disease, Hereditary Disorder, Organismal Injury and Abnormalities	sickle cell anemia	Sickle cell anemia	4.83E-03	 	 	 	 	SLC7A11,EDNRA,GRHPR,PTPRE,PRIM2,CAST,FRMD4B,OFD1,ICAM1,GRIN3A,GIPR	11	
Cell Morphology, Nervous System Development and Function, Tissue Morphology	morphology	Morphology of neurites	4.93E-03	 	 	 	 	DCLK1,RUFY3,GJB1,VEGFA,DPYSL5,NFKBIA,TIMP2,GDAP1,ARC,DIXDC1,SNCA,CDK5R1,CNTN1,XPA,KLC1,DCX,MAP1A,CAST,ADGRG6,GRIN3A,MMP24,S1PR1,SEMA5A	23	
Nervous System Development and Function	nociception	Nociception	4.93E-03	 	-1.492	 	-1.454	FGFR1,BAMBI,EDNRA,UCHL1,HOXD1,FAAH,NIPSNAP1,NLGN2,CDK5R1,P2RX4,BHLHE22,CACNA2D3,JAM3,GRIA4,DLG2,MMP24,PCSK2,MAPK3	18	
Dermatological Diseases and Conditions, Hair and Skin Development and Function, Organ Morphology, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of stratum corneum	4.95E-03	 	 	 	 	GRHL3,BCL11B,PPARA,ST14,NFKBIA,CYP26B1	6	
Organ Morphology, Organismal Injury and Abnormalities, Renal and Urological Disease, Renal and Urological System Development and Function	hypertrophy	Hypertrophy of renal glomerulus	4.95E-03	 	 	 	 	EHD3,VEGFA,E2F2,DEPTOR,ICAM1,FOXO1	6	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	carcinoma	Lung carcinoma	5.02E-03	 	-0.412	bias	0.306	ETV1,TMEM125,MMP2,IFRD1,THSD7A,PAK3,CARD11,ZYX,ANAPC5,AGTPBP1,IFFO2,ZNF717,AGO2,GABRB1,GRIN3A,S1PR1,CADPS,PRKCE,APOD,CPOX,PTK2,SLC6A15,NLGN2,BCL6,ONECUT2,NFE2L3,GRHPR,MAP3K21,P2RX4,HIST1H2BD,C3orf70,CDK16,NDRG2,BCL2L11,FKBP1A,PRIM2,B3GAT1,EPB41L4B,BCAS1,LCP1,HIST1H1C,DSCAM,IL1RAP,RNF43,APBB1IP,NCOR1,FRMD4B,DSCAML1,ASNS,SERP2,SPATA13,UCHL1,NR4A1,PRUNE2,PPM1L,BCHE,NALCN,RABGAP1L,SPEF2,ANKRD13A,PHLDA1,SLC7A11,SLC8A3,PRKRA,ATP10B,USP25,SLITRK2,DPYD,PTPRE,MAP4,MINDY3,ERICH3,FGFR1,GJB1,TUBB3,POLR2A,CBX8,SATB2,RGS17,USP18,NFKBIA,CABLES1,SLC37A3,PBX3,NID1,DICER1,MAPK8IP1,XPA,CSMD2,SPATA6,PCDH15,PLA2G4A,GALNT13,EGFR,VEGFA,KIT,ANXA2,SORCS1,CAPN10,DIXDC1,STMN3,EYA4,JAM3,DUSP6,GADD45A,MCM5,NAA25,SLITRK1,ABCC5,TMEM74,PAPPA,ATP1A2,CSMD3,GDAP1,EPHX4,STAT1,KIF18A,GRM7,CUX2,ADCYAP1R1,ZNF292,PLXNB3,HPGD,LURAP1L,L2HGDH,TMEM132D,CACNA1C,ANKS1B,ICAM1,MMP24	130	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	lung cancer	Lung cancer	5.02E-03	 	-0.318	 	-0.180	ETV1,TMEM125,MMP2,IFRD1,THSD7A,PAK3,CARD11,ZYX,ANAPC5,AGTPBP1,IFFO2,ZNF717,AGO2,GABRB1,GRIN3A,S1PR1,CADPS,PRKCE,APOD,CPOX,PTK2,SLC6A15,NLGN2,BCL6,ONECUT2,NFE2L3,GRHPR,MAP3K21,P2RX4,HIST1H2BD,C3orf70,CDK16,NDRG2,BCL2L11,FKBP1A,PRIM2,B3GAT1,TFPI2,ST14,EPB41L4B,BCAS1,LCP1,HIST1H1C,DSCAM,IL1RAP,RNF43,APBB1IP,NCOR1,FRMD4B,DSCAML1,ASNS,SERP2,SPATA13,UCHL1,NR4A1,PRUNE2,PPM1L,BCHE,NALCN,RABGAP1L,SPEF2,ANKRD13A,PHLDA1,SLC7A11,SLC8A3,ATP10B,USP25,PRKRA,SLITRK2,DPYD,CSF1,PTPRE,MAP4,MINDY3,ERICH3,FGFR1,GJB1,POLR2A,TUBB3,CBX8,SATB2,RGS17,USP18,SFTPC,NFKBIA,CABLES1,SLC37A3,PBX3,NID1,PPARGC1A,DICER1,MAPK8IP1,XPA,CSMD2,SPATA6,PCDH15,FGFR4,PLA2G4A,GALNT13,PCSK2,EGFR,VEGFA,KIT,ANXA2,SORCS1,CAPN10,DIXDC1,STMN3,EYA4,ITGA4,JAM3,DUSP6,GADD45A,MCM5,NAA25,SLITRK1,ABCC5,TMEM74,PAPPA,ATP1A2,CSMD3,GDAP1,EPHX4,STAT1,KIF18A,GRM7,ITGB3,CUX2,ADCYAP1R1,GIPR,ZNF292,PLXNB3,HPGD,LURAP1L,CHSY3,L2HGDH,TMEM132D,CACNA1C,ANKS1B,ICAM1,MMP24	141	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	lung adenocarcinoma	Lung adenocarcinoma	5.04E-03	 	 	 	 	FGFR1,ETV1,GJB1,TUBB3,POLR2A,IFRD1,SATB2,NFKBIA,THSD7A,SLC37A3,PBX3,CARD11,ZYX,NID1,ANAPC5,AGTPBP1,XPA,DICER1,MAPK8IP1,CSMD2,PCDH15,AGO2,PLA2G4A,S1PR1,CADPS,EGFR,VEGFA,KIT,SORCS1,SLC6A15,NLGN2,DIXDC1,BCL6,ONECUT2,MAP3K21,P2RX4,EYA4,JAM3,GADD45A,C3orf70,MCM5,SLITRK1,ABCC5,TMEM74,PRIM2,B3GAT1,ATP1A2,CSMD3,LCP1,GDAP1,HIST1H1C,EPHX4,DSCAM,STAT1,KIF18A,IL1RAP,GRM7,APBB1IP,NCOR1,FRMD4B,DSCAML1,CUX2,ADCYAP1R1,ASNS,ZNF292,SERP2,SPATA13,HPGD,UCHL1,NR4A1,PRUNE2,PPM1L,BCHE,NALCN,L2HGDH,ANKRD13A,PHLDA1,SLC7A11,SLC8A3,PRKRA,ATP10B,USP25,TMEM132D,DPYD,PTPRE,CACNA1C,ANKS1B,MAP4	88	
Neurological Disease, Organismal Injury and Abnormalities	motor seizure	Motor seizure	5.06E-03	 	-0.816	bias	 	SNAP91,Mt1,CACNB4,PACSIN1,DGKE,ATP1A2,CA13,SYN1,GNG3,CACNA2D3,SLC25A12,CYFIP2,GABRB1,GRIN3A,CUX2	15	
Cell Morphology, Digestive System Development and Function, Organ Morphology, Organismal Development	morphology	Morphology of islet cells	5.07E-03	 	 	 	 	EGFR,VEGFA,NR4A1,IGFBP5,TIMP2,PPARGC1A,ARFGEF3,MAPK8IP1,E2F2,SCG5,FOXO1,NKX2-2,CADPS,PCSK2	14	
Cell Death and Survival, Hematological System Development and Function	cell viability	Cell viability of hematopoietic progenitor cells	5.11E-03	 	-0.478	bias	-1.194	FGFR1,IL11,BCL2L11,RPTOR,BMP4,VEGFA,CSF1,KIT,NFIL3,FOXO1	10	
Embryonic Development, Organ Development, Organismal Development, Respiratory System Development and Function, Tissue Development	formation	Formation of pulmonary alveolus	5.17E-03	 	 	 	 	ADA,SLC7A11,STK40,BMP4,VEGFA,MAN1A2,IGFBP5,FGFR4	8	
Neurological Disease, Organismal Injury and Abnormalities	gliosis	Gliosis of central nervous system	5.17E-03	 	-1.147	 	-0.850	ATP13A2,GJB1,SNCA,QPCT,GJC2,CSF1,CAST,S100B	8	
Cardiovascular System Development and Function, Cell-To-Cell Signaling and Interaction	binding	Binding of vascular endothelial cells	5.33E-03	 	-0.011	 	-0.844	EGFR,FGF1,VEGFA,KIT,DEPTOR,DGKE,NFKBIA,DIP2A,STAT1,ITGA4,ITGB3,ICAM1,LGALS2	13	
