© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM
Date	Tue May 28 04:25:23 PDT 2019
Analysis ID	17865872

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Rat OR Human OR Mouse) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Phototransduction Pathway	-0E00	NaN	9.09E-02	PDE6G,PDE6D,PRKAR1B,OPN1SW	
Polyamine Regulation in Colon Cancer	-0E00	NaN	9.09E-02	PSME1,OAZ3	
Primary Immunodeficiency Signaling	-0E00	NaN	2.50E-01	ADA,RAG1,UNG,AIRE,RFXANK,TNFRSF13C,CD40,TAP1,DCLRE1C	
Purine Nucleotides De Novo Biosynthesis II	-0E00	NaN	1.82E-01	ADSL,PAICS	
Putrescine Degradation III	-0E00	-2.23606797749979	2.38E-01	ALDH1L1,ALDH1A1,ALDH3B1,ALDH1L2,MAOA	
Pyruvate Fermentation to Lactate	-0E00	NaN	2.50E-01	LDHA,	
RAN Signaling	-0E00	NaN	6.67E-02	KPNA4,	
Rapoport-Luebering Glycolytic Shunt	-0E00	NaN	2.00E-01	BPGM,	
Regulation of eIF4 and p70S6K Signaling	-0E00	1.0	2.24E-01	FGFR2,EIF4EBP2,MRAS,GAB1,PIK3R1,PIK3CB,RPS20,PIK3CD,EIF2S2,FLT3,FRS2,FGFR4,EIF4G1,RPS6KB1,PPP2CA,FGFR3,PIK3R3,ATM,RAF1,PPM1L,PPP2R2C,SOS1,PPP2R2A,AKT2,RPSA,EIF1AY,NRAS,RASD1,RALA,EIF3H,PAIP1,PPP2R2B,ITGA5,RRAS,SHC1	
Remodeling of Epithelial Adherens Junctions	-0E00	NaN	2.03E-01	ACTR2,TUBB3,TUBB,TUBB6,DNM1,TUBB2A,DNM1L,Mapre2,RALA,TUBB2B,MET,TUBA4A,ARPC1A	
Retinoate Biosynthesis I	-0E00	-1.889822365046136	2.41E-01	DHRS3,RDH14,RDH11,ALDH1A1,RBP1,RDH13,RDH5	
Role of BRCA1 in DNA Damage Response	-0E00	1.8973665961010275	2.37E-01	BRCA1,CHEK2,RAD50,FANCC,ATM,BABAM2,SMARCA2,FAAP24,E2F1,BRCC3,SMARCD2,SMARCB1,STAT1,ARID2,ATR,CDKN1A,SMARCD3,FANCG,GADD45A	
Role of Cytokines in Mediating Communication between Immune Cells	-0E00	NaN	8.57E-02	IL18,IL25,IL33	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	-0E00	NaN	1.11E-01	IL18,CXCL10,IL33	
Role of IL-17F in Allergic Inflammatory Airway Diseases	-0E00	1.1338934190276817	2.43E-01	NFKB1,IL11,CREB5,CXCL10,RPS6KA3,RAF1,RPS6KA1,CREBBP,TRAF6	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	-0E00	NaN	2.50E-01	RSAD2,IFNAR1	
Role of Oct4 in Mammalian Embryonic Stem Cell Pluripotency	-0E00	NaN	1.78E-01	BRCA1,PPP1R8,PHC3,PHB,TDRD7,NR6A1,MEF2A,CCNF	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	-0E00	1.6329931618554523	2.21E-01	EIF2AK2,FGFR2,MYD88,MAPK10,NOD1,GAB1,PIK3R1,PIK3CB,Eda,IL11,PIK3CD,IRF7,FLT3,C5AR1,FRS2,FGFR4,IL33,MAPK9,TRAF6,PRKCE,FGFR3,NFKB1,PIK3R3,ATM,CASP1,DDX58,LIF,IL17B,Oas1b,IL18,PRKCA,IL25,IFIH1	
SPINK1 Pancreatic Cancer Pathway	-0E00	0.4472135954999579	1.00E-01	CPA2,KLK6,CPM,CTRL,CPA5	
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	-0E00	NaN	1.67E-01	SEPHS1,	
Serotonin Degradation	-0E00	-2.1213203435596424	1.60E-01	ALDH1L1,ALDH1A1,ALDH3B1,ALDH1L2,AKR1A1,CSGALNACT1,B4GAT1,MAOA	
Sertoli Cell-Sertoli Cell Junction Signaling	-0E00	NaN	2.14E-01	JUN,CLDN10,MAP2K7,EPN2,MAP3K20,TUBB3,TNFRSF1A,MRAS,TUBB6,MAPK10,CLDN8,MAP3K6,NECTIN3,SPTBN1,TUBB2A,CLDN14,NOS1,PLS1,PRKAR1B,MAPK9,Map3k7,JAM2,MAP3K5,NECTIN1,TUBB,RAF1,AKT2,NRAS,RASD1,CLDN11,MAP3K2,RALA,TUBB2B,TUBA4A,ITGA5,RRAS,RAC1	
Sonic Hedgehog Signaling	-0E00	NaN	7.41E-02	GLI3,PRKAR1B	
Sphingomyelin Metabolism	-0E00	NaN	1.43E-01	SMPD3,	
Sphingosine and Sphingosine-1-phosphate Metabolism	-0E00	NaN	1.43E-01	ACER3,	
Superpathway of Melatonin Degradation	-0E00	-2.23606797749979	1.00E-01	POR,CYP51A1,CSGALNACT1,B4GAT1,MAOA	
T Helper Cell Differentiation	-0E00	NaN	1.75E-01	IL18,HLA-A,NGFR,HLA-DQB1,STAT1,HLA-DQA1,IFNGR2,TNFRSF1A,HLA-DMB,CD40,IL6ST	
TCA Cycle II (Eukaryotic)	-0E00	-0.4472135954999579	2.27E-01	SDHB,SDHA,CS,ACO1,DHTKD1	
Tetrapyrrole Biosynthesis II	-0E00	NaN	2.00E-01	ALAS2,	
Th1 and Th2 Activation Pathway	-0E00	NaN	2.55E-01	JUN,FGFR2,HLA-DQA1,IFNGR2,GAB1,PIK3R1,CD40,PIK3CB,CD274,IFNAR1,APH1A,ACVR1C,PIK3CD,FLT3,STAT1,FRS2,STAT5A,HLA-DMB,FGFR4,NFIL3,IL33,IL27RA,S1PR1,FGFR3,NFKB1,PIK3R3,JAK2,HLA-DQB1,ATM,JAK1,NOTCH4,MAF,BMPR2,IL18,DLL1,HLA-A,IL25,STAT5B,ICAM1,ACVR1,NOTCH3	
Th17 Activation Pathway	-0E00	1.6666666666666667	1.55E-01	NFKB1,JAK2,MYD88,HIF1A,HSP90B1,JAK1,PTGER4,RORA,TRAF6	
Thioredoxin Pathway	-0E00	NaN	1.43E-01	TXNRD3,	
Thyroid Cancer Signaling	-0E00	NaN	2.24E-01	NRAS,RASD1,CCND1,MRAS,RALA,NTRK3,RXRG,TCF7L1,BDNF,RRAS,SHC1	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	-0E00	NaN	1.20E-01	CSGALNACT1,B4GAT1,DIO2	
Tight Junction Signaling	-0E00	NaN	2.17E-01	JUN,CLDN10,PARD6A,TNFRSF1A,CLDN8,MPDZ,NECTIN3,PATJ,CSTF3,LLGL1,CLDN14,CPSF4,PRKAR1B,GOSR2,CPSF2,PPP2CA,NFKB1,JAM2,NECTIN1,CSTF2,VASP,MYL2,PPM1L,PPP2R2C,CPSF6,CEBPA,PPP2R2A,AKT2,CLDN11,NGFR,ARHGEF2,NAPG,PPP2R2B,RAC1	
Toll-like Receptor Signaling	-0E00	0.3333333333333333	1.86E-01	EIF2AK2,JUN,NFKB1,CHUK,MYD88,TIRAP,LBP,TAB2,NFKBIA,IL18,IL33,UBC,TRAF6	
Trans, trans-farnesyl Diphosphate Biosynthesis	-0E00	NaN	2.50E-01	IDI1,	
Transcriptional Regulatory Network in Embryonic Stem Cells	-0E00	NaN	1.40E-01	HIST4H4,PAX6,HNF4A,ZFHX3,TCF7L1,HIST1H4I	
Tryptophan Degradation III (Eukaryotic)	-0E00	NaN	1.30E-01	HSD17B10,ACAT2,IDO1	
Tryptophan Degradation to 2-amino-3-carboxymuconate Semialdehyde	-0E00	NaN	1.43E-01	IDO1,	
Tumoricidal Function of Hepatic Natural Killer Cells	-0E00	NaN	1.82E-01	CASP3,AIFM1,BID,ICAM1	
UDP-N-acetyl-D-glucosamine Biosynthesis II	-0E00	NaN	1.67E-01	GFPT2,	
Urea Cycle	-0E00	NaN	1.67E-01	ASL,	
VDR/RXR Activation	-0E00	-0.3333333333333333	1.97E-01	PRKCE,SERPINB1,KLK6,CXCL10,EP300,SEMA3B,IGFBP5,HR,RXRG,CEBPA,CCNC,PRKCA,CDKN1A,NCOR1,GADD45A	
p38 MAPK Signaling	-0E00	-0.47140452079103173	2.07E-01	MAPKAPK3,MAP3K5,TNFRSF1A,RPS6KA3,TAB2,TIFA,PLA2G5,HSPB2,IL18,SRF,CREB5,STAT1,IL1RAP,RPS6KA1,CREBBP,DDIT3,IL1RAPL1,MAPT,MEF2A,RPS6KB1,IL33,TRAF6,CDC25B	
tRNA Charging	-0E00	-0.4472135954999579	1.32E-01	NARS,MARS2,PARS2,IARS,HARS2	
γ-glutamyl Cycle	-0E00	NaN	2.50E-01	GGT1,GGCT,GCLM	
1,25-dihydroxyvitamin D3 Biosynthesis	2.32E-01	NaN	3.33E-01	POR,	
4-aminobutyrate Degradation I	2.32E-01	NaN	3.33E-01	ABAT,	
Aspartate Biosynthesis	2.32E-01	NaN	3.33E-01	GOT1,	
Geranylgeranyldiphosphate Biosynthesis	2.32E-01	NaN	3.33E-01	COX10,	
Glutamate Degradation II	2.32E-01	NaN	3.33E-01	GOT1,	
Glutathione Biosynthesis	2.32E-01	NaN	3.33E-01	GCLM,	
Glycerol-3-phosphate Shuttle	2.32E-01	NaN	3.33E-01	GPD1,	
L-carnitine Biosynthesis	2.32E-01	NaN	3.33E-01	BBOX1,	
L-serine Degradation	2.32E-01	NaN	3.33E-01	SDSL,	
Methylglyoxal Degradation I	2.32E-01	NaN	3.33E-01	HAGH,	
Retinoate Biosynthesis II	2.32E-01	NaN	3.33E-01	RBP1,	
S-methyl-5-thio-α-D-ribose 1-phosphate Degradation	2.32E-01	NaN	3.33E-01	APIP,	
Thyroid Hormone Biosynthesis	2.32E-01	NaN	3.33E-01	IYD,	
Sucrose Degradation V (Mammalian)	2.46E-01	NaN	2.86E-01	KHK,ALDOC	
Pregnenolone Biosynthesis	2.52E-01	NaN	2.73E-01	CYP7B1,CYP26B1,CYP46A1	
Superpathway of Citrulline Metabolism	2.55E-01	1.0	2.67E-01	NOS1,ALDH18A1,ASL,GLS	
Vitamin-C Transport	2.55E-01	NaN	2.67E-01	GSTO1,GSTO2,SLC2A3,TXNRD3	
DNA damage-induced 14-3-3σ Signaling	2.56E-01	NaN	2.63E-01	BRCA1,ATM,ATR,AKT2,HUS1	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	2.57E-01	-0.3779644730092272	2.59E-01	PLCB1,PLCD1,PLCB4,PIP5K1A,PLCG1,PIP5K1C,PIP4K2A	
Retinol Biosynthesis	2.57E-01	-1.6666666666666667	2.57E-01	DDHD2,DHRS3,RDH14,RDH11,RBP1,PNLIP,RDH13,ESD,LIPG	
TWEAK Signaling	2.57E-01	-0.3333333333333333	2.57E-01	BIRC2,NFKB1,CHUK,NFKBIB,CASP3,TNFRSF12A,BID,NFKBIA,BIRC3	
4-1BB Signaling in T Lymphocytes	2.57E-01	0.0	2.58E-01	JUN,NFKB1,MAP3K5,CHUK,MAPK10,NFKBIB,NFKBIA,MAPK9	
Triacylglycerol Degradation	2.86E-01	-1.507556722888818	2.62E-01	PRDX6,ABHD6,DDHD2,DAGLA,RPE65,NDST2,PNLIP,NDST4,MGLL,FAAH,LIPG	
Dermatan Sulfate Biosynthesis (Late Stages)	2.88E-01	-1.8973665961010275	2.63E-01	CHST2,NDST2,HS6ST1,NDST4,HS3ST6,CHST1,HS3ST1,DSEL,CHST11,CHST10	
Serotonin Receptor Signaling	2.88E-01	NaN	2.63E-01	TPH1,ADCY3,ADCY6,ADCY5,TPH2,HTR6,ADCY2,ADCY8,QDPR,MAOA	
TNFR2 Signaling	2.92E-01	0.7071067811865475	2.67E-01	BIRC2,JUN,TANK,NFKB1,CHUK,NFKBIB,NFKBIA,BIRC3	
Ethanol Degradation II	2.94E-01	-1.889822365046136	2.69E-01	ACSS1,ALDH1L1,ALDH1A1,ACSS2,ALDH3B1,ALDH1L2,AKR1A1	
Th2 Pathway	2.96E-01	0.6	2.58E-01	JUN,FGFR2,HLA-DQA1,GAB1,PIK3R1,CD40,PIK3CB,APH1A,ACVR1C,PIK3CD,FLT3,FRS2,STAT5A,HLA-DMB,FGFR4,IL33,S1PR1,FGFR3,NFKB1,PIK3R3,JAK2,HLA-DQB1,ATM,JAK1,NOTCH4,MAF,BMPR2,DLL1,HLA-A,IL25,STAT5B,ICAM1,ACVR1,NOTCH3	
IL-17A Signaling in Gastric Cells	2.97E-01	-2.0	2.73E-01	JUN,NFKB1,EGFR,CXCL10,MAPK10,MAPK9	
Methionine Degradation I (to Homocysteine)	3E-01	0.4472135954999579	2.78E-01	PRMT3,NSUN4,EEF1AKMT1,EEF1AKMT2,AHCYL1	
Valine Degradation I	3E-01	-1.3416407864998738	2.78E-01	BCAT1,HIBCH,BCAT2,ABAT,ECHS1	
Aldosterone Signaling in Epithelial Cells	3.01E-01	0.4082482904638631	2.57E-01	FGFR2,DNAJB13,ITPR2,DNAJC13,DNAJC5,GAB1,PIK3R1,PIK3CB,HSPA14,HSPE1,DNAJC24,HSPB2,PIK3CD,FLT3,FRS2,PIP5K1A,ITPR1,SASS6,PIP5K1C,FGFR4,PLCL1,HSPB6,PRKCE,FGFR3,PLCB1,PLCD1,PIK3R3,DNAJC10,PLCB4,ATM,RAF1,HSP90B1,HSPB8,SOS1,DNAJB5,DNAJC8,PRKCA,DNAJC18,PLCG1,DNAJB4,HSPH1,DNAJC12,ASIC3	
Role of IL-17A in Arthritis	3.02E-01	NaN	2.62E-01	FGFR3,FGFR2,NFKB1,PIK3R3,ATM,MAPK10,GAB1,PIK3R1,PIK3CB,NFKBIA,PIK3CD,FLT3,FRS2,NFKBIB,RPS6KA1,FGFR4,MAPK9	
mTOR Signaling	3.04E-01	-0.7808688094430304	2.57E-01	Cdc42,MRAS,PIK3CB,RND1,MAPKAP1,PIK3CD,FRS2,FGFR4,RPS6KB1,PRKCE,PIK3R3,VEGFA,PPP2R2C,RHOJ,NRAS,RASD1,RHOB,EIF3H,FGFR2,RHOBTB2,RHOD,FKBP1A,RICTOR,PRKAB1,RHOC,RHOQ,GAB1,PIK3R1,RPS20,FLT3,TSC1,VEGFB,EIF4G1,PPP2CA,FNBP1,FGFR3,PRR5L,RPS6KA3,ATM,PPM1L,PPP2R2A,AKT2,RPSA,RHOG,PRKCA,HIF1A,PRKAA2,RALA,PLD2,RPS6KA1,PPP2R2B,RRAS,RAC1	
DNA Double-Strand Break Repair by Homologous Recombination	3.04E-01	NaN	2.86E-01	BRCA1,RAD50,ATM,ATRX	
DNA Double-Strand Break Repair by Non-Homologous End Joining	3.04E-01	NaN	2.86E-01	RAD50,ATM,PRKDC,DCLRE1C	
Dolichyl-diphosphooligosaccharide Biosynthesis	3.1E-01	NaN	3.00E-01	DPM3,ALG3,DPAGT1	
Corticotropin Releasing Hormone Signaling	3.12E-01	0.0	2.59E-01	JUN,ITPR2,GAD1,ADCY6,GNAO1,CNR1,CACNA1S,ADCY3,CACNB1,NOS1,CREBBP,ITPR1,PRKAR1B,ADCY2,POMC,BDNF,ADCY8,Gucy2g,PRKCE,CACNA2D4,KRT1,ADCY5,VEGFA,RAF1,GLI3,CAMK4,CACNG2,Calm1 (includes others),CREB5,PRKCA,CACNA2D1,CACNA1C,PLCG1,OPN1SW,MEF2A	
NF-κB Signaling	3.13E-01	-0.457495710997814	2.58E-01	EIF2AK2,FGFR2,MAP2K7,MYD88,TNFRSF1A,MRAS,TIRAP,TAB2,GAB1,PIK3R1,CD40,PIK3CB,NFKBIA,PIK3CD,FLT3,BMP4,FRS2,GHR,NFKBIB,NTRK3,CREBBP,FGFR4,IL33,TRAF6,FGFR3,TANK,NFKB1,HDAC2,EGFR,PIK3R3,CHUK,KDR,PDGFRA,ATM,RAF1,EP300,AKT2,IGF1R,BMPR2,IL18,NRAS,RASD1,NGFR,RALA,ARAF,RRAS	
G Beta Gamma Signaling	3.19E-01	-1.8257418583505538	2.61E-01	GNA13,GNAO1,MRAS,CACNA1S,GNA12,CACNB1,GNG3,GNG4,PRKAR1B,ADCY2,PRKCE,HBEGF,EGFR,CACNA2D4,RAF1,PAK1,SOS1,AKT2,CACNG2,NRAS,RASD1,CAV2,PRKCA,CACNA2D1,RALA,CACNA1C,GNG12,PLCG1,GNG2,RRAS,SHC1	
Chondroitin and Dermatan Biosynthesis	3.21E-01	NaN	3.33E-01	CHPF2,CSGALNACT1	
Pentose Phosphate Pathway (Non-oxidative Branch)	3.21E-01	NaN	3.33E-01	TKT,TALDO1	
Proline Biosynthesis II (from Arginine)	3.21E-01	NaN	3.33E-01	PADI4,PYCR3	
Superpathway of Methionine Degradation	3.25E-01	-0.3333333333333333	2.73E-01	PRMT3,NSUN4,CBS/CBSL,EEF1AKMT1,EEF1AKMT2,AHCYL1,GOT1,CDO1,MCEE	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	3.28E-01	0.0	2.66E-01	FGFR3,FGFR2,NFKB1,PIK3R3,ATM,GAB1,PIK3R1,PIK3CB,NFKBIA,IFNAR1,AKT2,PIK3CD,FLT3,FRS2,NFKBIB,FGFR4,OPN1SW	
LPS/IL-1 Mediated Inhibition of RXR Function	3.37E-01	-0.2581988897471611	2.60E-01	HMGCS2,GSTO2,TNFRSF1A,ACSL6,GSTO1,FMO5,NDST2,ACSL5,ALDH1A1,CPT1C,CAT,GSTM2,HS6ST1,MAPK9,TRAF6,SLC27A1,CHST2,ABCB9,ALDH18A1,FABP7,HS3ST6,IL18,SOD3,HS3ST1,CHST10,JUN,MAP2K7,MYD88,FMO1,PAPSS2,LBP,GSTM5,ALDH3B1,ALDH1L2,IL1RAP,IL1RAPL1,CHST1,IL33,Gstm6,MAOA,HMGCS1,ALDH1L1,ABCA1,GSTK1,CHST11,ACSL4,GSTZ1,NGFR,Gstm3,ACSL3,NDST4	
Role of MAPK Signaling in the Pathogenesis of Influenza	3.42E-01	NaN	2.66E-01	MAP2K7,MAP3K5,PAFAH1B1,CXCL10,PLA2G16,RAF1,MRAS,MAPK10,PLA2G5,AKT2,NRAS,RASD1,PRKCA,RALA,CASP3,LCAT,PAFAH1B3,PLB1,RRAS,MAPK9,PLA2G2C	
Nitric Oxide Signaling in the Cardiovascular System	3.46E-01	-0.5773502691896257	2.64E-01	FGFR2,ITPR2,PDE3B,CACNA1S,GAB1,PIK3R1,PIK3CB,PIK3CD,FLT3,FRS2,ITPR1,PRKAR1B,PDE1C,FGFR4,VEGFB,PRKCE,FGFR3,PIK3R3,KDR,VEGFA,ATM,HSP90B1,CAMK4,ATP2A2,AKT2,Calm1 (includes others),PRKCA,CACNA1C	
Cardiomyocyte Differentiation via BMP Receptors	3.52E-01	NaN	2.94E-01	BMPR2,BMP4,MYL2,SMAD4,BMP7	
Histamine Degradation	3.52E-01	-1.3416407864998738	2.94E-01	HNMT,ALDH1L1,ALDH1A1,ALDH3B1,ALDH1L2	
Adenine and Adenosine Salvage I	3.52E-01	NaN	5.00E-01	PNP,	
All-trans-decaprenyl Diphosphate Biosynthesis	3.52E-01	NaN	5.00E-01	PDSS1,	
Cysteine Biosynthesis/Homocysteine Degradation	3.52E-01	NaN	5.00E-01	CBS/CBSL,	
Dolichol and Dolichyl Phosphate Biosynthesis	3.52E-01	NaN	5.00E-01	DOLK,	
Epoxysqualene Biosynthesis	3.52E-01	NaN	5.00E-01	SQLE,	
Fatty Acid Biosynthesis Initiation II	3.52E-01	NaN	5.00E-01	FASN,	
Flavin Biosynthesis IV (Mammalian)	3.52E-01	NaN	5.00E-01	RFK,	
Formaldehyde Oxidation II (Glutathione-dependent)	3.52E-01	NaN	5.00E-01	ESD,	
GDP-L-fucose Biosynthesis II (from L-fucose)	3.52E-01	NaN	5.00E-01	FPGT,	
Glutamate Dependent Acid Resistance	3.52E-01	NaN	5.00E-01	GAD1,	
Glutamine Degradation I	3.52E-01	NaN	5.00E-01	GLS,	
Glycine Biosynthesis III	3.52E-01	NaN	5.00E-01	AGXT,	
Glycine Degradation (Creatine Biosynthesis)	3.52E-01	NaN	5.00E-01	GAMT,	
Palmitate Biosynthesis I (Animals)	3.52E-01	NaN	5.00E-01	FASN,	
Spermidine Biosynthesis I	3.52E-01	NaN	5.00E-01	SRM,	
Sulfate Activation for Sulfonation	3.52E-01	NaN	5.00E-01	PAPSS2,	
Taurine Biosynthesis	3.52E-01	NaN	5.00E-01	CDO1,	
Threonine Degradation II	3.52E-01	NaN	5.00E-01	GCAT,	
Thyroid Hormone Metabolism I (via Deiodination)	3.52E-01	NaN	5.00E-01	DIO2,	
Thyronamine and Iodothyronamine Metabolism	3.52E-01	NaN	5.00E-01	DIO2,	
UDP-D-xylose and UDP-D-glucuronate Biosynthesis	3.52E-01	NaN	5.00E-01	UXS1,	
β-alanine Degradation I	3.52E-01	NaN	5.00E-01	ABAT,	
Role of PKR in Interferon Induction and Antiviral Response	3.52E-01	NaN	2.75E-01	EIF2AK2,NFKB1,CHUK,STAT1,TNFRSF1A,NFKBIB,CASP3,TAB2,BID,NFKBIA,TRAF6	
Bladder Cancer Signaling	3.57E-01	-1.2649110640673518	2.67E-01	FGFR3,EGFR,MMP11,MMP2,VEGFA,RAF1,MRAS,FGF7,E2F1,MMP7,NRAS,RASD1,SUV39H1,CCND1,CDKN1A,RALA,SIN3A,FGF13,FGF11,MMP15,VEGFB,RRAS,MMP24,MMP14	
Choline Biosynthesis III	3.64E-01	-2.0	3.08E-01	PCYT1A,PLD2,PCYT1B,CHPT1	
Urate Biosynthesis/Inosine 5'-phosphate Degradation	3.64E-01	-1.0	3.08E-01	NT5C3A,NT5M,PNP,NT5C3B	
Acute Phase Response Signaling	3.67E-01	0.0	2.63E-01	JUN,MAP2K7,SOCS5,MYD88,SOCS4,SERPINF1,TNFRSF1A,MRAS,LBP,PIK3R1,PIK3CB,NFKBIA,SOCS7,PIK3CD,NFKBIB,IL1RAP,F8,IL33,MAPK9,TRAF6,NFKB1,PIK3R3,MAP3K5,CHUK,JAK2,CP,RAF1,RBP1,SOS1,AKT2,IL6ST,OSMR,AGT,IL18,NRAS,RASD1,NGFR,NR3C1,RALA,HPX,AHSG,RRAS,SHC1,SERPIND1	
Cyclins and Cell Cycle Regulation	3.68E-01	1.0	2.69E-01	HDAC2,MYT1,CCND2,CDK7,ATM,RAF1,PPM1L,E2F1,CUL1,PPP2R2C,PPP2R2A,CCND3,SUV39H1,CCND1,CDKN2D,ATR,CDKN1A,SIN3A,PPP2R2B,CDK6,PPP2CA	
Chemokine Signaling	3.72E-01	-2.0647416048350555	2.70E-01	JUN,PLCB1,LIMK2,PPP1R12A,PLCB4,RAF1,MRAS,MYL2,CAMK4,CAMK1D,PTK2,Calm1 (includes others),NRAS,RASD1,PRKCA,RALA,PLCG1,CAMK1G,RRAS,OPN1SW	
Sperm Motility	3.78E-01	-1.4	2.63E-01	MAP2K5,ITPR2,PAFAH1B1,MRAS,TYRO3,ITPR1,PRKAR1B,PDE1C,FGFR4,PLB1,CATSPER2,PRKCE,EGFR,JAK2,EPHB3,KDR,PDGFRA,PLCB4,ROR2,KIT,JAK1,PTK2,NPPC,CLK4,IGF1R,Calm1 (includes others),LCAT,ERBB3,YES1,TNK2,FGFR2,MAP2K7,PDE4A,PLA2G16,CSF2RA,EPHA3,PDE4B,PLA2G5,EPHB1,ITK,MET,NTRK3,PAFAH1B3,PLCL1,FGFR3,PLCB1,PLCD1,TNK1,CAMK4,EPHA4,CLK1,PRKCA,PLCG1,AXL,PLA2G2C	
Synaptic Long Term Depression	3.79E-01	-2.23606797749979	2.64E-01	ITPR2,GNA13,PAFAH1B1,GAD1,PLA2G16,GNAO1,MRAS,GRID1,CACNA1S,GNA12,PLA2G5,GRM3,GRIA3,CACNB1,NOS1,GRM4,PPP1R17,ITPR1,PAFAH1B3,GRM5,PLB1,PLCL1,Gucy2g,PPP2CA,PRKCE,PLCB1,PLCD1,CACNA2D4,GRIA1,PLCB4,RAF1,PPM1L,PPP2R2C,PPP2R2A,IGF1R,CACNG2,NRAS,RASD1,PRKCA,CACNA2D1,RALA,CACNA1C,PLCG1,LCAT,PPP2R2B,RRAS,PLA2G2C	
Melatonin Signaling	3.81E-01	-0.5	2.73E-01	PRKCE,MAP2K5,PLCB1,MAP2K7,PLCD1,GNAO1,PLCB4,RAF1,CAMK4,RORA,Calm1 (includes others),PRKCA,PLCG1,PRKAR1B,ARAF,RORB,PLCL1,OPN1SW	
RhoA Signaling	3.82E-01	0.5388159060803247	2.67E-01	LPAR1,ACTR2,GNA13,GNA12,RHPN2,DLC1,SEPT11,SEPT3,PIP5K1A,ROCK1,PIP5K1C,RAPGEF2,MYLK2,ARPC1A,SEPT8,LIMK2,CDC42EP4,LPAR2,PPP1R12A,ARHGAP5,MYL2,MSN,NGEF,PTK2,IGF1R,BAIAP2,RAPGEF6,SEPT7,MYLPF,LPAR4,CDC42EP2	
IL-22 Signaling	3.82E-01	-1.1338934190276817	2.92E-01	STAT1,MAPK10,STAT5A,JAK1,STAT5B,AKT2,MAPK9	
Prostanoid Biosynthesis	3.84E-01	NaN	3.33E-01	PTGES,PTGS1,TBXAS1	
ERK/MAPK Signaling	3.85E-01	1.5714285714285714	2.64E-01	MRAS,TLN2,PIK3CB,PAK5,PAK3,ELF1,HSPB2,PIK3CD,FRS2,PRKAR1B,FGFR4,PRKCE,PIK3R3,TLN1,RAF1,PPP2R2C,PTK2,BAD,NRAS,RASD1,CREB5,DUSP6,ITGA5,FGFR2,PPP1R14A,GAB1,PIK3R1,PLA2G5,PPP1R3D,PPP1R3C,FLT3,STAT1,CREBBP,RAPGEF1,PPP2CA,FGFR3,PPP1R12A,ATM,PAK1,PPM1L,SOS1,PPP2R2A,SRF,PRKCA,RALA,RPS6KA1,PLCG1,PPP2R2B,ARAF,RRAS,RAC1,SHC1	
Protein Ubiquitination Pathway	3.87E-01	NaN	2.63E-01	BIRC2,DNAJC13,DNAJC5,USP11,UBE2E3,USP18,USP7,USP21,ANAPC1,BIRC3,DNAJC24,HSPB2,ANAPC5,UBE2V2,UBE2T,SASS6,USP48,TRAF6,HSPB6,USP22,UBE2L3,HSP90B1,USP30,HSPB8,PSME1,ANAPC11,DNAJB5,DNAJC8,USP15,USP9X,DNAJC18,HSPH1,DNAJC12,PSMC6,USP47,PSMB8,USP19,DNAJB13,MED20,CUL1,TAP1,CBL,HSPA14,HSPE1,PSMD14,USP24,USP4,UBC,BRCA1,UBE2F,DNAJC10,UCHL1,UBR1,CDC20,B2M,UBE2D3,USP40,HLA-A,UBE2B,USP34,UBE2L6,USP25,DNAJB4,UBE2Q1,UBE2D1,FZR1,CDC23	
Cysteine Biosynthesis III (mammalia)	3.95E-01	0.0	3.00E-01	PRMT3,NSUN4,CBS/CBSL,EEF1AKMT1,EEF1AKMT2,AHCYL1	
Endoplasmic Reticulum Stress Pathway	3.95E-01	NaN	3.00E-01	MAP3K5,HSP90B1,CASP3,DDIT3,ATF6,ERN1	
Glutathione Redox Reactions I	3.95E-01	-0.8164965809277261	3.00E-01	PRDX6,GSTZ1,GSTM2,GPX1,GSTK1,GPX8	
