© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM
Date	Sun Oct 20 16:01:05 PDT 2019
Analysis ID	18426086

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Heart Failure	heart failure with preserved left ventricular ejection fraction	Heart failure with preserved left ventricular ejection fraction	4.30E-02	 	 	 	 	IL16	1	
Liver Hyperplasia/Hyperproliferation	hepatosplenic gamma-delta T-cell lymphoma	Hepatosplenic gamma-delta T-cell lymphoma in extranodal lymphoid tissue	4.30E-02	 	 	 	 	STAT5B	1	
Liver Damage	hepatotoxicity	Hepatotoxicity of hepatocytes	4.30E-02	 	 	 	 	TNF	1	
Increased Levels of Albumin	permeation	Increased permeation of albumin	4.30E-02	 	 	 	 	VEGFA	1	
Increased Levels of Alkaline Phosphatase	production	Increased production of alkaline phosphatase	4.30E-02	 	 	 	 	VEGFA	1	
Increased Levels of AST	release	Increased release of AST	4.30E-02	 	 	 	 	TNF	1	
Increased Levels of Albumin	release	Increased release of albumin	4.30E-02	 	 	 	 	IL1B	1	
Increased Levels of Alkaline Phosphatase	release	Increased release of alkaline phosphatase	4.30E-02	 	 	 	 	TNF	1	
Liver Inflammation/Hepatitis	inflammation	Inflammation of liver lobule	4.30E-02	 	 	 	 	IL6	1	
Renal Inflammation, Renal Nephritis	inflammation	Inflammation of renal interstitium	4.30E-02	 	 	 	 	HGF	1	
Heart Failure	ischemic cardiomyopathic heart failure	Ischemic cardiomyopathic heart failure	4.30E-02	 	 	 	 	ATP2A2	1	
Glomerular Injury	lipoprotein glomerulopathy	Lipoprotein glomerulopathy	4.30E-02	 	 	 	 	APOE	1	
Cardiac Arrythmia, Congenital Heart Anomaly	long-QT syndrome 10	Long-QT syndrome 10	4.30E-02	 	 	 	 	SCN4B	1	
Cardiac Necrosis/Cell Death	necroptosis	Necroptosis of ventricular myocytes	4.30E-02	 	 	 	 	RIPK3	1	
Glomerular Injury, Renal Inflammation, Renal Nephritis	necrotizing glomerulonephritis	Necrotizing glomerulonephritis	4.30E-02	 	 	 	 	VEGFA	1	
Nephrosis	nephrotic syndrome type 10	Nephrotic syndrome type 10	4.30E-02	 	 	 	 	EMP2	1	
Liver Fibrosis	opisthorchiasis periductal fibrosis	Opisthorchiasis periductal fibrosis	4.30E-02	 	 	 	 	IL6	1	
Liver Inflammation/Hepatitis	chronic hepatitis B	Persistent chronic hepatitis B	4.30E-02	 	 	 	 	CSF1	1	
Liver Inflammation/Hepatitis	chronic hepatitis C	Persistent chronic hepatitis C	4.30E-02	 	 	 	 	CSF1	1	
Glomerular Injury	focal segmental glomerulosclerosis	Severe focal segmental glomerulosclerosis	4.30E-02	 	 	 	 	SDK1	1	
Liver Inflammation/Hepatitis, Liver Steatosis	steatohepatitis	Steatohepatitis	4.35E-02	 	 	 	 	LPIN1,HLA-DQA1,TNF,LGALS3,IL6,TTC39B	6	
Cardiac Dysfunction, Cardiac Fibrosis	interstitial fibrosis	Interstitial fibrosis of left ventricle	4.35E-02	 	 	 	 	IL1B,CYBB	2	
Cardiac Damage	rupture	Rupture of heart	4.35E-02	 	 	 	 	PLAU,SERPINE1	2	
Liver Hyperplasia/Hyperproliferation	cancer	Liver cancer	4.57E-02	 	0.400	 	0.322	GAS6,SLC4A11,DNA2,PML,ADD1,KIAA1217,ADIPOR1,ASB13,NR3C2,COPG1,CD22,CEBPZ,ENC1,CXCR4,CEP41,TMEM231,KCNIP2,SCUBE1,DTX3L,RNASEL,SPP1,CORO2A,KPNA1,CLCN3,CHST2,RTCB,HSP90B1,ATP1A3,HLA-G,KBTBD12,SAMD9L,SEMA4B,FAM171A1,ATP10A,RALGPS2,YY1,DNMT3A,DECR1,ZBP1,IFI16,QPRT,ZNF471,DNAH2,PENK,RICTOR,ZBTB38,ACY1,NSD1,IL6,HELZ,SPON1,PNMA2,HAP1,TPD52,PLEKHA5,FRMD4B,SERINC1,OASL,DBI,DAAM1,SIGLEC1,CAMK2A,KLF3,MYO5A,NCAM1,PTGS2,CSF1,EVI5,HSP90AB1,ADRA2A,HIPK2,BANK1,TBX21,AURKB,GSTO2,ADTRP,ZNF790,ITPR2,EXT1,PLAU,HLA-DQA1,SLC39A12,SASS6,PPP1R1B,DIP2C,TET1,SLC7A1,PTER,VEGFA,CXCL10,JMY,TCIM,TTC13,OLR1,mir-142,CD36,TOR3A,ADARB1,DPY19L3,HGF,LRRC10B,KCNAB1,SIGLEC8,RBBP5,DLG5,DISP1,CCND3,WDR33,CRTAM,STAT1,METTL2A,ZNF655,TAL1,CUX2,SATL1,ADCY8,HIST2H2BF,TRIM25,ELAC1,ANXA5,TTLL3,LYRM1,DUSP27,MSR1,TRIM27,AMN1,ITGA9,ZFYVE28,F3,Ly6a (includes others),DAG1,CTNND2,ARHGEF40,TAOK1,KCNK12,C6orf118,OSGIN2,DNASE1L3,CEACAM1,CD274,VMP1,ANAPC16,VPS13D,ABCA7,SYNPO2,BNC2,ALCAM,NAV2,ANG,H3F3A/H3F3B,DDX58,SORT1,SBNO2,SOCS2,IGF1,GAS2L3,GCM2,TMEM204,ADAR,TNFSF10,STAT5B,RNF19A,TMEM201,MTMR9,ZBTB16,RNF213,APOF,ST14,ADAM33,ZNF827,KIAA1549,DOCK1,CRELD2,TSHZ1,AREG,DENND2C,FN1,NCS1,RPRD2,KIAA0408,PARP14,INF2,HFE,CCNB1IP1,PLAUR,SENP6,ABCG1,SLC1A4,PLIN2,KPNB1,UBASH3B,MB21D2,SDK1,NCEH1,MRPS30,CYP51A1,APOE,SYVN1,SLC25A12,AXL,EIF2AK2,ZNF638,NFATC2,CLSTN1,IFITM3,KLHDC8B,SLC6A12,HIVEP2,EXOC6B,FLT1,FGF13,FADS1,SLC7A5,TLR7,CLEC1A,EPHB3,STAT2,PITPNM3,ACTR3B,ATP2A2,RORA,SFMBT2,KHDRBS1,LATS2,THBS2,RYBP,IFIH1,HSPH1,SERPINE1,CALB1,DUSP7,RCSD1,USP38,CXCL14,PTAR1,GSK3B,OSM,FAM20C,BLZF1,CAMK2D,IL2RB,CLEC1B,CAPG,ARNTL,TNF,MGAT5,HDAC4,MMP15,COL6A3,TNS1,BSN,ITGAX,CXCL2,IFIT1,ARID2,LGALS3,GXYLT1,NFE2L2	258	
Renal Hydronephrosis	hydronephrosis	Hydronephrosis	4.67E-02	 	 	 	 	PTN,ALCAM,PLAUR,FGF13,NFIA,HGF,ITGA9,IGF1	8	
Liver Inflammation/Hepatitis	alcoholic hepatitis	Alcoholic hepatitis	4.70E-02	 	 	 	 	CXCL10,TNF,IL6,CXCL2	4	
Cardiac Fibrosis	interstitial fibrosis	Interstitial fibrosis of heart	4.70E-02	 	0.000	 	0.018	IL1B,NCF1,LPL,CYBB	4	
Cardiac Infarction	ST-elevation myocardial infarction	ST-elevation myocardial infarction	4.97E-02	 	 	 	 	F2R,PTGS2,NR3C2,PTGER4,SERPINE1,PTGER3	6	
Liver Cholestasis	cholestasis	Cholestasis	5.18E-02	 	 	 	 	LIPC,TNF,TNFSF10,ABCG1,IL6,HGF,MTTP,SLC12A2	8	
Cardiac Inflammation	experimental autoimmune myocarditis	Experimental autoimmune myocarditis	5.24E-02	 	 	 	 	Ccl2,IL23A,TBX21	3	
Decreased Levels of Hematocrit	hematocrit	Decreased hematocrit of organism	5.44E-02	 	 	 	 	EGLN3,F3	2	
Glomerular Injury, Renal Thrombosis	thrombosis	Thrombosis of renal glomerulus	5.44E-02	 	 	 	 	C2,APOE	2	
Liver Cirrhosis	liver cirrhosis	Primary liver cirrhosis	5.45E-02	 	 	 	 	F2R,CXCR4,FN1,TNFSF10,SPP1,HGF,CD86,MTTP	8	
Liver Necrosis/Cell Death	apoptosis	Apoptosis of liver cell lines	5.67E-02	 	1.217	 	1.295	TNF,PTGS2,TNFSF10,HGF	4	
Cardiac Dilation	dilation	Dilation of heart ventricle	5.67E-02	 	0.254	 	0.194	F2R,TNF,CAMK2D,SPP1	4	
Increased Levels of LDH	quantity	Increased Levels of LDH	5.67E-02	 	1.117	 	1.383	IL1B,RIPK3,TNF,PTGS2	4	
Increased Levels of Albumin	quantity	Increased Levels of Albumin	5.92E-02	 	 	 	 	OSM,IL1B,VEGFA	3	
Liver Fibrosis	migration	Migration of hepatic stellate cells	5.92E-02	 	 	 	 	NCF1,SPP1,IGF1	3	
Liver Failure	failure	Failure of liver	6.01E-02	 	 	 	 	IL23A,VEGFA,TNF,IL6,ADRA2A,HGF	6	
Renal Inflammation, Renal Nephritis	pyelonephritis	Pyelonephritis	6.61E-02	 	 	 	 	PTGS2,IL6	2	
Renal Necrosis/Cell Death	survival	Survival of podocytes	6.61E-02	 	 	 	 	HGF,IGF1	2	
Renal Degeneration	degeneration	Degeneration of kidney	6.64E-02	 	 	 	 	CD36,TNS1,PTGS2	3	
Glomerular Injury, Renal Inflammation, Renal Nephritis	focal glomerulonephritis	Focal glomerulonephritis	6.74E-02	 	 	 	 	TLR7,TNF,IL16,HGF	4	
Cardiac Proliferation	proliferation	Proliferation of cardiomyocytes	7.30E-02	 	1.065	 	1.059	GSK3B,PRKCA,CXCL10,IL6,IGF1,FOXO1,GAS2L3	7	
Glomerular Injury	familial glomerulopathy	Familial glomerulopathy	7.41E-02	 	 	 	 	FN1,APOE,INF2	3	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatitis C virus-related hepatocellular carcinoma	Hepatitis C virus-related hepatocellular carcinoma	7.41E-02	 	 	 	 	HSP90B1,ARID2,ANXA5	3	
Renal Inflammation, Renal Nephritis	interstitial nephritis	Interstitial nephritis	7.41E-02	 	 	 	 	SLC2A6,TNS1,PTGS2	3	
Liver Failure	acute liver failure	Acute liver failure	7.85E-02	 	 	 	 	IL23A,HGF	2	
Cardiac Enlargement	hypertrophy	Hypertrophy of myocardium	7.85E-02	 	 	 	 	TNF,IL6	2	
Cardiac Proliferation	proliferation	Proliferation of ventricular myocytes	7.85E-02	 	 	 	 	IGF1,FOXO1	2	
Kidney Failure	chronic renal failure	Chronic renal failure	8.03E-02	 	 	 	 	F2R,SLC2A6,VEGFA,TNF,PTGS2,CYP51A1,IL2RB,NR3C2,SERPINE1,IL6,HGF,CD86	12	
Cardiac Pulmonary Embolism	pulmonary embolism	Pulmonary embolism	8.21E-02	 	 	 	 	VEGFA,PTGS2,PTGER3	3	
Liver Necrosis/Cell Death	centrilobular necrosis	Centrilobular necrosis	8.42E-02	 	 	 	 	OSM	1	
Glomerular Injury, Renal Inflammation, Renal Nephritis	lupus nephritis	Class II lupus nephritis	8.42E-02	 	 	 	 	mir-142	1	
Renal Degeneration	degeneration	Degeneration of renal tubular epithelial cells	8.42E-02	 	 	 	 	CD36	1	
Heart Failure	experimentally-induced heart failure	Experimentally-induced heart failure	8.42E-02	 	 	 	 	PTGS2	1	
Liver Necrosis/Cell Death	focal necrosis	Focal necrosis of liver cells	8.42E-02	 	 	 	 	APOE	1	
Cardiac Enlargement	hypertrophy	Hypertrophy of ventricular myocardium	8.42E-02	 	 	 	 	IL6	1	
Increased Levels of Potassium	efflux	Increased efflux of K+	8.42E-02	 	 	 	 	MAPK1	1	
Cardiac Fibrosis	interstitial fibrosis	Interstitial fibrosis of myocardium	8.42E-02	 	 	 	 	NCF1	1	
Glomerular Injury	lipidosis	Lipidosis of renal glomerulus	8.42E-02	 	 	 	 	APOE	1	
Liver Edema	edema	Liver Edema	8.42E-02	 	 	 	 	VEGFA	1	
Liver Fibrosis	hepatic fibrosis	Mild hepatic fibrosis	8.42E-02	 	 	 	 	TNF	1	
Liver Fibrosis	hepatic fibrosis	Moderate hepatic fibrosis	8.42E-02	 	 	 	 	TNF	1	
Renal Inflammation, Renal Nephritis	immune complex nephritis	Moderate immune complex nephritis	8.42E-02	 	 	 	 	CD22	1	
Liver Inflammation/Hepatitis, Liver Necrosis/Cell Death	necrotizing inflammation	Necrotizing inflammation of liver	8.42E-02	 	 	 	 	APOE	1	
Cardiac Dysfunction, Heart Failure	systolic heart failure	New York Heart Association class III systolic heart failure	8.42E-02	 	 	 	 	NR3C2	1	
Cardiac Dysfunction, Heart Failure	systolic heart failure	New York Heart Association class IV systolic heart failure	8.42E-02	 	 	 	 	NR3C2	1	
Renal Dysplasia, Renal Hypoplasia	nonsyndromic renal hypodysplasia 1	Nonsyndromic renal hypodysplasia 1	8.42E-02	 	 	 	 	DSTYK	1	
Renal Regeneration	regeneration	Regeneration of glomerular capillary	8.42E-02	 	 	 	 	VEGFA	1	
Liver Hyperplasia/Hyperproliferation	liver metastasis	Resectable liver metastasis	8.42E-02	 	 	 	 	VEGFA	1	
Glomerular Injury, Kidney Failure, Renal Fibrosis	tubulo-interstitial fibrosis	Tubulo-interstitial fibrosis of renal cortex	8.42E-02	 	 	 	 	SLC2A6	1	
Renal Enlargement	hypertrophy	Hypertrophy of renal glomerulus	8.53E-02	 	 	 	 	VEGFA,PTGS2,MAPK1,FOXO1	4	
Liver Hyperplasia/Hyperproliferation	advanced liver tumor	Advanced liver tumor	8.90E-02	 	 	 	 	VEGFA,HSP90B1,FLT1,HSP90AB1,AXL,CD274	6	
Cardiac Dilation, Cardiac Enlargement	primary dilated cardiomyopthy	Primary dilated cardiomyopthy	8.99E-02	 	 	 	 	ATP2A3,IL23A,BAG3,LAMP2,TMPO,SCN4B,IL6,GLA	8	
Glomerular Injury	glomerulosclerosis	Glomerulosclerosis	9.05E-02	Decreased	-2.691	 	-2.891	GAS6,SLC2A6,VEGFA,TNS1,PTGS2,SDK1,ALDH5A1,APOE,INF2,SPP1,HGF	11	
Cardiac Stenosis	calcific aortic valve stenosis	Calcific aortic valve stenosis	9.17E-02	 	 	 	 	TNF,SPP1	2	
Increased Levels of LDH	activation	Increased activation of LDH	9.17E-02	 	 	 	 	TNF,RIPK3	2	
Cardiac Damage	damage	Damage of heart	9.36E-02	 	-0.447	 	-0.550	PLAU,TNF,PPP1R1A,MAPK1,SERPINE1,IGF1	6	
Kidney Failure	failure	Failure of kidney	1.02E-01	 	-1.344	 	-1.583	SLC2A6,TNS1,VEGFA,IL2RB,NR3C2,IL6,CD274,F2R,TNF,PTGS2,FLT1,ALDH5A1,CYP51A1,SERPINE1,ADRA2A,SPP1,HGF,CD86	18	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	recurrent hepatocellular carcinoma	Recurrent hepatocellular carcinoma	1.05E-01	 	 	 	 	HSP90B1,HSP90AB1	2	
Cardiac Dilation	dilation	Dilation of left ventricle	1.08E-01	 	 	 	 	F2R,TNF,SPP1	3	
Liver Hyperplasia/Hyperproliferation	liver tumor	Liver tumor	1.08E-01	 	-0.465	 	-0.556	GAS6,SLC4A11,DNA2,RNF219,PML,ADD1,KIAA1217,ADIPOR1,ASB13,NR3C2,COPG1,CD22,CEBPZ,ENC1,CXCR4,CEP41,SNX14,TMEM231,KCNIP2,SCUBE1,DTX3L,RNASEL,SPP1,CORO2A,KPNA1,CLCN3,CHST2,RTCB,HSP90B1,ATP1A3,HLA-G,KBTBD12,SAMD9L,SEMA4B,FAM171A1,ATP10A,ZC3HAV1,RALGPS2,YY1,DNMT3A,DECR1,ZBP1,IFI16,QPRT,ZNF471,DNAH2,PENK,NLRC5,RICTOR,ZBTB38,ACY1,NSD1,IL6,HELZ,SPON1,PNMA2,HAP1,TPD52,PLEKHA5,FRMD4B,SERINC1,OASL,DBI,UBA6,RPL7L1,DAAM1,SIGLEC1,CAMK2A,FAM210B,KLF3,MYO5A,NCAM1,PTGS2,CSF1,EVI5,HSP90AB1,HIPK2,ADRA2A,BANK1,TBX21,AURKB,Ccl2,GSTO2,ADTRP,ZNF790,ITPR2,EXT1,PLAU,HLA-DQA1,SLC39A12,SASS6,PPP1R1B,DIP2C,TET1,SLC7A1,PTER,VEGFA,CXCL10,SLC43A1,JMY,TCIM,TTC13,OLR1,mir-142,CD36,HIST1H2BI,TOR3A,ADARB1,DPY19L3,HGF,LRRC10B,KCNAB1,SIGLEC8,RBBP5,SEMA6D,DLG5,DISP1,CCND3,WDR33,CRTAM,STAT1,METTL2A,ZNF655,TAL1,CUX2,SATL1,ADCY8,HIST2H2BF,TRIM25,ELAC1,ANXA5,TTLL3,LYRM1,DUSP27,MSR1,TRIM27,AMN1,ITGA9,ZFYVE28,F3,Ly6a (includes others),DAG1,CTNND2,ARHGEF40,TAOK1,KCNK12,C6orf118,OSGIN2,DNASE1L3,CEACAM1,CD274,VMP1,ANAPC16,VPS13D,DLG2,ABCA7,SYNPO2,BNC2,ALCAM,NAV2,ANG,H3F3A/H3F3B,DDX58,SORT1,SERBP1,SBNO2,SOCS2,IGF1,GAS2L3,GCM2,TMEM204,ADAR,TNFSF10,STAT5B,RNF19A,TMEM201,GADL1,MTMR9,ZBTB16,RNF213,APOF,ST14,RBMX,ADAM33,ZNF827,KIAA1549,DOCK1,CRELD2,TSHZ1,AREG,TFAM,DENND2C,FN1,NCS1,RPRD2,KIAA0408,PARP14,INF2,HFE,CCNB1IP1,RBM15B,PLAUR,SENP6,ABCG1,SLC1A4,ABI2,PLIN2,KPNB1,UBASH3B,MB21D2,SDK1,NCEH1,MRPS30,CYP51A1,APOE,SYVN1,SLC25A12,AXL,EIF2AK2,ATP2A3,ZNF638,NFATC2,CLSTN1,IFITM3,KLHDC8B,SLC6A12,HIVEP2,EXOC6B,FLT1,FGF13,FADS1,TCFL5,SLC7A5,TLR7,CLEC1A,EPHB3,STAT2,PITPNM3,ACTR3B,RGPD4 (includes others),ATP2A2,RORA,SFMBT2,KHDRBS1,LATS2,THBS2,RYBP,IFIH1,DDN,HSPH1,SERPINE1,CALB1,NUP50,DUSP7,RCSD1,USP38,CXCL14,PTAR1,GSK3B,OSM,FAM20C,BLZF1,CAMK2D,IL2RB,C1orf21,CLEC1B,CAPG,ARNTL,EIF2S2,TNF,MGAT5,PDZD8,HDAC4,CTSE,MMP15,HPGD,COL6A3,TNS1,BSN,ITGAX,CXCL2,IFIT1,ARID2,LGALS3,GXYLT1,NFE2L2	286	
Glomerular Injury, Renal Inflammation, Renal Nephritis	proliferative glomerulonephritis	Proliferative glomerulonephritis	1.12E-01	 	 	 	 	TLR7,TNF,IL16,SPP1	4	
Liver Cirrhosis	primary biliary cirrhosis	Primary biliary cirrhosis	1.15E-01	 	 	 	 	F2R,CXCR4,TNFSF10,SPP1,HGF,CD86,MTTP	7	
Renal Enlargement	hypertrophy	Hypertrophy of mesangial cells	1.20E-01	 	 	 	 	MAPK1,FOXO1	2	
Liver Proliferation	proliferation	Proliferation of oval cells	1.20E-01	 	 	 	 	OSM,CXCR4	2	
Liver Cirrhosis, Liver Failure	acute-on-chronic liver failure	Acute-on-chronic liver failure	1.24E-01	 	 	 	 	IL23A	1	
Liver Steatosis	hepatic steatosis	Advanced stage hepatic steatosis	1.24E-01	 	 	 	 	SPP1	1	
Cardiac Necrosis/Cell Death	apoptosis	Apoptosis of cardiac fibroblasts	1.24E-01	 	 	 	 	STAR	1	
Liver Fibrosis	carbon tetrachloride-induced liver fibrosis	Carbon tetrachloride-induced liver fibrosis	1.24E-01	 	 	 	 	SYVN1	1	
Liver Necrosis/Cell Death	apoptosis	Initiation of apoptosis of liver cell lines	1.24E-01	 	 	 	 	TNF	1	
Liver Damage	lesioning	Lesioning of liver	1.24E-01	 	 	 	 	Ccl2	1	
Cardiac Dilation, Cardiac Enlargement	nonischemic dilated cardiomyopathy	Nonischemic dilated cardiomyopathy	1.24E-01	 	 	 	 	NR3C2	1	
Liver Cholestasis	obstruction	Obstruction of bile duct	1.24E-01	 	 	 	 	HGF	1	
Cardiac Stress Response	oxidative stress response	Oxidative stress response of myocardium	1.24E-01	 	 	 	 	TNF	1	
Renal Damage	post-operative acute kidney injury	Post-operative acute kidney injury	1.24E-01	 	 	 	 	ADRA2A	1	
Glomerular Injury, Renal Inflammation, Renal Nephritis	focal segmental glomerulosclerosis	Primary focal segmental glomerulosclerosis	1.24E-01	 	 	 	 	ALDH5A1	1	
Cardiac Proliferation	proliferation	Proliferation of adventitial fibroblasts	1.24E-01	 	 	 	 	ADIPOR1	1	
Renal Necrosis/Cell Death	quantity	Quantity of apoptotic kidney cell lines	1.24E-01	 	 	 	 	OLR1	1	
Cardiac Damage	rupture	Rupture of myocardium	1.24E-01	 	 	 	 	SERPINE1	1	
Glomerular Injury	size	Size of glomerular crescent	1.24E-01	 	 	 	 	PLAU	1	
Cardiac Dilation, Cardiac Enlargement	idiopathic dilated cardiomyopathy	Idiopathic dilated cardiomyopathy	1.27E-01	 	 	 	 	ATP2A3,IL23A,IL6	3	
Cardiac Enlargement	right ventricular hypertrophy	Right ventricular hypertrophy	1.27E-01	 	 	 	 	PTGS2,APOE,IL6	3	
Liver Hyperplasia/Hyperproliferation	hepatosplenic gamma-delta T-cell lymphoma	Hepatosplenic gamma-delta T-cell lymphoma	1.34E-01	 	 	 	 	NCAM1,STAT5B	2	
Cardiac Dysfunction	remodeling	Remodeling of left ventricle	1.34E-01	 	 	 	 	VEGFA,TNF	2	
Cardiac Damage	cardiotoxicity	Cardiotoxicity	1.42E-01	 	 	 	 	HSP90B1,HSP90AB1,CYBB,RAC2	4	
Glomerular Injury, Renal Fibrosis	fibrosis	Fibrosis of kidney component	1.49E-01	 	 	 	 	SLC2A6,PTGS2	2	
Cardiac Dysfunction, Cardiac Enlargement	hypertrophy	Hypertrophy of left ventricle	1.50E-01	 	 	 	 	Ccl2,F2R,PLAU,NR3C2,ATP2A2,ADRA2A,GLA	7	
Cardiac Inflammation	inflammation	Inflammation of heart	1.50E-01	 	-0.581	 	-0.721	ARIH2,THBS2,TNF,SERPINE1	4	
Renal Necrosis/Cell Death	cell viability	Cell viability of kidney cell lines	1.53E-01	 	0.218	 	0.346	IRF9,TNF,HSP90B1,STAT2,ANXA5,HGF	6	
Glomerular Injury, Renal Inflammation, Renal Nephritis	autoimmune glomerulonephritis	Autoimmune glomerulonephritis	1.61E-01	 	 	 	 	IRF1,TLR7,TNF,IL16,IL6	5	
Congenital Heart Anomaly	acyanotic congenital heart disease	Acyanotic congenital heart disease	1.61E-01	 	 	 	 	ADRA2A	1	
Renal Proliferation	expansion	Expansion of mesangial cells	1.61E-01	 	 	 	 	CD36	1	
Cardiac Infarction	fatal myocardial infarction	Fatal myocardial infarction	1.61E-01	 	 	 	 	PTGS2	1	
Renal Hypoplasia	hypoplasia	Hypoplasia of renal medulla	1.61E-01	 	 	 	 	PTGS2	1	
Glomerular Injury, Renal Inflammation, Renal Nephritis	inflammation	Inflammation of renal glomerulus	1.61E-01	 	 	 	 	HGF	1	
Cardiac Damage, Cardiac Degeneration	injury	Injury of cardiomyocytes	1.61E-01	 	 	 	 	MAPK1	1	
Liver Damage	injury	Injury of hepatocytes	1.61E-01	 	 	 	 	IRF1	1	
Heart Failure	heart failure	Mild to moderate stage heart failure	1.61E-01	 	 	 	 	ATP1A3	1	
Cardiac Arteriopathy	spontaneous coronary artery disease	Spontaneous coronary artery disease	1.61E-01	 	 	 	 	APOE	1	
Heart Failure	stable chronic heart failure	Stable chronic heart failure	1.61E-01	 	 	 	 	NR3C2	1	
Increased Levels of LDH	release	Increased release of LDH	1.64E-01	 	 	 	 	IL1B,TNF	2	
Glutathione Depletion In Liver	quantity	Quantity of glutathione in liver	1.64E-01	 	 	 	 	IL6,NFE2L2	2	
Renal Damage	acute kidney injury	Acute kidney injury	1.65E-01	 	 	 	 	LYZ,ALDH5A1,NR3C2,CAMK4,ADRA2A,SPP1	6	
Liver Inflammation/Hepatitis	acute hepatitis	Acute hepatitis	1.68E-01	 	 	 	 	CSF1,HGF,CD274	3	
Liver Damage	hepatotoxicity	Hepatotoxicity	1.68E-01	 	 	 	 	OSM,TNF,NFE2L2	3	
Glomerular Injury, Renal Inflammation, Renal Nephritis	IgA nephropathy	IgA nephropathy	1.79E-01	 	 	 	 	TLR7,TNF,IL16	3	
Renal Damage, Renal Tubule Injury	injury	Injury of renal tubule	1.80E-01	 	 	 	 	Ccl2,HGF	2	
Renal Enlargement	nephromegaly	Nephromegaly	1.82E-01	 	 	 	 	VEGFA,TNS1,PTGS2,MAPK1,FOXO1	5	
Liver Cholestasis	progressive familial intrahepatic cholestasis type 1	Progressive familial intrahepatic cholestasis type 1	1.84E-01	 	 	 	 	LIPC,ABCG1,SLC12A2,MTTP	4	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	childhood type hepatocellular carcinoma	Childhood type hepatocellular carcinoma	1.90E-01	 	 	 	 	HSP90B1,FLT1,HSP90AB1	3	
Glomerular Injury	abnormal morphology	Abnormal morphology of mesangial cells	1.97E-01	 	 	 	 	VEGFA	1	
Liver Cholestasis	accumulation	Accumulation of bile acid	1.97E-01	 	 	 	 	NFE2L2	1	
Liver Necrosis/Cell Death	apoptosis	Apoptosis of oval cells	1.97E-01	 	 	 	 	HGF	1	
Decreased Levels of Albumin	localization	Decreased localization of albumin	1.97E-01	 	 	 	 	LGALS3	1	
Liver Dysplasia	dysplasia	Liver Dysplasia	1.97E-01	 	 	 	 	PML	1	
Liver Fibrosis	mitogenesis	Mitogenesis of hepatic stellate cells	1.97E-01	 	 	 	 	VEGFA	1	
Glomerular Injury, Renal Thrombosis	thrombosis	Thrombosis of glomerular capillary	1.97E-01	 	 	 	 	APOE	1	
Liver Hyperplasia/Hyperproliferation	liver metastasis	Unresectable liver metastasis	1.97E-01	 	 	 	 	VEGFA	1	
Cardiac Congestive Cardiac Failure, Heart Failure	congestive heart failure	Congestive heart failure	1.98E-01	 	 	 	 	HPGD,TNF,ATP1A3,NR3C2,PTGER4,ATP2A2,IL6,ADRA2A,SLC12A2	9	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	BCLC stage C hepatocellular carcinoma	2.12E-01	 	 	 	 	PML,FLT1,AXL	3	
Liver Steatosis	nonalcoholic fatty liver disease	Nonalcoholic fatty liver disease	2.29E-01	 	 	 	 	LATS2,TNF,LPL,PLIN2	4	
Liver Enlargement	hepatomegaly	Hepatomegaly	2.32E-01	 	 	 	 	ABCD3,STAT1,TNF,EGLN3,STAT5B,HGF	6	
Liver Cholestasis, Liver Inflammation/Hepatitis	cholestatic hepatitis	Cholestatic hepatitis	2.32E-01	 	 	 	 	TNF	1	
Liver Inflammation/Hepatitis	hepatitis	Chronic phase hepatitis	2.32E-01	 	 	 	 	HLA-A	1	
