© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->shortFragmentHuman - 2020-01-20 08:04 PM
Workspace	My Projects
Project	hd_microarray
Analysis	shortFragmentHuman - 2020-01-20 08:04 PM
Date	Mon Jan 20 17:04:34 PST 2020
Analysis ID	18745800

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->shortFragmentHuman - 2020-01-20 08:04 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization	cell-cell contact	Cell-cell contact	1.15E-04	 	 	 	 	SEZ6,SERPINF1,HMGCR,ITGA6,SIX4,FASN,OGT,NRXN1,AP3M2,ADGRB2,LDLR,BCAN,PLCG1,ADAM12,HSPG2	15	
Cancer, Organismal Injury and Abnormalities	malignant neoplasm of aerodigestive tract	Malignant neoplasm of aerodigestive tract	1.16E-04	 	 	 	 	SEZ6,RAB3GAP2,COQ3,HMGCR,DOT1L,FASN,HTRA1,NQO1,GLG1,GPSM2,PPP1R3C,FNDC3B,ALDH1L2,ADAM12,OMG,PHYHIPL,HSPB6,ROBO2,RBP1,ITGA6,ACSS3,EDIL3,NRXN1,GPR37L1,DNAJB5,OSMR,TSC22D2,NEDD4,NRP1,SCN2A,HSPG2,NFE2L2	32	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	development	Development of digestive organ tumor	1.27E-04	 	 	 	 	SEZ6,AGL,TNFRSF1A,DOT1L,HTRA1,IDI1,DGKB,MVK,UNC5B,PDE1C,SDF2L1,PHYHIPL,HSPB6,PASK,INSIG1,ROBO2,SOX3,MAF,SLC38A1,OSMR,RPE65,SLC16A9,HSPG2,XPOT,MVD,VRK1,RAB3GAP2,EFEMP1,COL14A1,NDN,PCDH1,VLDLR,HMGCR,FASN,NQO1,GLG1,GPSM2,PROS1,UHRF1BP1,SQLE,LDLR,FNDC3B,ALDH1L2,LMNB2,CTBS,NFE2L1,SGTB,ATP8A1,ITGA6,SLC1A4,DEPDC1B,NRXN1,EDIL3,AP3M2,NEDD4,SCN2A,PLCG1,DHX9	58	
Neurological Disease	dyskinesia	Dyskinesia	1.34E-04	 	 	 	 	SEZ6,SGTB,TNFRSF1A,HMGCR,SLC1A4,STARD4,SLC16A9,LDLR,DGKB,LDHA,SCN2A,ABCD2,KCNIP2,DHCR7	14	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	endometrial carcinoma	Endometrial carcinoma	1.43E-04	 	 	 	 	HABP4,KIF20A,COL14A1,NSDHL,NDN,PCDH1,VLDLR,DOT1L,PROS1,DGKB,MVK,UNC5B,BCAN,PDE1C,ENOX1,LMNB2,DHCR7,HSPB6,BCAT1,PASK,ROBO2,SGPL1,ITGA6,POP1,DEPDC1B,OGT,NRXN1,DNAJB5,RIPOR2,TPH1,NRP1,SCN2A,PLCG1,SNX10,XPOT,DHX9,VRK1,NFE2L2	38	
Cell-To-Cell Signaling and Interaction, Connective Tissue Development and Function	clustering	Clustering of fibroblast cell lines	1.54E-04	 	 	 	 	COL14A1,NRP1	2	
Developmental Disorder, Organismal Injury and Abnormalities	formation	Formation of abdominal hernia	1.54E-04	 	 	 	 	EFEMP1,ADAM12	2	
Cell Death and Survival	cell death	Cell death of tumor cell lines	1.59E-04	 	 	 	 	EFEMP1,NDN,SERPINF1,TNFRSF1A,FASN,HTRA1,NQO1,UNC5B,MDK,NFE2L1,DHCR7,HMGCS1,GAS1,ITGA6,SOX3,MAF,OGT,TSC22D2,NEDD4,DHCR24,NRP1,PLCG1,NMI,DHX9,VRK1,MVP,NFE2L2	27	
Gastrointestinal Disease, Hepatic System Disease, Inflammatory Disease, Organismal Injury and Abnormalities	primary biliary cirrhosis	Primary biliary cirrhosis	1.70E-04	 	 	 	 	GLG1,LDLR,HMGCR,ITGA6,NQO1	5	
Neurological Disease, Skeletal and Muscular Disorders	neuromuscular disease	Neuromuscular disease	1.73E-04	 	 	 	 	SEZ6,SGTB,TNFRSF1A,HMGCR,SLC1A4,SC5D,STARD4,NEDD4,SQLE,SLC16A9,LDLR,DHCR24,DGKB,MVK,LDHA,SCN2A,KCNIP2,DHCR7	18	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	quantity	Quantity of steroid	1.75E-04	 	 	 	 	INSIG1,LDLR,DHCR24,VLDLR,TNFRSF1A,SGPL1,HMGCR,SC5D,MAF,EDIL3,STARD4,DHCR7	12	
Cancer, Organismal Injury and Abnormalities	connective tissue tumor	Connective tissue tumor	1.78E-04	 	 	 	 	ROBO2,COL14A1,NSDHL,NDN,PCDH1,TNFRSF1A,DOT1L,FASN,NRXN1,MVK,NRP1,PRPF38A,LDHA,UNC5B,PLCG1,BCAN,HSPG2,ENOX1,LMNB2,XPOT,CTBS,VRK1	22	
Cancer, Organismal Injury and Abnormalities	upper aerodigestive tract carcinoma	Upper aerodigestive tract carcinoma	1.79E-04	 	 	 	 	SEZ6,RAB3GAP2,COQ3,HMGCR,DOT1L,FASN,HTRA1,NQO1,GLG1,GPSM2,PPP1R3C,FNDC3B,ALDH1L2,ADAM12,OMG,PHYHIPL,HSPB6,ROBO2,ITGA6,ACSS3,EDIL3,NRXN1,GPR37L1,DNAJB5,OSMR,TSC22D2,NEDD4,NRP1,SCN2A,HSPG2,NFE2L2	31	
Cancer, Organismal Injury and Abnormalities	sarcoma	Sarcoma	1.87E-04	 	 	 	 	ROBO2,NSDHL,NDN,PCDH1,TNFRSF1A,DOT1L,FASN,NRXN1,MVK,NRP1,PRPF38A,LDHA,UNC5B,PLCG1,BCAN,HSPG2,ENOX1,LMNB2,XPOT,CTBS,VRK1	21	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	disorder of basal ganglia	Disorder of basal ganglia	1.89E-04	 	 	 	 	SEZ6,SGTB,TNFRSF1A,HMGCR,SLC1A4,STARD4,NEDD4,SLC16A9,LDLR,DGKB,LDHA,SCN2A,ABCD2,KCNIP2,DHCR7,NFE2L2	16	
Cancer, Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	skin cancer	Skin cancer	1.91E-04	 	 	 	 	SEZ6,CHMP4C,AGL,PSPH,SIX4,DOT1L,HTRA1,DGKB,UNC5B,PDE1C,ADAM12,ENOX1,DHCR7,PASK,BCAT1,INSIG1,ROBO2,MAF,DNAJB5,SLC38A1,OSMR,RPE65,SLC16A9,RIPOR2,TPH1,NRP1,PRPF38A,ABCD2,HSPG2,XPOT,SNX10,MVD,KIF20A,RAB3GAP2,EFEMP1,COL14A1,NDN,COQ3,C1orf54,PCDH1,VLDLR,FASN,NQO1,CNTFR,STARD4,GLG1,PROS1,UHRF1BP1,SQLE,LDLR,ALDH1L2,BCAN,NFE2L1,ATP8A1,WIPI1,POP1,SLC1A4,ACSS3,NRXN1,EDIL3,GPR37L1,TSC22D2,MB21D2,NEDD4,SCN2A,PLCG1,DHX9,SLC13A3,MVP	69	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders, Skeletal and Muscular Disorders	Huntington disease	Huntington Disease	1.92E-04	 	 	 	 	SEZ6,SGTB,TNFRSF1A,HMGCR,SLC1A4,STARD4,SLC16A9,LDLR,DGKB,LDHA,SCN2A,KCNIP2,DHCR7	13	
Cancer, Organismal Injury and Abnormalities	squamous-cell carcinoma	Squamous-cell carcinoma	1.93E-04	 	 	 	 	SEZ6,KIF20A,CHMP4C,RAB3GAP2,PSPH,NDN,COQ3,TNFRSF1A,HMGCR,FASN,HTRA1,GLG1,GPSM2,PROS1,PDE1C,ADAM12,ENOX1,OMG,PHYHIPL,NFE2L1,DHCR7,LRRC61,HSPB6,PASK,ROBO2,GAS1,ITGA6,ACSS3,OGT,EDIL3,NRXN1,DNAJB5,OSMR,TSC22D2,MB21D2,NRP1,LDHA,SCN2A,PLCG1,HSPG2,DHX9,NFE2L2	42	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colon cancer	Colon cancer	1.99E-04	 	 	 	 	SEZ6,AGL,TNFRSF1A,DOT1L,HTRA1,IDI1,DGKB,MVK,UNC5B,PDE1C,ADAM12,SDF2L1,HSPB6,PASK,INSIG1,ROBO2,SOX3,MAF,OSMR,RPE65,SLC16A9,HSPG2,XPOT,MVD,VRK1,RAB3GAP2,EFEMP1,NDN,PCDH1,HMGCR,FASN,NQO1,GLG1,GPSM2,PROS1,UHRF1BP1,SQLE,LDLR,FNDC3B,ALDH1L2,LMNB2,CTBS,NFE2L1,ITGA6,SLC1A4,DEPDC1B,NRXN1,EDIL3,NEDD4,SCN2A,DHX9,NFE2L2	52	
Cell Death and Survival	cell death	Neuronal cell death	2.02E-04	 	 	 	 	SGPL1,SERPINF1,TNFRSF1A,SIX4,NQO1,OGT,CNTFR,OSMR,NRP1,LDHA,UNC5B,SCN2A,ADAM12,MDK,NFE2L2	15	
Digestive System Development and Function, Hepatic System Development and Function, Organ Morphology, Organismal Development	mass	Mass of liver	2.05E-04	 	 	 	 	EFEMP1,LDLR,SC5D,MDK,STARD4,NFE2L2	6	
Organismal Injury and Abnormalities, Tissue Morphology	abnormal morphology	Abnormal morphology of epithelial tissue	2.10E-04	 	 	 	 	RPE65,AGL,LDLR,TNFRSF1A,VLDLR,GAS1,RBP1,ITGA6,HSPG2,SOX3,MDK	11	
Cancer, Organismal Injury and Abnormalities	pelvic adenocarcinoma	Pelvic adenocarcinoma	2.15E-04	 	 	 	 	SEZ6,AGL,NSDHL,SIX4,DOT1L,DGKB,MVK,RGCC,PDE1C,ENOX1,PHYHIPL,DHCR7,HSPB6,PASK,BCAT1,ROBO2,GAS1,RBP1,SOX3,MAF,DNAJB5,RIPOR2,TPH1,NRP1,PRPF38A,HSPG2,SNX10,VRK1,HABP4,KIF20A,RAB3GAP2,EFEMP1,COL14A1,NDN,PCDH1,VLDLR,FASN,GLG1,PROS1,UHRF1BP1,LDLR,FNDC3B,ALDH1L2,BCAN,LMNB2,ATP8A1,SGPL1,ITGA6,POP1,SLC1A4,DEPDC1B,OGT,NRXN1,EDIL3,NEDD4,SCN2A,PLCG1,DHX9,NFE2L2	59	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	carcinoma	Breast carcinoma	2.31E-04	 	 	 	 	RAB3GAP2,EFEMP1,COL14A1,NDN,SERPINF1,VLDLR,DOT1L,FASN,HTRA1,UHRF1BP1,DGKB,PHYHIPL,NFE2L1,HSPB6,BCAT1,HMGCS1,ROBO2,OSMR,MB21D2,SCN2A,PLCG1,HSPG2,XPOT,MVD,NFE2L2,SLC13A3	26	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	proliferation	Proliferation of neuronal cells	2.33E-04	 	 	 	 	ROBO2,NDN,VLDLR,TNFRSF1A,HMGCR,ITGA6,SIX4,OGT,NRXN1,NRP1,BCAN,OMG,MDK	13	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	neoplasia	Neoplasia of leukocytes	2.43E-04	 	 	 	 	AGL,NDN,SERPINF1,HMGCR,FASN,NQO1,CNTFR,GPSM2,LDLR,DGKB,MVK,FNDC3B,ALDH1L2,RGCC,BCAN,PHYHIPL,BCAT1,PASK,NARS1,MAF,MSMO1,NRXN1,OSMR,DHCR24,NRP1,LDHA,SCN2A,PLCG1,NFE2L2	29	
Cancer, Organismal Injury and Abnormalities	connective or soft tissue tumor	Connective or soft tissue tumor	2.46E-04	 	 	 	 	ROBO2,COL14A1,NSDHL,NDN,PCDH1,TNFRSF1A,DOT1L,FASN,MAF,NRXN1,MVK,NRP1,PRPF38A,LDHA,UNC5B,PLCG1,BCAN,ADAM12,HSPG2,ENOX1,LMNB2,XPOT,CTBS,VRK1	24	
Cellular Movement, Nervous System Development and Function	guidance	Guidance of axons	2.47E-04	 	 	 	 	ROBO2,VLDLR,NRP1,GAS1,UNC5B,PLCG1,NRXN1	7	
Developmental Disorder, Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	recessive mental retardation	Recessive mental retardation	2.47E-04	 	 	 	 	RAB3GAP2,NSDHL,GPT2,VLDLR,FASN,ABCD2,VRK1	7	
Cell Death and Survival	apoptosis	Apoptosis of antigen presenting cells	2.48E-04	 	 	 	 	PROS1,LDLR,TNFRSF1A,SERPINF1,PLCG1,NFE2L2	6	
Nervous System Development and Function	electrophysiology	Electrophysiology of nervous system	2.52E-04	 	 	 	 	NDN,SCN2A,ABCD2,AP3M2	4	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of cerebral cortex	2.53E-04	 	 	 	 	PROS1,LDLR,VLDLR,ITGA6,LMNB2,AP3M2,MDK	7	
Organismal Development	morphology	Morphology of body cavity	2.54E-04	 	 	 	 	AGL,EFEMP1,TNFRSF1A,HMGCR,DOT1L,FASN,SC5D,NQO1,STARD4,LDLR,PPP1R3C,ADAM12,LMNB2,MDK,CTBS,NFE2L1,DHCR7,ROBO2,RBP1,ITGA6,SOX3,OSMR,TPH1,NRP1,PLCG1,HSPG2,NFE2L2	27	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	uterine carcinoma	Uterine carcinoma	2.54E-04	 	 	 	 	HABP4,KIF20A,COL14A1,NSDHL,NDN,PCDH1,VLDLR,DOT1L,PROS1,DGKB,MVK,UNC5B,BCAN,PDE1C,ENOX1,LMNB2,DHCR7,HSPB6,BCAT1,PASK,ROBO2,SGPL1,ITGA6,POP1,DEPDC1B,OGT,NRXN1,DNAJB5,MB21D2,RIPOR2,TPH1,NRP1,SCN2A,PLCG1,SNX10,XPOT,DHX9,VRK1,NFE2L2	39	
Embryonic Development, Tissue Development	accumulation	Accumulation of embryonic cells	2.55E-04	 	 	 	 	VLDLR,DOT1L	2	
Amino Acid Metabolism, Molecular Transport, Small Molecule Biochemistry	transport	Transport of L-glutamine	2.55E-04	 	 	 	 	SLC1A4,SLC38A1	2	
Cancer, Organismal Injury and Abnormalities	malignant neoplasm of retroperitoneum	Malignant neoplasm of retroperitoneum	2.72E-04	 	 	 	 	AGL,RAB3GAP2,COL14A1,NSDHL,NDN,PCDH1,TNFRSF1A,HMGCR,SIX4,FASN,GLG1,IDI1,DGKB,FNDC3B,BCAN,ADAM12,ENOX1,MDK,NFE2L1,HSPB6,PASK,HMGCS1,ROBO2,NARS1,ATP8A1,WIPI1,POP1,SLC1A4,ACSS3,OGT,EDIL3,NRXN1,TSC22D2,NEDD4,PRPF38A,XPOT,MVD,DHX9,NFE2L2,SLC13A3	40	
Cardiovascular Disease, Organismal Injury and Abnormalities	development	Development of atherosclerotic lesion	2.74E-04	 	 	 	 	LDLR,TNFRSF1A,NFE2L2	3	
Cardiovascular Disease, Cellular Development, Cellular Growth and Proliferation, Organismal Injury and Abnormalities	formation	Formation of foam cells	2.74E-04	 	 	 	 	LDLR,PLCG1,NFE2L2	3	
Developmental Disorder	autism spectrum disorder or intellectual disability	Autism spectrum disorder or intellectual disability	2.79E-04	 	 	 	 	RAB3GAP2,NSDHL,NDN,GPT2,VLDLR,FASN,SLC1A4,SOX3,MAF,OGT,SCN2A,ABCD2,VRK1	13	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of cerebellar cortex	2.87E-04	 	 	 	 	PPP1R3C,VLDLR,GAS1,ABCD2,GPR37L1	5	
Nervous System Development and Function	development	Sensory system development	2.89E-04	 	 	 	 	RPE65,EFEMP1,LDLR,OLIG2,SERPINF1,VLDLR,TNFRSF1A,GAS1,ITGA6,RBP1,HSPG2,MAF	12	
Inflammatory Disease, Neurological Disease, Skeletal and Muscular Disorders	multiple sclerosis	Multiple Sclerosis	2.95E-04	 	 	 	 	SQLE,DHCR24,TNFRSF1A,MVK,HMGCR,SLC1A4,SC5D,DHCR7	8	
Cell-To-Cell Signaling and Interaction, Connective Tissue Development and Function	aggregation	Aggregation of fibroblast cell lines	3.09E-04	 	 	 	 	COL14A1,PCDH1,NRP1	3	
Tissue Development	growth	Growth of epithelial tissue	3.11E-04	 	 	 	 	SERPINF1,VLDLR,TNFRSF1A,GAS1,ITGA6,SIX4,HTRA1,OSMR,PROS1,NRP1,RGCC,PLCG1,HSPG2,MDK,NFE2L2	15	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	autosomal recessive neurological disorder	Autosomal recessive neurological disorder	3.18E-04	 	 	 	 	RAB3GAP2,GPT2,VLDLR,HMGCR,FASN,SLC1A4,HTRA1,NRXN1,GPSM2,LDLR,RIPOR2,SCN2A,LMNB2,VRK1	14	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	familial encephalopathy	Familial encephalopathy	3.35E-04	 	 	 	 	SEZ6,SGTB,VLDLR,TNFRSF1A,HMGCR,GAS1,HTRA1,SLC1A4,NRXN1,STARD4,SLC16A9,LDLR,DHCR24,DGKB,LDHA,SCN2A,ABCD2,KCNIP2,LMNB2,VRK1,DHCR7	21	
Cell Morphology, Nervous System Development and Function, Neurological Disease, Tissue Morphology	abnormal morphology	Abnormal morphology of neurons	3.44E-04	 	 	 	 	SEZ6,ROBO2,NDN,LDLR,OLIG2,PPP1R3C,GAS1,ABCD2,HSPG2,CNTFR,OGT,AP3M2	12	
Vitamin and Mineral Metabolism	quantity	Quantity of fat-soluble vitamin	3.46E-04	 	 	 	 	RPE65,LDLR,NQO1	3	
Cellular Compromise	depletion	Depletion of thymocytes	3.82E-04	 	 	 	 	TNFRSF1A,SGPL1	2	
Cancer, Dermatological Diseases and Conditions, Hereditary Disorder, Organismal Injury and Abnormalities	familial porokeratosis	Familial porokeratosis	3.82E-04	 	 	 	 	MVK,MVD	2	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	oral squamous cell carcinoma	Oral squamous cell carcinoma	3.85E-04	 	 	 	 	SEZ6,ROBO2,COQ3,ITGA6,FASN,EDIL3,NRXN1,DNAJB5,OSMR,TSC22D2,GLG1,GPSM2,SCN2A,ADAM12,HSPG2,PHYHIPL,OMG,HSPB6,NFE2L2	19	
Cancer, Organismal Injury and Abnormalities	development	Development of adenocarcinoma	3.91E-04	 	 	 	 	SEZ6,AGL,NSDHL,SIX4,DOT1L,DGKB,UNC5B,RGCC,PDE1C,ENOX1,DHCR7,HSPB6,PASK,BCAT1,ROBO2,GAS1,DNAJB5,OSMR,RPE65,RIPOR2,TPH1,NRP1,HSPG2,XPOT,SNX10,MVD,VRK1,HABP4,KIF20A,COL14A1,NDN,VLDLR,HMGCR,NQO1,PROS1,UHRF1BP1,LDLR,FNDC3B,ALDH1L2,LMNB2,ATP8A1,SGPL1,ITGA6,POP1,SLC1A4,DEPDC1B,OGT,NRXN1,NEDD4,LDHA,SCN2A,PLCG1,DHX9,NFE2L2	54	
Connective Tissue Development and Function, Skeletal and Muscular System Development and Function	remodeling	Remodeling of bone	3.99E-04	 	 	 	 	LDLR,TPH1,TNFRSF1A,GAS1,ADAM12,SNX10,MDK	7	
Skeletal and Muscular System Development and Function	development	Development of joint	4.29E-04	 	 	 	 	INSIG1,GAS1,HSPG2	3	
Cardiovascular Disease, Hematological Disease, Metabolic Disease, Organismal Injury and Abnormalities	hypertriglyceridemia	Hypertriglyceridemia	4.31E-04	 	 	 	 	LDLR,SERPINF1,VLDLR,HMGCR	4	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	accumulation	Accumulation of acylglycerol	4.57E-04	 	 	 	 	PASK,INSIG1,DGKB,VLDLR,RBP1	5	
Connective Tissue Disorders, Developmental Disorder, Gastrointestinal Disease, Organismal Development, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	cleft palate	Cleft palate	4.57E-04	 	 	 	 	INSIG1,GAS1,HSPG2,SC5D,DHCR7	5	
Cell Death and Survival	apoptosis	Apoptosis of tumor cell lines	4.71E-04	 	 	 	 	EFEMP1,NDN,SERPINF1,TNFRSF1A,GAS1,FASN,HTRA1,SOX3,NQO1,MAF,OGT,NEDD4,DHCR24,NRP1,UNC5B,PLCG1,NMI,DHX9,MDK,NFE2L1,MVP,NFE2L2	22	
Cardiovascular System Development and Function, Organ Morphology, Organismal Development	morphology	Morphology of aortic valve	4.75E-04	 	 	 	 	LDLR,ADAM12,HSPG2	3	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colon carcinoma	Colon carcinoma	4.75E-04	 	 	 	 	SEZ6,AGL,TNFRSF1A,DOT1L,HTRA1,IDI1,DGKB,MVK,UNC5B,PDE1C,SDF2L1,HSPB6,PASK,INSIG1,ROBO2,SOX3,MAF,OSMR,RPE65,SLC16A9,HSPG2,XPOT,MVD,VRK1,RAB3GAP2,EFEMP1,NDN,PCDH1,HMGCR,FASN,NQO1,GLG1,PROS1,UHRF1BP1,SQLE,LDLR,FNDC3B,ALDH1L2,LMNB2,CTBS,NFE2L1,ITGA6,SLC1A4,DEPDC1B,NRXN1,EDIL3,NEDD4,SCN2A,DHX9	49	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	bladder carcinoma	Bladder carcinoma	5.05E-04	 	 	 	 	INSIG1,AGL,NSDHL,NDN,DOT1L,ACSS3,OGT,MB21D2,PPP1R3C,UNC5B,PLCG1,HSPG2,KCNIP2,OMG,MVD,DHX9,MVP,HSPB6,NFE2L2	19	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	hematologic cancer	Hematologic cancer	5.14E-04	 	 	 	 	AGL,NSDHL,NDN,SERPINF1,HMGCR,DOT1L,FASN,NQO1,CNTFR,GLG1,GPSM2,LDLR,DGKB,MVK,FNDC3B,ALDH1L2,RGCC,BCAN,PDE1C,ADAM12,PHYHIPL,BCAT1,PASK,ROBO2,NARS1,OLIG2,MAF,MSMO1,NRXN1,OSMR,RPE65,DHCR24,NRP1,LDHA,SCN2A,PLCG1,HSPG2,XPOT,DHX9,NFE2L2	40	
Cancer, Organismal Injury and Abnormalities	precancerous condition	Precancerous condition	5.27E-04	 	 	 	 	GLG1,MVK,NQO1,MVD,NFE2L2	5	
Neurological Disease, Organismal Injury and Abnormalities	cerebral disorder	Cerebral disorder	5.28E-04	 	 	 	 	PROS1,LDLR,VLDLR,HMGCR,FASN,SCN2A,SLC1A4,HTRA1,LMNB2,NRXN1	10	
Cardiovascular Disease	ST segment	Abnormal ST segment	5.33E-04	 	 	 	 	LDLR,KCNIP2	2	
Carbohydrate Metabolism, Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	concentration	Concentration of colfosceril palmitate	5.33E-04	 	 	 	 	INSIG1,FASN	2	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	cell movement	Cell movement of leukocytes	5.60E-04	 	 	 	 	NARS1,SGPL1,SERPINF1,TNFRSF1A,ITGA6,FASN,NQO1,EDIL3,LDLR,RIPOR2,TPH1,UNC5B,RGCC,PLCG1,MDK,NFE2L2	16	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	outgrowth	Outgrowth of neurons	5.74E-04	 	 	 	 	NDN,VLDLR,NRP1,HMGCR,ITGA6,BCAN,OGT,OMG,NRXN1,MDK	10	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	maturation	Maturation of synapse	5.76E-04	 	 	 	 	SEZ6,BCAN,NRXN1	3	
Carbohydrate Metabolism, Energy Production	metabolism	Metabolism of pyruvic acid	5.76E-04	 	 	 	 	VLDLR,LDHA,NQO1	3	
Cancer, Organismal Injury and Abnormalities	genitourinary adenocarcinoma	Genitourinary adenocarcinoma	5.90E-04	 	 	 	 	SEZ6,AGL,NSDHL,SERPINF1,SIX4,DOT1L,DGKB,MVK,RGCC,PDE1C,ENOX1,PHYHIPL,DHCR7,HSPB6,PASK,BCAT1,ROBO2,GAS1,RBP1,SOX3,MAF,DNAJB5,RIPOR2,TPH1,NRP1,PRPF38A,HSPG2,XPOT,SNX10,VRK1,HABP4,KIF20A,RAB3GAP2,EFEMP1,COL14A1,NDN,PCDH1,VLDLR,HMGCR,FASN,GLG1,PROS1,UHRF1BP1,LDLR,FNDC3B,ALDH1L2,BCAN,LMNB2,ATP8A1,SGPL1,ITGA6,POP1,SLC1A4,DEPDC1B,OGT,NRXN1,EDIL3,NEDD4,SCN2A,PLCG1,DHX9,NFE2L2	62	
Cellular Movement, Immune Cell Trafficking	migration	Leukocyte migration	6.22E-04	 	 	 	 	NARS1,SGPL1,SERPINF1,TNFRSF1A,ITGA6,FASN,NQO1,EDIL3,GLG1,PROS1,LDLR,RIPOR2,TPH1,UNC5B,RGCC,PLCG1,MDK,NFE2L2	18	
Nervous System Development and Function	development	Development of central nervous system	6.24E-04	 	 	 	 	ROBO2,NDN,OLIG2,VLDLR,GAS1,ITGA6,FASN,SOX3,NRXN1,BCAN,HSPG2,LMNB2,DHCR7,MDK	14	
Cellular Development, Connective Tissue Development and Function, Skeletal and Muscular System Development and Function, Tissue Development	differentiation	Differentiation of chondrocytes	6.27E-04	 	 	 	 	EFEMP1,GLG1,HSPG2,MAF,MDK	5	
Cell Morphology, Developmental Disorder, Embryonic Development, Organismal Development, Tissue Morphology	abnormal morphology	Abnormal morphology of granule neuron progenitor cells	6.31E-04	 	 	 	 	VLDLR,GAS1,GPR37L1	3	
Cancer, Organismal Injury and Abnormalities	cancer of head	Cancer of head	6.39E-04	 	 	 	 	SEZ6,ROBO2,OLIG2,COQ3,ITGA6,FASN,EDIL3,NRXN1,DNAJB5,OSMR,TSC22D2,GLG1,GPSM2,NRP1,SCN2A,HSPG2,ADAM12,PHYHIPL,OMG,HSPB6,NFE2L2	21	
Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	psoriasis	Psoriasis	7.03E-04	 	 	 	 	COL14A1,SQLE,LDLR,PPP1R3C,NRP1,HMGCR,ITGA6,FASN,ADAM12,GOT1,NMI,OSMR	12	
Lipid Metabolism, Small Molecule Biochemistry	conversion	Conversion of cholesterol	7.08E-04	 	 	 	 	LDLR,DHCR24	2	
Developmental Disorder, Gastrointestinal Disease, Hepatic System Disease, Hereditary Disorder, Metabolic Disease, Neurological Disease, Organismal Injury and Abnormalities	Wilson disease	Wilson disease	7.08E-04	 	 	 	 	LDLR,HMGCR	2	
Carbohydrate Metabolism	quantity	Quantity of carbohydrate	7.19E-04	 	 	 	 	INSIG1,AGL,LDLR,PPP1R3C,DGKB,TNFRSF1A,FASN,SC5D,NQO1,OGT,NFE2L1,MVP	12	
Cell Death and Survival	survival	Cell survival	7.54E-04	 	 	 	 	INSIG1,SGPL1,SERPINF1,TNFRSF1A,RBP1,ITGA6,DOT1L,FASN,OGT,CNTFR,GPR37L1,DHCR24,DGKB,NRP1,LDHA,UNC5B,PLCG1,SNX10,DHX9,MDK,VRK1,MVP,HSPB6,NFE2L2	24	
Hematological Disease, Metabolic Disease, Organismal Injury and Abnormalities	dyslipidemia	Dyslipidemia	7.75E-04	 	 	 	 	INSIG1,LDLR,SERPINF1,VLDLR,HMGCR,FASN	6	
