© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->Q73_Vs_Q23_Glia - 2020-01-20 05:15 PM
Workspace	My Projects
Project	hd_microarray
Analysis	Q73_Vs_Q23_Glia - 2020-01-20 05:15 PM
Date	Mon Jan 20 14:15:54 PST 2020
Analysis ID	18745373

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Human Gene 2.0 ST Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->Q73_Vs_Q23_Glia - 2020-01-20 05:15 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
SUMO2	enzyme	 	1	 	 	-0.447	1.02E-04	3.50E-03	SUMO2	CD59,CTH,GRB14,HMGA1,LAMP3	5 (1)	1	 	PML	 	CD38,Mt3	CEACAM1,CTH	 	 	 	 	
S100A8	other	 	1	 	 	-0.632	1.06E-04	2.89E-02	S100A8	A2M,BCL3,DDIT4,GPR37L1,KCNMA1,MMP2,PLAU,SHC3,SOCS3,TXNIP	10 (1)	1	AGER,arsenic trioxide,E. coli lipopolysaccharide,Ifn,IFNG,IL12B,IL2,IL23,MTPN,olanzapine,prostaglandin E2,S100A9,TEK,TLR3,TLR9	EZH2,FGF7,indomethacin,OPA1,PGR,ZFP36	 	ALDH1A1,BECN1,CASP1,CCL11,CCL2,CSF2RB,CXCL10,CXCL8,ETV5,FAS,FCGR2A,IRF3,MMP2,NFkB (complex),VCAN	CTLA4,KCNMA1,MMP17	 	 	 	 	
RALGPS1	other	 	2	 	 	0.707	1.09E-04	4.07E-02	FOXO4,RALA,RALGPS1	COL4A1,FASN,HMGCR,HMGCS1,IDI1,MMP2,NRP2,PLAU	8 (3)	2	 	 	 	 	 	 	 	 	 	
PGR	ligand-dependent nuclear receptor	 	1	Activated	biased	3.051	1.10E-04	4.72E-02	PGR	AK3,BIRC3,CD44,CD59,CEBPD,CRH,CTBS,ICAM1,ITGA6,MFAP5,MTSS1,PDLIM1,PLAU	13 (1)	1	alpha-estradiol,CG,CSF1R,FGR,misoprostol,Pde4d,PML,prostaglandin E2,PTGER4,tazemetostat,vanadate	F2,F2R,Hsp90,MAP2K1/2,NCOR1,NME1,raloxifene,sulindac sulfide	 	CXCL8,EDNRA,HBEGF,IL12B,ITGB1,PRLR,RASGRP2,STAT1,STAT5B,VCAN,Vegf	GPER1,MMP2,NFkB (complex),S100A8	 	 	 	 	
SUMO3	other	 	1	 	 	-0.447	1.19E-04	4.10E-03	SUMO3	CD59,CTH,GRB14,HMGA1,LAMP3	5 (1)	1	 	 	 	CD38,Mt3	CEACAM1,CTH,CXCL10,PML,STAT1,TAP1	 	 	 	 	
thalidomide	chemical drug	 	1	Inhibited	biased	-2.236	1.19E-04	8.40E-03	thalidomide	BIRC3,ICAM1,KCNMA1,NRP1,NRP2	5 (1)	1	CYP2C19	 	 	PDGFB	CASP1,CXCL8,IFNG,IKBKB,IL5,IRF1,KCNMA1,KDR,NFkB (complex),NOS3,NRP2,STAT3,TGFB1,Vegf	 	 	 	 	
C4BP	complex	 	1	 	biased	-1.732	1.21E-04	2.70E-03	C4BP	HMGCR,HMGCS1,IDI1	3 (1)	1	 	 	 	CYP51A1,FDFT1	 	 	 	 	 	
hexachlorobenzene	chemical toxicant	 	1	Activated	biased	2.449	1.27E-04	1.30E-02	hexachlorobenzene	A2M,CD44,FXYD5,MMP2,RFTN1,TES	6 (1)	1	 	 	 	ANXA1,FCGR2A,LAMC2,MMP2,SPP1,STAT5B,TIMP1,VIM	Lh	 	 	 	 	
CGP77675	chemical - kinase inhibitor	 	2	 	biased	-1.890	1.42E-04	3.54E-02	CGP77675,JAK2,STAT	A2M,CEBPD,GFAP,ICAM1,OSMR,RBP1,SOCS3	7 (3)	2	 	 	 	 	 	 	 	 	 	
EIF2AK2	kinase	 	1	 	biased	1.890	1.42E-04	1.51E-02	EIF2AK2	CEBPD,IFIT1,IFITM1,IFITM2,NMI,SOCS3,TNFAIP3	7 (1)	1	AGER,ethanol,IFNA1/IFNA13,IFNA17,IFNA2,Ifnar,IFNAR1,IFNK,IFNL1,IL21,JAK,JAK1,JAK1/2,Pif,TNFSF10,tunicamycin	GAPDH,HRAS,Hsp90,KRAS,METAP2,Sos,TAP1,tazemetostat	 	ATF4,CHUK,CXCL8,FAS,IKBKB,NFkB (complex),PARP9,SAMHD1	 	 	 	 	 	
ezetimibe	chemical drug	 	3	 	 	-0.816	1.58E-04	3.06E-02	ezetimibe,SCARB1,SOAT1	DDIT4,FASN,HMGCR,HMGCS1,ICAM1,IDI1	6 (3)	3	 	 	 	CYP51A1,DHCR7,FDFT1,SREBF2	IFNB1,LDL-cholesterol,NPC1L1,SOAT1	 	 	 	 	
ATP7B	transporter	 	1	Inhibited	 	-2.236	1.61E-04	7.60E-03	ATP7B	FASN,HMGCR,HMGCS1,IDI1,SQLE	5 (1)	1	copper chloride,norepinephrine	 	 	CYP51A1,CYP7A1,FDFT1	carboplatin,SREBF2	 	 	 	 	
metronidazole	chemical drug	 	2	 	 	-0.447	1.61E-04	2.19E-02	CETP,metronidazole,Sod	HERPUD1,HMGCR,ICAM1,MMP2,PMAIP1	5 (3)	2	 	 	 	Sod	CSF2,IFNG,PLTP	 	 	 	 	
INSR	kinase	 	1	 	biased	-1.265	1.63E-04	2.88E-02	INSR	ACOT2,FASN,HMGCR,HMGCS1,IDI1,mir-10,MMP2,SC5D,SOCS3,SQLE	10 (1)	1	15-deoxy-delta-12,14 -PGJ 2,bisperoxovanadium 1,10-phenanthroline,CAV3,Cr3+,D-thioctic acid,dephostatin,Evans Blue,HPSE,indomethacin,NOX4,phorbol 12,13-dibutyrate,PX-866,RETN,SH2B1,sodium tungstate	AGTR2,azide,CL 316243,DUSP3,ENPP1,glucosamine,GPX1,IFNG,IGFBP3,Interferon alpha,L-glutamic acid,LRAT,LY294002,oseltamivir,PRKCE,S-nitroso-N-acetylpenicillamine,SOCS,suramin,XDH	 	Bvr,CLTC,CYP51A1,DHCR7,DOK1,FDFT1,FRS2,HSPD1,JAK,JAK1/2,mir-132,SCARB1,SH2B2,Shc,SREBF1,SREBF2,STAT3,STAT5B	ADAM17,MMP2,p85 (pik3r),UCP1,VCAM1	 	 	 	 	
HRG	other	 	2	 	 	0.378	1.68E-04	4.17E-02	HMGB1,HRG	CD58,CD74,CXCR4,FASN,GFAP,ICAM1,IFIT1	7 (2)	2	 	 	 	FCGR1A,SPARC,SPP1,TIMP1	 	 	 	 	 	
sunitinib	chemical drug	 	1	Inhibited	 	-2.449	1.75E-04	2.29E-02	sunitinib	CD44,ICAM1,ITGA4,ITGA6,LAMB1,mir-10	6 (1)	1	 	 	 	CXCL10,ITGB1	CSF1R,CXCL3,FLT3,HAS1,IFNG,ITGA1,KDR,KIT,PDCD1,PDGFRA,STAT3,Vegf	 	 	 	 	
lithium chloride	chemical drug	 	1	 	 	-1.414	1.79E-04	4.27E-02	lithium chloride	B4GALT1,BCL3,CD44,GFAP,HMGCR,HMGCS1,IDI1,MMP2	8 (1)	1	 	 	 	Ap1,CYP51A1,IL2,NKX2-1,PKD1,POU5F1,prostaglandin E2,TBX5,VCAN	20s proteasome,AMH,CREB1,MMP2,NFkB (complex),STAT3,TNFSF10	 	 	 	 	
KCNAB2	ion channel	 	2	 	 	0.577	1.91E-04	1.30E-03	KCNAB2,KCNMA1	CRH,KCND3,MMP2	3 (2)	2	CD38,IL5	 	 	 	KCNMA1	 	 	 	 	
sialic acids	chemical - other	 	2	 	 	-0.577	1.91E-04	3.60E-03	CDH5,Sfk,sialic acids	CDCP1,ICAM1,TIAM1	3 (3)	2	ethanol	 	 	Sfk	 	 	 	 	 	
RHO	G-protein coupled receptor	 	1	 	 	-0.816	1.94E-04	4.80E-03	RHO	CD44,CD74,CEBPD,DPYSL3,SERPING1,TNFAIP3	6 (1)	1	COL18A1	 	 	NCAM1,PLC	CSF1R,PDC	 	 	 	 	
LINC00963	other	 	1	 	 	-1.000	2.19E-04	5.40E-03	LINC00963	CAB39L,CXCR4,ICAM1,ITGA9	4 (1)	1	 	 	 	FGF13,FGF19,TGFB1,TRIB3	Sod	 	 	 	 	
dimethoate	chemical toxicant	 	2	Inhibited	 	-2.000	2.19E-04	1.06E-02	ACHE,dimethoate,Sod	ICAM1,MMP2,NRXN1,PMAIP1	4 (3)	2	 	 	 	Sod	 	 	 	 	 	
permethrin	chemical drug	 	2	 	 	1.000	2.19E-04	1.06E-02	ACHE,permethrin,Sod	ICAM1,MMP2,NRXN1,PMAIP1	4 (3)	2	 	 	 	 	Sod	 	 	 	 	
RNF139	enzyme	 	1	 	biased	-1.414	2.36E-04	2.80E-03	RNF139	FASN,HMGCR	2 (1)	1	 	 	 	 	 	 	 	 	 	
gentamicin C	chemical drug	 	1	Activated	biased	2.449	2.37E-04	1.91E-02	gentamicin C	A2M,BIRC3,CD44,FXYD5,RFTN1,TES	6 (1)	1	 	 	 	ANXA1,FCGR2A,LAMC2,SPP1,TIMP1,VIM	 	 	 	 	 	
clonidine	chemical drug	 	2	 	 	-1.134	2.70E-04	4.29E-02	ACHE,clonidine,Nos,OXT,PLD1	ARC,CD44,CD59,CRH,NRXN1,PMAIP1,PROM1	7 (5)	4	 	 	 	 	ADRA1A,ADRA1B,ADRA1D,AVP,Lh,OXT	 	 	 	 	
thioacetamide	chemical toxicant	 	1	Activated	biased	2.646	2.70E-04	3.29E-02	thioacetamide	BIRC3,CD44,CDCP1,GFAP,HGF,MMP2,TES	7 (1)	1	 	 	 	ANXA1,FCGR2A,hyaluronic acid,LAMC2,MMP2,PDGFB,SPARC,SPP1,TGFB1,TIMP1	Sod	 	 	 	 	
triamcinolone acetonide	chemical drug	 	1	 	 	-0.302	2.70E-04	2.67E-02	triamcinolone acetonide	CD44,CHL1,CTH,DCBLD2,FGFR2,MT1F,PLAU,RNF41,ST8SIA4,STC2,TXNIP	11 (1)	1	 	 	 	BMP7,CASP4,EDNRA,HCK,MYOC,RNF41,SOAT1,SOCS2,SPP1	CD79B,CTH,cytokine,IGFBP3,PTPN7,SOX4,TNFSF4,Vegf	 	 	 	 	
haloperidol	chemical drug	 	1	 	biased	-1.633	3.14E-04	2.52E-02	haloperidol	ARC,CRH,GFAP,HMGCR,HMGCS1,SC5D	6 (1)	1	 	 	 	CREB1,NFkB (complex)	ADRA1A,ADRA1B,ADRA1D,CHRM1,DRD3,GNAI3,HTR2A,PRKCE,Sod	 	 	 	 	
pitavastatin	chemical drug	 	1	Inhibited	biased	-2.000	3.23E-04	1.09E-02	pitavastatin	HMGCR,HMGCS1,IDI1,SQLE	4 (1)	1	 	 	 	15-deoxy-delta-12,14 -PGJ 2,CYP51A1,FDFT1,NOS3,SCARB1	 	 	 	 	 	
CYP7A1	enzyme	 	2	Inhibited	 	-2.236	3.53E-04	2.69E-02	CYP7A1,Sod	FASN,HMGCR,ICAM1,MMP2,PMAIP1	5 (2)	2	ATF4,ATP7B,FABP1,L-glutamic acid,LY294002,PEX5L,phosphatidylinositol,sobetirome,TGFB1	CYP27A1,CYP3A,E. coli B4 lipopolysaccharide,FGF19,FGF7,ketoconazole,KLB,MAP2K1/2,PROX1,SPP1	 	ACACA,Sod,SREBF2	NPC1L1,TIMP1	 	 	 	 	
phenacetin	chemical drug	 	1	Activated	biased	2.236	3.53E-04	1.75E-02	phenacetin	A2M,BIRC3,CD44,RFTN1,TES	5 (1)	1	 	 	 	ANXA1,LAMC2,SPP1,TIMP1,VIM	 	 	 	 	 	
napabucasin	chemical drug	 	1	 	biased	-1.633	3.76E-04	2.22E-02	napabucasin	CD34,CD44,FGFR2,HPRT1,ITGA4,ITGA6	6 (1)	1	 	 	 	 	ALDH1A1,AXL,CXCL8,DDR1,ENG,IKBKB,ITGB1,POU5F1,STAT3,TWIST2,YAP1	 	 	 	 	
diazinon	chemical toxicant	 	2	Inhibited	 	-2.000	3.86E-04	1.65E-02	ACHE,diazinon,Sod	ICAM1,MMP2,NRXN1,PMAIP1	4 (3)	2	 	 	 	SLC2A4,Sod	 	 	 	 	 	
L1CAM	other	 	1	 	biased	-0.577	3.99E-04	5.10E-03	L1CAM	IDI1,MMP2,SQLE	3 (1)	1	IL2,Sfk,tazemetostat,TGFB1	NME1,raloxifene,trans-hydroxytamoxifen	 	FDXR,MMP2,NFkB (complex)	 	 	 	 	 	
RASSF1	other	 	1	 	 	-0.378	4.16E-04	2.34E-02	RASSF1	AMIGO2,COL4A1,CXCR4,EFEMP1,EPB41L3,MMP2,SRPX	7 (1)	1	IFNA2,IFNB1,KRAS	UCN-01	 	ALDH1A1,HBEGF,MRAS	Ap1,CASP4,IGFBP3,MMP2,SPP1,YAP1	 	 	 	 	
ezetimibe	chemical drug	 	2	 	 	-1.000	4.58E-04	2.41E-02	ezetimibe,SOAT1	FASN,HMGCR,HMGCS1,IDI1	4 (2)	2	 	 	 	CYP51A1,DHCR7,FDFT1,SREBF2	IFNB1,LDL-cholesterol,NPC1L1,SOAT1	 	 	 	 	
spironolactone	chemical drug	 	1	 	 	0.816	4.86E-04	4.41E-02	spironolactone	CTF1,CXCR4,FASN,ICAM1,KCNMA1,ULBP1	6 (1)	1	 	 	 	AGTR2,KCNMA1,NOS3,Sod,UCP1,ULBP2,Vegf	ACACA,Angiotensin II receptor type 1,Ap1,Collagen type I (complex),CTF1,LOX,MMP2,TGFB1	 	 	 	 	
THBS1	other	 	1	Activated	 	2.000	5.38E-04	2.23E-02	THBS1	ADCYAP1R1,COL4A1,MMP2,PLAU	4 (1)	1	5-hydroxytryptamine,BRAF,brefeldin A,COL18A1,Collagen type IV,DCN,F2,F2R,galactose,mannose,monensin,NCAM1,PDGF BB,PDGFB,RAP1A,TEAD2,UTP,YAP1	DPP4,ENG,FGF1,FGF8,HRAS,indican,KRAS,LPL,LY294002,PLCG1,PROC,TFAP2C,TREM1	 	Ap1,LAT,LCP2,MMP2,NFkB (complex),Sfk,SYK	KDR,THPO,Vegf	 	 	 	 	
chloropromazine	chemical drug	 	1	 	 	-1.000	5.38E-04	1.11E-02	chloropromazine	HMGCR,HMGCS1,SC5D,WIPI1	4 (1)	1	 	 	 	CYP2B6,FABP1	ADRA1A,ADRA1B,HTR2A,NFkB (complex)	 	 	 	 	
sulindac sulfide	chemical drug	 	1	 	 	0.000	5.72E-04	2.24E-02	sulindac sulfide	GARS1,MTHFD2,PLAU,PPARD,RRS1,STC2	6 (1)	1	 	 	 	 	LDHA,NFkB (complex),PGR,PPP2R2A,prostaglandin E2,STAT3	 	 	 	 	
USF1	transcription regulator	 	1	 	biased	1.342	6.15E-04	2.74E-02	USF1	CIITA,FASN,HGF,TNFAIP3,TXNIP	5 (1)	1	 	fluocinolone acetonide	 	CD2,CEACAM1,OPRD1,SPP1,TGFB1	 	 	 	 	 	
IFT88	other	 	1	Activated	 	2.000	6.28E-04	3.02E-02	IFT88	HMGCR,HMGCS1,IDI1,RUNX2	4 (1)	1	 	 	 	 	CYP51A1,GLI1	 	 	 	 	
ITGAV	transmembrane receptor	 	1	 	biased	1.000	6.28E-04	3.85E-02	ITGAV	HAS2,MMP2,PLAU,RUNX2	4 (1)	1	Collagen type I (complex),CXCL8,FAS,HDL,IFNG,IL5,KDR,PDGFRA,Rap1,SPP1	bisindolylmaleimide I,CG,chelerythrine,DCN,IFNB1,ITGB1,losartan potassium,LY294002	 	Collagen type IV,LCP2,MMP2,NFkB (complex),SYK,TIMP1,Vegf,VTN	 	 	 	 	 	
highly active antiretroviral therapy	chemical drug	 	2	 	biased	0.816	6.70E-04	4.71E-02	highly active antiretroviral therapy,STAT5a/b	CXCR4,IDI1,MMD,RBP1,RFTN1,SOCS3	6 (2)	2	 	 	 	 	CTLA4	 	 	 	 	
(Ala9)-autocamtide-2	chemical - kinase inhibitor	 	1	 	biased	0.000	7.01E-04	1.10E-02	(Ala9)-autocamtide-2	CRH,MMP2	2 (1)	1	 	 	 	 	MMP2	 	 	 	 	
AP2M1	other	 	1	 	 	1.414	7.01E-04	6.70E-03	AP2M1	BST2,CD74	2 (1)	1	 	PPP2R2A	 	 	 	 	 	 	 	
DNM2	enzyme	 	1	 	biased	-1.414	7.01E-04	6.30E-03	DNM2	BST2,MMP2	2 (1)	1	norepinephrine,VAV1	NTRK2	 	 	MMP2	 	 	 	 	
RSL1D1	other	 	2	 	 	0.000	7.01E-04	7.50E-03	GFM1,RSL1D1	ARC,PLAU	2 (2)	2	 	 	 	GFM1	 	 	 	 	 	
SRT2183	chemical reagent	 	1	 	biased	1.414	7.01E-04	1.09E-02	SRT2183	FASN,HMGCR	2 (1)	1	 	 	 	 	 	 	 	 	 	
aluminum hydroxide	chemical drug	 	1	 	 	0.000	7.01E-04	6.40E-03	aluminum hydroxide	CD34,ICAM1	2 (1)	1	 	 	 	CASP1	 	 	 	 	 	
cannabinoid drugs	chemical drug	 	1	 	 	1.414	7.01E-04	9.00E-03	cannabinoid drugs	CXCR4,ICAM1	2 (1)	1	 	 	 	CNR1,L-glutamic acid	 	 	 	 	 	
lisofylline	chemical drug	 	1	 	biased	-1.414	7.01E-04	2.30E-03	lisofylline	COL4A1,LAMB1	2 (1)	1	 	 	 	 	CREB1	 	 	 	 	
minodronate	chemical drug	 	1	 	biased	0.000	7.01E-04	1.32E-02	minodronate	CXCR4,ICAM1	2 (1)	1	 	 	 	 	CCL2,HRAS	 	 	 	 	
SOX4	transcription regulator	 	1	Activated	biased	2.333	7.09E-04	1.50E-02	SOX4	CD74,CHAC1,CLIC6,EFNA5,SNX10,SORT1,TES,TIAM1,TMEM131L	9 (1)	1	IL5,IL5RA,TGFB1	BCL11B,HRAS,mir-132,triamcinolone acetonide	 	AMOTL1,CASP1,CD2,CGAS,EVL,FGF13,NCAM1,SORT1,VIM	 	 	 	 	 	
CTNNBIP1	other	 	1	 	 	1.732	7.16E-04	8.50E-03	CTNNBIP1	HMGCR,HMGCS1,IDI1	3 (1)	1	 	 	 	 	CYP51A1	 	 	 	 	
STAT1/3/5 dimer	complex	 	1	 	biased	1.732	7.16E-04	2.18E-02	STAT1/3/5 dimer	BCL3,PLAU,SOCS3	3 (1)	1	 	 	 	CISH,SOCS2	 	 	 	 	 	
Sod	group	 	1	 	 	-1.732	7.16E-04	2.49E-02	Sod	ICAM1,MMP2,PMAIP1	3 (1)	1	(+)-catechin,2-hydroxyestradiol,allopurinol,CYP7A1,DBI,diazinon,dimethoate,diosgenin,hyaluronic acid,IFNG,Lh,metronidazole,NOS3,olmesartan,ouabain,PRNP,prostaglandin E1,rasagiline,SOD1,spironolactone,valsartan	5-hydroxytryptamine,acephate,AGER,CDP-choline,cigarette smoke,EDNRA,ethanol,haloperidol,indomethacin,LINC00963,losartan potassium,permethrin,RETN,thioacetamide	 	 	CXCL3,cytokine,IKBKB,MMP2,NFkB (complex),VCAM1	 	 	 	 	
mannose	chemical - endogenous mammalian	 	1	 	 	0.577	7.16E-04	1.99E-02	mannose	FASN,HAS2,ICAM1	3 (1)	1	 	 	 	THBS1	ATF4,cytokine,NFkB (complex)	 	 	 	 	
TIMP1	cytokine	 	1	Activated	 	2.000	7.29E-04	3.20E-02	TIMP1	CD44,HGF,MMP2,PLAU	4 (1)	1	allopurinol,Angiotensin II receptor type 1,Ap1,carboplatin,CCL2,CG,cigarette smoke,cytokine,DPP4,EDNRA,ethanol,fenamic acid,gentamicin C,hexachlorobenzene,HRG,IL2,IL6R,indomethacin,ITGAV,L-glutamic acid,lomustine,NME1,PARPBP,PDGF BB,PDGFB,phenacetin,phenylbutazone,raloxifene,simvastatin,SPP1,STAT3,TFAP2C,TGFB1,thioacetamide,TLR3,TLR9,TNFSF10,triamterene,vancomycin,Vegf	bicyclol,brefeldin A,CYP7A1,HRAS,hyaluronic acid,IFNB1,leuprolide,losartan potassium,ramipril,RLN2,valsartan,VCAN,zeaxanthin	 	IGFBP3	CD38,MMP17,MMP2,PLTP	 	 	 	 	
VTN	other	 	1	 	 	1.000	7.29E-04	2.64E-02	VTN	ITGA4,MMP2,PLAU,RUNX2	4 (1)	1	F2,ITGAV,UTP	 	 	CREB1,IRF1,ITGB1,MMP2,prostaglandin E2,STAT1	CXCL3,PROC	 	 	 	 	
MYOC	other	 	1	 	 	1.000	8.40E-04	2.63E-02	MYOC	CD44,DDIT4,LAMB1,RUNX2	4 (1)	1	fluocinolone acetonide,triamcinolone acetonide	 	 	ANXA1,ITGB1,LAMA2,NFASC,SPP1	 	 	 	 	 	
CYP51A1	enzyme	 	1	 	 	1.732	9.20E-04	1.08E-02	CYP51A1	HMGCR,SC5D,SQLE	3 (1)	1	(-)-norephedrine,ATP7B,C4BP,ezetimibe,INSR,isoquercitrin,lithium chloride,lysophosphatidylcholine,pitavastatin,SCAP,SH3TC2,SREBF1	arsenic trioxide,CTNNBIP1,HDL-cholesterol,IFT88,itraconazole,ketoconazole,KIF3A,LMNB1,Pde4,POR,voriconazole	 	 	 	 	 	 	 	
EDNRA	transmembrane receptor	 	1	 	biased	1.732	9.20E-04	2.41E-02	EDNRA	ECE1,ICAM1,MMP2	3 (1)	1	PGR,TEAD2,triamcinolone acetonide	atrasentan,losartan potassium,sitaxsentan,sulfamethoxazole,sulfisoxazole	 	MMP2,prostaglandin E2,TIMP1,urea	Sod	 	 	 	 	
ramipril	chemical drug	 	1	 	biased	-1.000	9.63E-04	3.04E-02	ramipril	COL4A1,CRH,LAMB1,MMP2	4 (1)	1	 	 	 	 	DDR1,IFNG,MMP2,TGFB1,TIMP1	 	 	 	 	
GPER1	G-protein coupled receptor	 	1	 	biased	1.342	1.10E-03	4.59E-02	GPER1	CEBPD,DDIT4,FASN,MT1F,TNFAIP3	5 (1)	1	GLI1	IFNG,PGR,TGFB1	 	ERRFI1,PTGER4,ZFP36	 	 	 	 	 	
PELP1	other	 	1	 	 	0.000	1.10E-03	1.50E-02	PELP1	BCAS3,MMP2,PSAT1,RBP1	4 (1)	1	 	 	 	MMP2,Vegf	 	 	 	 	 	
STAT2	transcription regulator	 	1	 	biased	0.000	1.10E-03	3.44E-02	STAT2	CIITA,IFIT1,IFITM1,IFITM2	4 (1)	1	cytokine,EBI3,IFN type 1,IFNA1/IFNA13,IFNA2,Ifnar,IFNAR1,IFNB1,IFNGR1,IFNL1,IFNL2,IFNL3,Ifnz (includes others),IL12B,IL21,Interferon alpha,interferon beta-1a,IRF3,JAK,JAK1,NFkB (complex),Silybum marianum extract,TLR7,TLR9,TYK2	KRAS,PNPT1	 	CXCL10,CXCL8,IFIT2	GLI1	 	 	 	 	
xanthine	chemical - endogenous mammalian	 	1	 	biased	0.577	1.16E-03	3.32E-02	xanthine	CXCR4,MMP2,PLAU	3 (1)	1	 	 	 	CASP1,MMP2	 	 	 	 	 	
HLX	transcription regulator	 	1	Inhibited	 	-2.000	1.24E-03	2.82E-02	HLX	CD34,CD44,ICAM1,PAPPA	4 (1)	1	IL21,IL5,leukotriene D4	 	 	 	CXCL8	 	 	 	 	
MBD2	transcription regulator	 	1	Activated	 	2.000	1.24E-03	1.89E-02	MBD2	BIRC3,MMP2,NUPR1,PLAU	4 (1)	1	 	 	 	MMP2	 	 	 	 	 	
oblimersen	biologic drug	 	1	 	biased	1.342	1.31E-03	2.54E-02	oblimersen	BST2,CEBPD,IFI16,IFIT1,IFITM1	5 (1)	1	 	 	 	CXCL8,STAT1,Vegf	 	 	 	 	 	
(-)-isoproterenol	chemical drug	 	1	 	biased	1.414	1.39E-03	1.48E-02	(-)-isoproterenol	CD44,MMP2	2 (1)	1	 	 	 	MMP2	 	 	 	 	 	
Mt3	other	 	1	 	biased	-1.414	1.39E-03	1.00E-02	Mt3	CEBPD,GFAP	2 (1)	1	bexarotene,SUMO2,SUMO3	 	 	NTRK2	 	 	 	 	 	
RAPSN	other	 	1	 	biased	0.000	1.39E-03	8.40E-03	RAPSN	CNTFR,SOCS3	2 (1)	1	Trk Receptor	 	 	CNTFR	 	 	 	 	 	
UGDH	enzyme	 	1	 	biased	0.000	1.39E-03	5.70E-03	UGDH	BCAN,HAS2	2 (1)	1	PDGF BB,TGFB1	 	 	HAS1,hyaluronic acid	 	 	 	 	 	
venlafaxine	chemical drug	 	1	 	 	1.414	1.39E-03	4.10E-03	venlafaxine	CRH,HTR2A	2 (1)	1	 	 	 	5-hydroxytryptamine,norepinephrine	ADRA1A,ADRA1B,ADRA1D,ADRA2A,HTR2A,phenytoin,SLC6A4	 	 	 	 	
CEACAM1	transporter	 	1	 	 	0.000	1.41E-03	4.71E-02	CEACAM1	CXCR4,GFAP,ICAM1,ULBP1	4 (1)	1	AMH,CNR1,CSF2,filgrastim,IFNA2,IFNG,IL1,IL5,IRF1,PDGF BB,PDGF-AA,STAT1,USF1	SUMO2,SUMO3,TGFB1	 	ALDH1A1,CXCL8,KDR,STAT3,TEK,ULBP2	COL18A1,SYK,VAV1,VEGFC	 	 	 	 	
GAPDH	enzyme	 	1	Inhibited	 	-2.000	1.41E-03	4.65E-02	GAPDH	ENPP1,IFITM1,IFITM2,TXNIP	4 (1)	1	ADORA2A,filgrastim,IL2	disulfiram,oleic acid,peroxynitrite	 	CCL2,CXCL1	EIF2AK2,ENPP1,IFIT2,IFNB1,SPP1,STAT1	 	 	 	 	
TRPS1	transcription regulator	 	1	 	 	-0.447	1.42E-03	4.88E-02	TRPS1	ENPP1,KCNMA1,MMP2,RUNX2,SERPING1	5 (1)	1	filgrastim	CREB1	 	KCNMA1	ENPP1,MMP2,TGFB1	 	 	 	 	
ALDH1A1	enzyme	 	1	 	 	-1.732	1.43E-03	3.01E-02	ALDH1A1	FASN,PPARD,RUNX2	3 (1)	1	CEACAM1,LIPE,LRP6,RASSF1,S100A8,S100A9,STAT3	chlorpropamide,disulfiram,napabucasin,PKD1,sulforafan	 	ACACA,CNR1	 	 	 	 	 	
KIF3A	enzyme	 	1	 	biased	1.732	1.43E-03	1.42E-02	KIF3A	HMGCR,HMGCS1,IDI1	3 (1)	1	 	 	 	GLI1	CYP51A1	 	 	 	 	
NCOR1	transcription regulator	 	1	 	 	0.000	1.58E-03	3.29E-02	NCOR1	BCL3,CRH,FASN,HAS2	4 (1)	1	 	tazemetostat,UXT	 	CSF3R	PGR	 	 	 	 	
PEX5L	ion channel	 	2	 	 	0.000	1.58E-03	4.41E-02	FDFT1,PEX5L	FASN,HMGCR,IDI1,SQLE	4 (2)	2	 	 	 	CYP7A1	CYP27A1,DHCR7,FDFT1,SREBF2	 	 	 	 	
cuprizone	chemical toxicant	 	1	 	 	0.577	1.74E-03	3.03E-02	cuprizone	GFAP,S1PR1,SOCS3	3 (1)	1	 	 	 	CXCL10	 	 	 	 	 	
