© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Workspace	My Projects
Project	hd_microarray
Analysis	Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Date	Mon Jan 20 14:17:06 PST 2020
Analysis ID	18745375

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Human Gene 2.0 ST Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cellular Movement	haptotaxis	Haptotaxis of tumor cell lines	1.87E-05	 	1.597	 	1.477	FN1,VEGFA,FGF2,CD44,MDK,S1PR1	6	
Cell-To-Cell Signaling and Interaction, Skeletal and Muscular System Development and Function	adhesion	Adhesion of muscle precursor cells	1.92E-05	 	 	 	 	PLAU,ADAM12,SERPINE1	3	
Cellular Development, Connective Tissue Development and Function	differentiation	Arrest in differentiation of fibroblast cell lines	1.92E-05	 	 	 	 	FN1,DLK1,ITGA5	3	
Cancer, Connective Tissue Disorders, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	chondromyxoid fibroma	Chondromyxoid fibroma	1.92E-05	 	 	 	 	KDR,VEGFA,NRP1	3	
Cardiovascular System Development and Function	morphology	Morphology of neovasculature	1.92E-05	 	 	 	 	PLAU,ADM,SERPINE1	3	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	uterine carcinoma	Uterine carcinoma	1.96E-05	 	 	 	 	FGD6,ABCA13,CTSV,NSDHL,POLA1,MFAP5,MMP2,PLCE1,GRM3,OLFML2A,DGKB,SAP30,LRP1,RFC4,IMMP2L,MKI67,S1PR1,HSPB6,BCAT1,PASK,TOP2A,KCNMA1,PGM1,NCOA7,KDR,ADAM19,DNAJB5,TES,EPB41L3,BCL6,PYROXD2,RIPOR2,NRP1,RASGRF2,ADM,DSC3,C3orf70,H2AC14,CTH,SNX10,FBXO5,KIF20A,ANKRD11,COL14A1,NDN,LZTS1,INSM1,DLK1,MBOAT2,H1-5,NUSAP1,APC,SPON1,H1-1,H2BC14,FN1,PDE7B,SUV39H2,PAPPA2,PCDH17,HTR2A,CENPN,CDH13,ALPK2,POP1,PUS7,OGT,NRXN1,IGF2R,CENPI,GFAP,MB21D2,SLC7A11,HLA-A,SDK1,DPYD,PDZRN3,PLCG1,SSH2,DDR2,MTHFD2,YARS1,IFITM1,LAMB1,ADAMTS16,DOT1L,SEL1L,DNER,LRP1B,RHPN2,SRPX,SLFN5,MVK,MIPEP,UNC5B,PDE1C,ENOX1,DHCR7,CIITA,ROBO2,RAB39B,TAPT1,EFHB,CD74,VEGFA,FGF2,ASPM,NMU,TPH1,COL4A2,CD55,FAM83D,MAP2K6,HGF,XPOT,SLITRK1,EXT2,VRK1,CCPG1,KCNT2,HABP4,PCDH1,VLDLR,LTV1,NRP2,LRRTM3,IL13RA1,SLCO3A1,TUBE1,FRY,HAS2,EPRS1,PROS1,PLEKHG1,SH3BP4,BCAN,ARAP2,GTPBP2,LMNB2,NEGR1,PLXNA2,SGPL1,ITGA6,RUNDC3B,DEPDC1B,CD44,FSD1L,DLX6,CCDC152,DHX38,KBTBD7,SCN2A,SGO1,SERPING1,DHX9,NFE2L2	156	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	endometrial cancer	Endometrial cancer	1.96E-05	 	 	 	 	FGD6,ABCA13,NSDHL,POLA1,MFAP5,MMP2,PLCE1,GRM3,OLFML2A,DGKB,SAP30,LRP1,RFC4,IMMP2L,MKI67,S1PR1,HSPB6,BCAT1,PASK,TOP2A,KCNMA1,PGM1,NCOA7,KDR,ADAM19,MAF,DNAJB5,TES,EPB41L3,BCL6,PYROXD2,RIPOR2,NRP1,RASGRF2,ADM,DSC3,CTH,SNX10,PMAIP1,FBXO5,MFAP4,KIF20A,ANKRD11,COL14A1,NDN,LZTS1,INSM1,DLK1,MBOAT2,NUSAP1,APC,SPON1,H1-1,FN1,PDE7B,SUV39H2,PAPPA2,PCDH17,HTR2A,CENPN,CDH13,ALPK2,POP1,PUS7,OGT,NRXN1,IGF2R,CENPI,GFAP,SLC7A11,NEDD4,SDK1,DPYD,PDZRN3,PLCG1,SSH2,DDR2,MTHFD2,YARS1,LAMB1,ADAMTS16,DOT1L,HTRA1,SEL1L,DNER,LRP1B,RHPN2,SRPX,SLFN5,MVK,MIPEP,UNC5B,PDE1C,ENOX1,DHCR7,CIITA,SLC7A5,ROBO2,RAB39B,TAPT1,EFHB,CD74,VEGFA,GAS1,FGF2,ASPM,NMU,TPH1,COL4A2,CD55,FAM83D,MAP2K6,HGF,XPOT,SLITRK1,EXT2,VRK1,CCPG1,KCNT2,HABP4,PCDH1,VLDLR,LTV1,NRP2,LRRTM3,IL13RA1,SLCO3A1,TUBE1,FRY,HAS2,EPRS1,PROS1,PLEKHG1,SH3BP4,BCAN,ARAP2,GTPBP2,GLT8D2,LMNB2,NEGR1,PLXNA2,KPNA2,SGPL1,ITGA6,RUNDC3B,DEPDC1B,CD44,LAMP3,FSD1L,DLX6,DHX38,KBTBD7,SCN2A,SGO1,SERPING1,DHX9,NFE2L2	157	
Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	fibrosis	Fibrosis of liver	2.05E-05	 	-1.437	 	-1.392	NCOA5,POLA1,PLAU,CD74,TNFRSF1A,SOCS3,DLK1,FGF2,LDLR,SCD,CEBPB,LRP1,SERPINE1,HGF,NFE2L1,NFE2L2	16	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization	cell-cell contact	Cell-cell contact	2.09E-05	 	-1.651	 	-1.852	SEZ6,GJB1,CTSV,NRCAM,AFDN,MMP2,LZTS1,SERPINF1,LRRTM3,HMGCR,SIX4,FASN,PODXL,SLC3A2,ADGRB2,FN1,LDLR,BCAN,ADAM12,NLGN3,S1PR1,NEGR1,CDH13,COL4A1,GDF15,VEGFA,ITGA6,FGF2,OGT,NRXN1,CD44,AP3M2,GFAP,CALR,CCL2,RASGRF2,PDZRN3,PPP1R15A,HSPG2,CNTNAP1,PLCG1,CD34,ICAM1,HGF,ITGA5,SLITRK1	46	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	neoplasia	Prostatic tumor	2.16E-05	 	-0.761	 	-0.799	FGD6,SLC4A11,SEZ6,SLC6A9,ABCA13,POLA1,FRAS1,MMP2,PLCE1,PELI1,GRM3,ATF3,CNTNAP3B,VWA5A,AARS1,DGKB,GBP3,DDX39A,LRP1,PTPN13,MKI67,PHYHIPL,HSPB6,PASK,TOP2A,KCNMA1,PGM1,NCOA7,KDR,CDYL2,CNTNAP3,CDKN2C,MAGEL2,ZNF285,ATP1A3,SOX3,SRGAP1,SLC6A15,CHAC1,EPB41L3,PGBD5,PYROXD2,ZNF419,TARS1,NRP1,PRPF38A,HSPG2,DSC3,PGPEP1,CD34,THSD4,ITGA5,KCNK2,KIF20A,EFEMP1,ANKRD11,COL14A1,SHMT2,SOCS3,HMGCR,FASN,NCAPD2,PODXL,NUSAP1,CKB,CNTFR,NTNG1,APC,SLC3A2,SPON1,H1-3,FN1,PCDH10,PPP1R3C,PODN,TSEN2,FNDC3B,PDE7B,PHF10,PAPPA2,SLC6A1,PCDH17,EIF4EBP1,MOCOS,ALPK2,BCL11B,SLC1A4,EGR1,OGT,LCA5,EDIL3,NRXN1,IGF2R,SLC7A11,SDK1,DPYD,NEBL,SRRT,PLCG1,BEND6,KIF18B,SSH2,AURKB,GMEB1,DDR2,PSAT1,YARS1,PLD3,ASS1,ADAMTS16,DOT1L,SEL1L,DNER,LRP1B,RHPN2,CPD,AKNA,SRPX,SLFN5,MVK,MIPEP,PDE1C,ENOX1,CIITA,COL4A1,SLC7A1,CD74,VEGFA,RBP1,BEND5,DDIT4,ASPM,MYO5B,MANF,SLC38A1,FIGN,COL4A2,CCDC113,PPP1R15A,CNTNAP1,ZNF441,KLF11,HGF,MAZ,RUNX2,SLITRK1,SLC44A2,RAB3GAP2,PCDH1,VLDLR,FBXL20,NRP2,PAPPA,SLCO3A1,TUBE1,NCAPH,FRY,ELAC2,A2M,GLG1,PROS1,LDLR,PLEKHG1,ALDH2,BCAN,ARAP2,PLXNA2,HS3ST3B1,KCNA2,GDF15,ITGA6,FDFT1,PABPC3,CD44,CCDC152,ULBP1,DHX38,CCL2,DPYSL3,RWDD2B,GAD2,ME1,SERPING1,P4HA2,SLC13A3	185	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	malignant neoplasm of male genital organ	Malignant neoplasm of male genital organ	2.25E-05	 	-1.000	 	-1.035	FGD6,SLC4A11,SEZ6,SLC6A9,ABCA13,POLA1,FRAS1,MMP2,PLCE1,PELI1,GRM3,ATF3,CNTNAP3B,VWA5A,AARS1,DGKB,GBP3,DDX39A,LRP1,PTPN13,MKI67,PHYHIPL,HSPB6,PASK,TOP2A,KCNMA1,PGM1,NCOA7,KDR,CDYL2,CNTNAP3,MAGEL2,ATP1A3,ZNF285,SOX3,SRGAP1,SLC6A15,CHAC1,EPB41L3,PGBD5,PYROXD2,ZNF419,TARS1,NRP1,PRPF38A,HSPG2,DSC3,PGPEP1,CD34,THSD4,ITGA5,KCNK2,KIF20A,EFEMP1,ANKRD11,COL14A1,SHMT2,SOCS3,HMGCR,FASN,NCAPD2,PODXL,NUSAP1,CKB,CNTFR,NTNG1,APC,SLC3A2,SPON1,H1-3,FN1,PCDH10,PPP1R3C,PODN,TSEN2,FNDC3B,PDE7B,PHF10,PAPPA2,SLC6A1,PCDH17,EIF4EBP1,MOCOS,ALPK2,BCL11B,SLC1A4,EGR1,OGT,LCA5,EDIL3,NRXN1,IGF2R,SLC7A11,SDK1,DPYD,NEBL,PDZRN3,SRRT,PLCG1,BEND6,KIF18B,SSH2,GMEB1,DDR2,PSAT1,GJB1,YARS1,NRCAM,PLD3,ASS1,ADAMTS16,DOT1L,SEL1L,DNER,LRP1B,RHPN2,CPD,AKNA,SRPX,SLFN5,MVK,MIPEP,PDE1C,ENOX1,CIITA,COL4A1,SLC7A1,CD74,VEGFA,RBP1,BEND5,DDIT4,ASPM,MYO5B,MANF,SLC38A1,FIGN,COL4A2,CCDC113,PPP1R15A,CNTNAP1,ZNF441,KLF11,HGF,MAZ,RUNX2,SLITRK1,SLC44A2,RAB3GAP2,PCDH1,VLDLR,FBXL20,NRP2,PAPPA,SLCO3A1,TUBE1,NCAPH,FRY,ELAC2,A2M,GLG1,PROS1,LDLR,PLEKHG1,ALDH2,BCAN,ARAP2,PLXNA2,HS3ST3B1,KCNA2,GDF15,ITGA6,FDFT1,PABPC3,CD44,SH2B3,CCDC152,ULBP1,DHX38,CCL2,RWDD2B,GAD2,ME1,SERPING1,P4HA2,SLC13A3	186	
Cardiovascular System Development and Function, Cellular Movement	cell movement	Cell movement of endothelial cell lines	2.28E-05	 	1.757	 	1.677	CDH13,CXCL9,YARS1,KDR,PLAU,SERPINF1,VEGFA,FGF2,CD44,FN1,ADM,SERPINE1,HGF,RUNX2	14	
Cancer, Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	skin papilloma	Skin papilloma	2.28E-05	 	0.493	 	0.499	KDR,TNFRSF1A,VEGFA,NRP1,EGR1,CD34,AURKB,NFE2L2	8	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	endocrine carcinoma	Endocrine carcinoma	2.31E-05	 	 	 	 	SLC4A11,SEZ6,OR8K5,PLCE1,TMEM229A,GRM3,AK3,CNTNAP3B,DPF1,USP31,PPA1,KCNIP2,SDF2L1,PHYHIPL,BCAT1,PASK,TCP11L1,TOP2A,NCOA7,LRRC59,CLIC6,ZNF285,ATP1A3,SOX3,DNAJB5,CALR,TARS1,PGBD5,NRP1,THSD4,CTH,NMI,FBXO5,COL14A1,COQ3,INSM1,ADM2,H1-3,GCC1,GPSM2,PDE7B,ALDH1L2,PCDH17,GPX8,CDH13,ALPK2,CD58,HOXD12,ACSS3,EGR1,GAA,NRXN1,CEBPB,NEBL,PLAAT4,SIX4,TRIM66,AKNA,MIPEP,COL4A1,CREB3L1,SLC38A1,RSL24D1,CD55,HNRNPM,RAB3GAP2,C1orf54,FBXL20,PAPPA,NQO1,FRY,NCAPH,ELAC2,A2M,GLG1,UHRF1BP1,PLEKHG1,PMEPA1,MDK,HS3ST3B1,CD44,ARC,LAMP3,ICAM1,TMSB10/TMSB4X,ABCA13,FRAS1,PELI1,GARS1,DGKB,LRRC61,HSPB6,TRIM22,PGM1,OLIG2,SRGAP1,PYROXD2,NDN,SOCS3,NCAPD2,TAF5,FN1,SNRPA1,SLC1A5,MOCOS,CTBS,B4GALT2,PUS7,LCA5,EDIL3,DLL3,CENPI,MB21D2,SRRT,PSAT1,MARVELD1,IFITM1,ASS1,ADAMTS16,DOT1L,SEL1L,CPD,SEC11C,BTBD17,SRPX,INPP5B,IDI1,SLC7A3,PJA1,SNRPA,GALNT13,SLC7A5,TAPT1,ALYREF,RBP1,FIGN,RPE65,ABCD2,HS6ST2,MAZ,XPOT,RUNX2,EXT2,PCDH1,TMEM131L,PROS1,SCD,CLIC4,BCAN,NLGN3,LMNB2,HMGCS1,WIPI1,ITGA6,RUNDC3B,DEPDC1B,SERPINB6,AP3M2,TSC22D2,TNFAIP3,DHX38,HERPUD1,FGD6,SLC6A9,DLX5,POLA1,MMP2,TNFRSF1A,ACAT2,MMAB,TOX2,TNFRSF10B,OLFML2A,AARS1,MARS1,PNPLA3,KCNH7,SAP30,GBP3,LRP1,TMEM47,NFKBIZ,GTSE1,S1PR1,KCNMA1,CDYL2,CNTNAP3,CDKN2C,MAF,EPB41L3,BCL6,ZNF419,RIPOR2,RASGRF2,PLK4,DSC3,CD34,PIMREG,MVD,MFAP4,KIF20A,EFEMP1,CRH,ANKRD11,SHMT2,HMGCR,MBOAT2,CNTFR,SPON1,ARRDC4,TSEN2,SLC6A1,HTR2A,H1-10,NCOA5,NARS1,PLOD2,ATP8A1,BCL11B,LMO2,DMGDH,RTN4R,IGF2R,SLC7A11,MVP,MTHFD2,CXCL9,PSPH,YARS1,SGCG,NRCAM,PLAU,PHLPP1,ELMOD1,RHPN2,LRP1B,PDE1C,WARS1,INSIG1,ROBO2,RAB39B,SLC7A1,VEGFA,GAS1,BEND5,MYO5B,OSMR,MANF,COL4A2,PPP1R15A,FAM83D,CNTNAP1,MAP2K6,HGF,SLITRK1,CCPG1,LRRC10B,SLC44A2,LTV1,C1orf61,MRC2,IL13RA1,BCL3,BEX2,ALDH2,GTPBP2,ARAP2,EIF4A3,ADCYAP1R1,PLXNA2,SGTB,LMNB1,SGPL1,FSD1L,CCDC152,LDHA,VEPH1,GPT2,FOXD4L1,VWA5A,ADAM12,PTPN13,MKI67,KDR,ADAM19,SLCO1C1,SLC6A15,PRPF38A,HSPG2,PRPH,ITGA5,SYTL5,LZTS1,KLF12,FASN,PODXL,NUSAP1,CKB,NTNG1,AK4,APC,SLC3A2,SQLE,PCDH10,PODN,FNDC3B,SUV39H2,PHF10,PAPPA2,EIF4EBP1,EAF1,CENPN,FKRP,CCNB1IP1,SLC1A4,OGT,GFAP,CALCOCO2,NEDD4,HLA-A,NNAT,SDK1,DPYD,PDZRN3,PLCG1,KIF18B,OLIG1,DDR2,CHMP4C,AGL,SERPINF1,LAMB1,PLD3,HTRA1,DNER,TAC3,RRS1,MTSS1,MVK,UNC5B,CKS2,ENOX1,CIITA,EFHB,FGF2,ASPM,NMU,VAMP5,TPH1,PBX4,SERPINE1,TMED4,KCNT2,RFTN1,VLDLR,NRP2,LRRTM3,SLCO3A1,TUBE1,EPRS1,LDLR,SH3BP4,ZNF704,GLT8D2,FJX1,NFE2L1,PPIC,GDF15,KPNA2,CCDC107,FDFT1,PABPC3,SH2B3,SCPEP1,DLX6,DPYSL3,SCN2A,GAD2,ME1,PRPS1,DHX9,P4HA2,BGN,INHBB,SLC13A3,NFE2L2	386	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	nonpituitary endocrine tumor	Nonpituitary endocrine tumor	2.33E-05	 	 	 	 	SLC4A11,SEZ6,OR8K5,PAPPA-AS1,PLCE1,TMEM229A,GRM3,AK3,CNTNAP3B,DPF1,USP31,PPA1,KCNIP2,SDF2L1,PHYHIPL,BCAT1,PASK,TCP11L1,TOP2A,NCOA7,LRRC59,CLIC6,ZNF285,ATP1A3,SOX3,DNAJB5,CALR,TARS1,PGBD5,NRP1,THSD4,CTH,NMI,FBXO5,COL14A1,COQ3,INSM1,ADM2,H1-3,GCC1,GPSM2,PDE7B,ALDH1L2,PCDH17,GPX8,CDH13,ALPK2,CD58,HOXD12,ACSS3,EGR1,GAA,NRXN1,CEBPB,NEBL,PLAAT4,SIX4,TRIM66,AKNA,MIPEP,COL4A1,CREB3L1,SLC38A1,RSL24D1,CD55,HNRNPM,RAB3GAP2,C1orf54,FBXL20,PAPPA,NQO1,FRY,NCAPH,ELAC2,A2M,GLG1,UHRF1BP1,PLEKHG1,PMEPA1,MDK,HS3ST3B1,CD44,ARC,LAMP3,ICAM1,TMSB10/TMSB4X,ABCA13,FRAS1,PELI1,GARS1,DGKB,LRRC61,HSPB6,TRIM22,PGM1,OLIG2,SRGAP1,PYROXD2,NDN,SOCS3,NCAPD2,TAF5,FN1,SNRPA1,SLC1A5,MOCOS,CTBS,B4GALT2,PUS7,LCA5,EDIL3,DLL3,CENPI,MB21D2,SRRT,PSAT1,MARVELD1,IFITM1,ASS1,ADAMTS16,DOT1L,SEL1L,CPD,SEC11C,BTBD17,SRPX,INPP5B,IDI1,SLC7A3,PJA1,SNRPA,SLC7A5,TAPT1,ALYREF,RBP1,FIGN,RPE65,ABCD2,HS6ST2,MAZ,XPOT,RUNX2,EXT2,PCDH1,TMEM131L,PROS1,SCD,CLIC4,BCAN,NLGN3,LMNB2,HMGCS1,WIPI1,ITGA6,RUNDC3B,DEPDC1B,SERPINB6,AP3M2,TSC22D2,TNFAIP3,DHX38,HERPUD1,FGD6,SLC6A9,DLX5,POLA1,MMP2,TNFRSF1A,ACAT2,MMAB,TOX2,TNFRSF10B,OLFML2A,AARS1,MARS1,PNPLA3,KCNH7,SAP30,GBP3,LRP1,TMEM47,NFKBIZ,GTSE1,S1PR1,KCNMA1,CDYL2,CNTNAP3,CDKN2C,MAF,EPB41L3,BCL6,ZNF419,RIPOR2,RASGRF2,PLK4,DSC3,CD34,PIMREG,SNX10,MVD,MFAP4,KIF20A,EFEMP1,CRH,ANKRD11,SHMT2,HMGCR,MBOAT2,CNTFR,SPON1,ARRDC4,TSEN2,SLC6A1,HTR2A,H1-10,NCOA5,NARS1,PLOD2,ATP8A1,BCL11B,LMO2,DMGDH,RTN4R,IGF2R,SLC7A11,MVP,MTHFD2,CXCL9,PSPH,GJB1,YARS1,SGCG,NRCAM,PLAU,PHLPP1,ELMOD1,RHPN2,LRP1B,PDE1C,WARS1,INSIG1,ROBO2,RAB39B,SLC7A1,VEGFA,GAS1,BEND5,MYO5B,OSMR,MANF,COL4A2,PPP1R15A,FAM83D,CNTNAP1,MAP2K6,HGF,SLITRK1,CCPG1,LRRC10B,SLC44A2,LTV1,C1orf61,MRC2,IL13RA1,BCL3,BEX2,ALDH2,GTPBP2,ARAP2,EIF4A3,ADCYAP1R1,PLXNA2,SGTB,LMNB1,SGPL1,FSD1L,CCDC152,LDHA,VEPH1,CTSV,GPT2,FOXD4L1,VWA5A,ADAM12,PTPN13,MKI67,KDR,ADAM19,SLCO1C1,SLC6A15,PRPF38A,HSPG2,PRPH,ITGA5,SYTL5,LZTS1,KLF12,FASN,PODXL,NUSAP1,CKB,NTNG1,AK4,APC,SLC3A2,SQLE,PCDH10,PODN,FNDC3B,SUV39H2,PHF10,PAPPA2,EIF4EBP1,EAF1,CENPN,FKRP,CCNB1IP1,SLC1A4,OGT,GFAP,NEDD4,CALCOCO2,HLA-A,NNAT,SDK1,DPYD,PDZRN3,PLCG1,KIF18B,OLIG1,DDR2,CHMP4C,AGL,SERPINF1,LAMB1,PLD3,HTRA1,DNER,TAC3,RRS1,MTSS1,MVK,UNC5B,CKS2,ENOX1,CIITA,EFHB,FGF2,ASPM,NMU,VAMP5,TPH1,PBX4,SERPINE1,TMED4,KCNT2,RFTN1,VLDLR,NRP2,LRRTM3,SLCO3A1,TUBE1,EPRS1,LDLR,SH3BP4,ZNF704,GLT8D2,FJX1,NFE2L1,PPIC,GDF15,KPNA2,CCDC107,FDFT1,PABPC3,SH2B3,SCPEP1,DLX6,DPYSL3,SCN2A,GAD2,ME1,PRPS1,DHX9,P4HA2,BGN,INHBB,SLC13A3,NFE2L2	389	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	large intestine neoplasm	Large intestine neoplasm	2.33E-05	 	-0.041	 	-0.026	SLC4A11,SEZ6,OR8K5,PLCE1,TMEM229A,GRM3,AK3,CNTNAP3B,DPF1,ANKRA2,USP31,DDX39A,PPA1,SDF2L1,PHYHIPL,BCAT1,PASK,TCP11L1,TOP2A,NCOA7,TXNIP,LRRC59,CLIC6,ZNF285,ATP1A3,SOX3,CALR,TARS1,PGBD5,NRP1,ADM,C3orf70,THSD4,COL14A1,COQ3,ADM2,H1-3,GCC1,GPSM2,PDE7B,ALDH1L2,PCDH17,CDH13,ALPK2,CD58,HOXD12,POP1,EGR1,GAA,NRXN1,CEBPB,NEBL,PLAAT4,BEND6,HAX1,SIX4,TRIM66,AKNA,SLFN5,MIPEP,NUDT11,COL4A1,CACYBP,SLC38A1,FUT9,HNRNPM,RAB3GAP2,C1orf54,FBXL20,PAPPA,NQO1,FRY,NCAPH,ELAC2,A2M,GLG1,UHRF1BP1,PLEKHG1,RPL37,PMEPA1,HS3ST3B1,PLAAT1,CD44,ARC,DHCR24,ICAM1,SERPING1,ABCA13,FRAS1,MFAP5,PELI1,GARS1,DGKB,C5orf30,LRRC61,HSPB6,TRIM22,PEG10,PGM1,OLIG2,SRGAP1,CHAC1,PYROXD2,SLC16A9,NDN,SOCS3,NCAPD2,TAF5,FEM1C,FN1,CAHM,SLC1A5,MOCOS,CTBS,B4GALT2,PUS7,LCA5,EDIL3,DLL3,MB21D2,SRRT,PSAT1,IFITM1,ASS1,ADAMTS16,DOT1L,SEL1L,CPD,BTBD17,SRPX,INPP5B,IDI1,SLC7A3,PJA1,SNRPA,GALNT13,SLC7A5,TAPT1,ALYREF,DDIT4,FIGN,RPE65,STMN2,ABCD2,HS6ST2,GOT1,MAZ,XPOT,RUNX2,PCDH1,PROS1,SCD,CLIC4,BCAN,NLGN3,LMNB2,NEGR1,HMGCS1,ITGA6,RUNDC3B,DEPDC1B,SERPINB6,AP3M2,TSC22D2,RELL2,TNFAIP3,DHX38,FGD6,SLC6A9,DLX5,NSDHL,POLA1,MMP2,TNFRSF1A,TOX2,OLFML2A,AARS1,MARS1,PNPLA3,KCNH7,SAP30,GBP3,LRP1,RFC4,NFKBIZ,GTSE1,S1PR1,KCNMA1,CDYL2,CNTNAP3,CDKN2C,MAF,EPB41L3,BCL6,ZNF419,RASGRF2,PLK4,DSC3,CD34,PIMREG,SNX10,MVD,KIF20A,EFEMP1,CRH,ANKRD11,SHMT2,HMGCR,DLK1,MBOAT2,NEAT1,H1-5,STC2,CNTFR,SPON1,SLC6A1,HTR2A,NCOA5,NARS1,PLOD2,ATP8A1,BCL11B,APOL6,DMGDH,IGF2R,SLC7A11,AURKB,CETN2,MVP,MTHFD2,PSPH,GJB1,NRCAM,PLAU,PHLPP1,ELMOD1,RHPN2,LRP1B,PDE1C,INSIG1,ROBO2,RAB39B,SLC7A1,VEGFA,BEND5,H4C13,MYO5B,OSMR,H2BC10,COL4A2,FAM83D,CNTNAP1,KLF11,HGF,SLITRK1,CCPG1,LRRC10B,GRB14,HABP4,SLC44A2,LTV1,MRC2,IL13RA1,BCL3,AMMECR1,ALDH2,GTPBP2,ARAP2,ADCYAP1R1,PLXNA2,SGTB,LMNB1,SGPL1,CCDC152,LDHA,VEPH1,CTSV,GPT2,ATF3,FOXD4L1,VWA5A,BRINP3,ADAM12,PTPN13,MKI67,KDR,MAGEL2,ADAM19,SLC6A15,TES,LMCD1,PRPF38A,HSPG2,PRPH,ITGA5,KCNK2,SYTL5,LZTS1,KLF12,FASN,PODXL,NUSAP1,NTNG1,APC,SLC3A2,H1-1,SQLE,PCDH10,H2BC14,PODN,FNDC3B,PHF10,CENPX,PAPPA2,EIF4EBP1,CENPN,FKRP,CCNB1IP1,SLC1A4,OGT,GFAP,NEDD4,HLA-A,SDK1,DPYD,PDZRN3,PLCG1,KIF18B,SSH2,DDR2,AGL,SARS1,LAMB1,HTRA1,RRS1,MTSS1,MVK,UNC5B,NIBAN1,ENOX1,CIITA,EFHB,CD74,FGF2,ASPM,NMU,CDCP1,PBX4,SERPINE1,VRK1,KCNT2,RFTN1,FHIT,VLDLR,NRP2,LRRTM3,SLCO3A1,TUBE1,HAS2,EPRS1,LDLR,SH3BP2,SH3BP4,ZNF704,TMSB15A,GLT8D2,FJX1,NFE2L1,PPIC,GDF15,KPNA2,FDFT1,PABPC3,SH2B3,IFIT1,DLX6,CCL2,KBTBD7,DPYSL3,SCN2A,GAD2,ME1,PRPS1,SGO1,DHX9,P4HA2,SLC16A4,BGN,INHBB,SLC13A3,NFE2L2	391	
Cancer, Organismal Injury and Abnormalities	papillary adenocarcinoma	Papillary adenocarcinoma	2.39E-05	 	 	 	 	NDN,MFAP5,MMP2,SERPINF1,NUSAP1,TUBE1,APC,SRPX,FN1,RGCC,LRP1,MKI67,HSPB6,S1PR1,CIITA,TOP2A,TXNIP,KDR,VEGFA,CD44,SLC7A11,CALCOCO2,CMTM4,HGF,SERPING1,ITGA5,RUNX2,NFE2L2	28	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	cell movement	Cell movement of phagocytes	2.39E-05	 	-0.367	 	-0.578	CXCL9,CRH,CTSV,PLAU,SOCS3,SERPINF1,TNFRSF1A,NRP2,NQO1,FN1,LDLR,UNC5B,LRP1,NFKBIZ,MDK,S1PR1,NARS1,COL4A1,LMNB1,CD74,KDR,CD58,VEGFA,ITGA6,CD44,EDIL3,NMU,BCL6,SH2B3,TNFAIP3,RIPOR2,CCL2,ADM,CD55,PPP1R15A,SERPINE1,ICAM1,HGF,SERPING1,ITGA5,TMSB10/TMSB4X,DDR2,NFE2L2	43	
