"","affy_hugene_2_0_st_v1","ensembl_gene_id","external_gene_name"
"52065",17114881,"ENSG00000123584","MAGEA9"
"52066",17112956,"ENSG00000180964","TCEAL8"
"52067",17112519,"ENSG00000188419","CHM"
"52068",17113923,"ENSG00000237331","XIAP-AS1"
"52069",17113866,"ENSG00000125676","THOC2"
"52070",17114895,"ENSG00000269556","TMEM185A"
"52071",17114878,"ENSG00000283697","HSFX3"
"52072",17112576,"ENSG00000236256","DIAPH2-AS1"
"52073",17113582,"ENSG00000018610","CXorf56"
"52074",17114272,"ENSG00000076716","GPC4"
"52075",17111801,"ENSG00000203588","IGBP1-AS1"
"52076",17111799,"ENSG00000220925","IGBP1-AS2"
"52077",17115225,"ENSG00000232725","U52111.1"
"52078",17115617,"ENSG00000071889","FAM3A"
"52079",17113860,"ENSG00000224236","MRRFP1"
"52080",17113568,"ENSG00000214992","AKAP17BP"
"52081",17113573,"ENSG00000226661","AC004973.1"
"52082",17112205,"ENSG00000050030","NEXMIF"
"52083",17114326,"ENSG00000223749","MIR503HG"
"52084",17113577,"ENSG00000224281","SLC25A5-AS1"
"52085",17115502,"ENSG00000231830","AC245140.1"
"52086",17114336,"ENSG00000170965","PLAC1"
"52087",17115659,"ENSG00000126890","CTAG2"
"52088",17115669,"ENSG00000126890","CTAG2"
"52089",17112735,"ENSG00000010671","BTK"
"52090",17115375,"ENSG00000102032","RENBP"
"52091",17114404,"ENSG00000223809","AC234771.1"
"52092",17114394,"ENSG00000196972","SMIM10L2B"
"52093",17112963,"ENSG00000204065","TCEAL5"
"52094",17113973,"ENSG00000225689","AL442647.1"
"52095",17112925,"ENSG00000147206","NXF3"
"52096",17112918,"ENSG00000133169","BEX1"
"52097",17112686,"ENSG00000188917","TRMT2B"
"52098",17113969,"ENSG00000123165","ACTRT1"
"52099",17111982,"ENSG00000281852","LINC00891"
"52100",17115659,"ENSG00000268651","CTAG1A"
"52101",17115312,"ENSG00000089820","ARHGAP4"
"52102",17113293,"ENSG00000068366","ACSL4"
"52103",17111883,"ENSG00000285171","AL590764.2"
"52104",17111895,"ENSG00000285171","AL590764.2"
"52105",17111738,"ENSG00000079482","OPHN1"
"52106",17113110,"ENSG00000089682","RBM41"
"52107",17112263,"ENSG00000235447","TRAPPC13P1"
"52108",17112623,"ENSG00000102362","SYTL4"
"52109",17113980,"ENSG00000102038","SMARCA1"
"52110",17114453,"ENSG00000269096","CT45A3"
"52111",17114438,"ENSG00000198022","SAGE2P"
"52112",17112596,"ENSG00000165194","PCDH19"
"52113",17114881,"ENSG00000267978","MAGEA9B"
"52114",17113744,"ENSG00000158290","CUL4B"
"52115",17112133,"ENSG00000204118","NAP1L6"
"52116",17111804,"ENSG00000186912","P2RY4"
"52117",17113506,"ENSG00000235244","DANT2"
"52118",17111599,"ENSG00000235437","LINC01278"
"52119",17114707,"ENSG00000182195","LDOC1"
"52120",17114723,"ENSG00000198573","SPANXC"
"52121",17114718,"ENSG00000198573","SPANXC"
"52122",17115060,"ENSG00000183305","MAGEA2B"
"52123",17114718,"ENSG00000203926","SPANXA2"
"52124",17114718,"ENSG00000198021","SPANXA1"
"52125",17112861,"ENSG00000269437","NXF2B"
"52126",17112861,"ENSG00000284800","AC235565.2"
"52127",17113104,"ENSG00000147223","RIPPLY1"
"52128",17113079,"ENSG00000133131","MORC4"
"52129",17115822,"ENSG00000231439","WASIR2"
"52130",17111820,"ENSG00000231651","DLG3-AS1"
"52131",17114723,"ENSG00000196406","SPANXD"
"52132",17114718,"ENSG00000196406","SPANXD"
"52133",17111577,"ENSG00000186787","SPIN2B"
"52134",17114728,"ENSG00000046774","MAGEC2"
"52135",17115172,"ENSG00000130822","PNCK"
"52136",17115050,"ENSG00000242599","CSAG4"
"52137",17115868,"ENSG00000185291","IL3RA"
"52138",17111725,"ENSG00000131080","EDA2R"
"52139",17115047,"ENSG00000231447","AC244102.1"
"52140",17112910,"ENSG00000158164","TMSB15A"
"52141",17115039,"ENSG00000268916","CSAG3"
"52142",17115060,"ENSG00000268606","MAGEA2"
"52143",17114740,"ENSG00000189252","SPANXN3"
"52144",17114745,"ENSG00000179542","SLITRK4"
"52145",17114757,"ENSG00000234712","AL713923.1"
"52146",17115039,"ENSG00000268902","CSAG2"
"52147",17115822,"ENSG00000185203","WASIR1"
"52148",17112235,"ENSG00000102383","ZDHHC15"
"52149",17115636,"ENSG00000160211","G6PD"
"52150",17112607,"ENSG00000000003","TSPAN6"
"52151",17114386,"ENSG00000203950","RTL8A"
"52152",17115597,"ENSG00000102178","UBL4A"
"52153",17114407,"ENSG00000169551","CT55"
"52154",17112969,"ENSG00000133134","BEX2"
"52155",17113965,"ENSG00000198889","DCAF12L1"
"52156",17115608,"ENSG00000126903","SLC10A3"
"52157",17113785,"ENSG00000278646","AC008162.2"
"52158",17113834,"ENSG00000278646","AC008162.2"
"52159",17113811,"ENSG00000278646","AC008162.2"
"52160",17113805,"ENSG00000278646","AC008162.2"
"52161",17113852,"ENSG00000278646","AC008162.2"
"52162",17113817,"ENSG00000278646","AC008162.2"
"52163",17113799,"ENSG00000278646","AC008162.2"
"52164",17113846,"ENSG00000278646","AC008162.2"
"52165",17113840,"ENSG00000278646","AC008162.2"
"52166",17113793,"ENSG00000278646","AC008162.2"
"52167",17114856,"ENSG00000241769","LINC00893"
"52168",17115486,"ENSG00000277009","AC244097.1"
"52169",17115480,"ENSG00000277009","AC244097.1"
"52170",17114453,"ENSG00000278289","CT45A6"
"52171",17113346,"ENSG00000101938","CHRDL1"
"52172",17113690,"ENSG00000228139","LINC01402"
"52173",17111636,"ENSG00000231729","ARHGEF9-IT1"
"52174",17111594,"ENSG00000186767","SPIN4"
"52175",17113418,"ENSG00000126016","AMOT"
"52176",17113411,"ENSG00000182508","LHFPL1"
"52177",17112349,"ENSG00000173198","CYSLTR1"
"52178",17111567,"ENSG00000237748","UQCRBP1"
"52179",17111569,"ENSG00000204271","SPIN3"
"52180",17112357,"ENSG00000179300","RTL3"
"52181",17112855,"ENSG00000184515","BEX5"
"52182",17114682,"ENSG00000203933","CXorf66"
"52183",17114687,"ENSG00000231110","FO393408.1"
"52184",17114690,"ENSG00000134595","SOX3"
"52185",17114693,"ENSG00000230668","AL844175.1"
"52186",17113725,"ENSG00000005893","LAMP2"
"52187",17115271,"ENSG00000198910","L1CAM"
"52188",17114348,"ENSG00000156504","FAM122B"
"52189",17115486,"ENSG00000274962","TEX28P1"
"52190",17115480,"ENSG00000274962","TEX28P1"
"52191",17111674,"ENSG00000126970","ZC4H2"
"52192",17113710,"ENSG00000125355","TMEM255A"
"52193",17115394,"ENSG00000172534","HCFC1"
"52194",17114453,"ENSG00000228836","CT45A5"
"52195",17114382,"ENSG00000212747","RTL8B"
"52196",17113785,"ENSG00000226929","CT47A11"
"52197",17113834,"ENSG00000226929","CT47A11"
"52198",17113811,"ENSG00000226929","CT47A11"
"52199",17113805,"ENSG00000226929","CT47A11"
"52200",17113852,"ENSG00000226929","CT47A11"
"52201",17113817,"ENSG00000226929","CT47A11"
"52202",17113799,"ENSG00000226929","CT47A11"
"52203",17113823,"ENSG00000226929","CT47A11"
"52204",17113846,"ENSG00000226929","CT47A11"
"52205",17113840,"ENSG00000226929","CT47A11"
"52206",17113793,"ENSG00000226929","CT47A11"
"52207",17113785,"ENSG00000236446","CT47B1"
"52208",17113834,"ENSG00000236446","CT47B1"
"52209",17113811,"ENSG00000236446","CT47B1"
"52210",17113779,"ENSG00000236446","CT47B1"
"52211",17113805,"ENSG00000236446","CT47B1"
"52212",17113852,"ENSG00000236446","CT47B1"
"52213",17113817,"ENSG00000236446","CT47B1"
"52214",17113799,"ENSG00000236446","CT47B1"
"52215",17113846,"ENSG00000236446","CT47B1"
"52216",17113840,"ENSG00000236446","CT47B1"
"52217",17113793,"ENSG00000236446","CT47B1"
"52218",17114575,"ENSG00000165370","GPR101"
"52219",17112104,"ENSG00000283594","FAM236C"
"52220",17112146,"ENSG00000269904","MAP2K4P1"
"52221",17112137,"ENSG00000186462","NAP1L2"
"52222",17111656,"ENSG00000102043","MTMR8"
"52223",17111649,"ENSG00000198881","ASB12"
"52224",17112108,"ENSG00000269502","DMRTC1"
"52225",17114177,"ENSG00000213468","FIRRE"
"52226",17113264,"ENSG00000101890","GUCY2F"
"52227",17113502,"ENSG00000228532","AC005000.1"
"52228",17111895,"ENSG00000147168","IL2RG"
"52229",17113398,"ENSG00000072315","TRPC5"
"52230",17114752,"ENSG00000268988","SPANXN2"
"52231",17112835,"ENSG00000166432","ZMAT1"
"52232",17113070,"ENSG00000123561","SERPINA7"
"52233",17113785,"ENSG00000242362","CT47A2"
"52234",17113834,"ENSG00000242362","CT47A2"
"52235",17113811,"ENSG00000242362","CT47A2"
"52236",17113805,"ENSG00000242362","CT47A2"
"52237",17113852,"ENSG00000242362","CT47A2"
"52238",17113817,"ENSG00000242362","CT47A2"
"52239",17113799,"ENSG00000242362","CT47A2"
"52240",17113823,"ENSG00000242362","CT47A2"
"52241",17113846,"ENSG00000242362","CT47A2"
"52242",17113840,"ENSG00000242362","CT47A2"
"52243",17113793,"ENSG00000242362","CT47A2"
"52244",17113785,"ENSG00000226023","CT47A6"
"52245",17113834,"ENSG00000226023","CT47A6"
"52246",17113811,"ENSG00000226023","CT47A6"
"52247",17113805,"ENSG00000226023","CT47A6"
"52248",17113852,"ENSG00000226023","CT47A6"
"52249",17113817,"ENSG00000226023","CT47A6"
"52250",17113799,"ENSG00000226023","CT47A6"
"52251",17113823,"ENSG00000226023","CT47A6"
"52252",17113846,"ENSG00000226023","CT47A6"
"52253",17113840,"ENSG00000226023","CT47A6"
"52254",17113793,"ENSG00000226023","CT47A6"
"52255",17113525,"ENSG00000003096","KLHL13"
"52256",17114548,"ENSG00000147274","RBMX"
"52257",17114551,"ENSG00000147274","RBMX"
"52258",17114567,"ENSG00000147274","RBMX"
"52259",17112100,"ENSG00000268994","FAM236B"
"52260",17112121,"ENSG00000269911","FAM226B"
"52261",17113320,"ENSG00000101935","AMMECR1"
"52262",17115428,"ENSG00000184216","IRAK1"
"52263",17115891,"ENSG00000196433","ASMT"
"52264",17115804,"ENSG00000277745","H2AFB3"
"52265",17115777,"ENSG00000155961","RAB39B"
"52266",17112796,"ENSG00000228275","ARMCX3-AS1"
"52267",17112996,"ENSG00000123562","MORF4L2"
"52268",17113362,"ENSG00000077274","CAPN6"
"52269",17111688,"ENSG00000001497","LAS1L"
"52270",17113014,"ENSG00000188828","GLRA4"
"52271",17115825,"ENSG00000182378","PLCXD1"
"52272",17114606,"ENSG00000101977","MCF2"
"52273",17114478,"ENSG00000169446","MMGT1"
"52274",17113172,"ENSG00000236064","AL034399.2"
"52275",17112799,"ENSG00000184867","ARMCX2"
"52276",17111520,"ENSG00000158578","ALAS2"
"52277",17113378,"ENSG00000077279","DCX"
"52278",17114956,"ENSG00000234696","GPR50-AS1"
"52279",17113179,"ENSG00000170925","TEX13B"
"52280",17113031,"ENSG00000123570","RAB9B"
"52281",17113038,"ENSG00000231728","AC234782.2"
"52282",17112316,"ENSG00000102158","MAGT1"
"52283",17111709,"ENSG00000227942","FRMD8P1"
"52284",17113043,"ENSG00000123569","H2BFWT"
"52285",17113047,"ENSG00000269743","SLC25A53"
"52286",17112334,"ENSG00000226784","PGAM4"
"52287",17115765,"ENSG00000214827","MTCP1"
"52288",17111534,"ENSG00000182518","FAM104B"
"52289",17113184,"ENSG00000101843","PSMD10"
"52290",17111545,"ENSG00000256045","MTRNR2L10"
"52291",17111711,"ENSG00000155659","VSIG4"
"52292",17111549,"ENSG00000204279","PAGE3"
"52293",17113055,"ENSG00000123576","ESX1"
"52294",17114962,"ENSG00000229967","AF274855.1"
"52295",17113062,"ENSG00000268629","TEX13A"
"52296",17111555,"ENSG00000247746","USP51"
"52297",17113596,"ENSG00000186416","NKRF"
"52298",17114643,"ENSG00000101974","ATP11C"
"52299",17112813,"ENSG00000126952","NXF5"
"52300",17114970,"ENSG00000102287","GABRE"
"52301",17115837,"ENSG00000226179","LINC00685"
"52302",17111560,"ENSG00000169164","AL159987.1"
"52303",17115839,"ENSG00000185960","SHOX"
"52304",17113396,"ENSG00000229487","ALG13-AS1"
"52305",17114461,"ENSG00000269586","CT45A10"
"52306",17114453,"ENSG00000269586","CT45A10"
"52307",17112269,"ENSG00000085224","ATRX"
"52308",17112787,"ENSG00000198960","ARMCX6"
"52309",17114934,"ENSG00000102181","CD99L2"
"52310",17113785,"ENSG00000226600","CT47A9"
"52311",17113834,"ENSG00000226600","CT47A9"
"52312",17113811,"ENSG00000226600","CT47A9"
"52313",17113805,"ENSG00000226600","CT47A9"
"52314",17113852,"ENSG00000226600","CT47A9"
"52315",17113817,"ENSG00000226600","CT47A9"
"52316",17113799,"ENSG00000226600","CT47A9"
"52317",17113823,"ENSG00000226600","CT47A9"
"52318",17113846,"ENSG00000226600","CT47A9"
"52319",17113840,"ENSG00000226600","CT47A9"
"52320",17113793,"ENSG00000226600","CT47A9"
"52321",17114266,"ENSG00000183434","TFDP3"
"52322",17114824,"ENSG00000237741","AC002368.1"
"52323",17112123,"ENSG00000226725","PABPC1L2B-AS1"
"52324",17114209,"ENSG00000123728","RAP2C"
"52325",17114220,"ENSG00000076770","MBNL3"
"52326",17112471,"ENSG00000165259","HDX"
"52327",17112128,"ENSG00000186288","PABPC1L2A"
"52328",17115352,"ENSG00000102030","NAA10"
"52329",17113629,"ENSG00000198918","RPL39"
"52330",17115905,"ENSG00000223511","AL683807.1"
"52331",17115229,"ENSG00000067829","IDH3G"
"52332",17112488,"ENSG00000184788","SATL1"
"52333",17115505,"ENSG00000196924","FLNA"
"52334",17112198,"ENSG00000131263","RLIM"
"52335",17113785,"ENSG00000236126","CT47A3"
"52336",17113834,"ENSG00000236126","CT47A3"
"52337",17113811,"ENSG00000236126","CT47A3"
"52338",17113805,"ENSG00000236126","CT47A3"
"52339",17113852,"ENSG00000236126","CT47A3"
"52340",17113817,"ENSG00000236126","CT47A3"
"52341",17113799,"ENSG00000236126","CT47A3"
"52342",17113823,"ENSG00000236126","CT47A3"
"52343",17113846,"ENSG00000236126","CT47A3"
"52344",17113840,"ENSG00000236126","CT47A3"
"52345",17113793,"ENSG00000236126","CT47A3"
"52346",17115486,"ENSG00000277008","TEX28P2"
"52347",17115480,"ENSG00000277008","TEX28P2"
"52348",17114256,"ENSG00000134588","USP26"
"52349",17114548,"ENSG00000232611","AL683813.1"
"52350",17113443,"ENSG00000241743","XACT"
"52351",17114701,"ENSG00000184258","CDR1"
"52352",17115801,"ENSG00000274791","F8A2"
"52353",17115804,"ENSG00000277858","H2AFB2"
"52354",17113785,"ENSG00000228517","CT47A7"
"52355",17113834,"ENSG00000228517","CT47A7"
"52356",17113811,"ENSG00000228517","CT47A7"
"52357",17113805,"ENSG00000228517","CT47A7"
"52358",17113852,"ENSG00000228517","CT47A7"
"52359",17113817,"ENSG00000228517","CT47A7"
"52360",17113799,"ENSG00000228517","CT47A7"
"52361",17113823,"ENSG00000228517","CT47A7"
"52362",17113846,"ENSG00000228517","CT47A7"
"52363",17113840,"ENSG00000228517","CT47A7"
"52364",17113793,"ENSG00000228517","CT47A7"
"52365",17115486,"ENSG00000278057","TEX28"
"52366",17115480,"ENSG00000278057","TEX28"
"52367",17114829,"ENSG00000010404","IDS"
"52368",17111915,"ENSG00000228427","AL590764.1"
"52369",17111611,"ENSG00000131089","ARHGEF9"
"52370",17114461,"ENSG00000273696","CT45A7"
"52371",17114453,"ENSG00000273696","CT45A7"
"52372",17111501,"ENSG00000158571","PFKFB1"
"52373",17112376,"ENSG00000165288","BRWD3"
"52374",17115850,"ENSG00000198223","CSF2RA"
"52375",17115792,"ENSG00000224216","AC234781.1"
"52376",17115782,"ENSG00000155962","CLIC2"
"52377",17113129,"ENSG00000198088","NUP62CL"
"52378",17113785,"ENSG00000236371","CT47A1"
"52379",17113834,"ENSG00000236371","CT47A1"
"52380",17113811,"ENSG00000236371","CT47A1"
"52381",17113805,"ENSG00000236371","CT47A1"
"52382",17113852,"ENSG00000236371","CT47A1"
"52383",17113817,"ENSG00000236371","CT47A1"
"52384",17113799,"ENSG00000236371","CT47A1"
"52385",17113823,"ENSG00000236371","CT47A1"
"52386",17113846,"ENSG00000236371","CT47A1"
"52387",17113840,"ENSG00000236371","CT47A1"
"52388",17113793,"ENSG00000236371","CT47A1"
"52389",17113785,"ENSG00000224089","CT47A10"
"52390",17113834,"ENSG00000224089","CT47A10"
"52391",17113811,"ENSG00000224089","CT47A10"
"52392",17113805,"ENSG00000224089","CT47A10"
"52393",17113852,"ENSG00000224089","CT47A10"
"52394",17113817,"ENSG00000224089","CT47A10"
"52395",17113799,"ENSG00000224089","CT47A10"
"52396",17113823,"ENSG00000224089","CT47A10"
"52397",17113846,"ENSG00000224089","CT47A10"
"52398",17113840,"ENSG00000224089","CT47A10"
"52399",17113793,"ENSG00000224089","CT47A10"
"52400",17113785,"ENSG00000226685","CT47A12"
"52401",17113834,"ENSG00000226685","CT47A12"
"52402",17113811,"ENSG00000226685","CT47A12"
"52403",17113805,"ENSG00000226685","CT47A12"
"52404",17113852,"ENSG00000226685","CT47A12"
"52405",17113817,"ENSG00000226685","CT47A12"
"52406",17113799,"ENSG00000226685","CT47A12"
"52407",17113823,"ENSG00000226685","CT47A12"
"52408",17113846,"ENSG00000226685","CT47A12"
"52409",17113840,"ENSG00000226685","CT47A12"
"52410",17113793,"ENSG00000226685","CT47A12"
"52411",17111641,"ENSG00000184675","AMER1"
"52412",17114520,"ENSG00000129675","ARHGEF6"
"52413",17113337,"ENSG00000224142","AMMECR1-IT1"
"52414",17113340,"ENSG00000133136","GNG5P2"
"52415",17112861,"ENSG00000269405","NXF2"
"52416",17115807,"ENSG00000185973","TMLHE"
"52417",17115002,"ENSG00000266560","MAGEA10-MAGEA5"
"52418",17111808,"ENSG00000120509","PDZD11"
"52419",17114461,"ENSG00000270946","CT45A9"
"52420",17114453,"ENSG00000270946","CT45A9"
"52421",17114461,"ENSG00000278085","CT45A8"
"52422",17114453,"ENSG00000278085","CT45A8"
"52423",17113144,"ENSG00000227610","FRMPD3-AS1"
"52424",17115077,"ENSG00000147400","CETN2"
"52425",17113195,"ENSG00000197565","COL4A6"
"52426",17115002,"ENSG00000124260","MAGEA10"
"52427",17115801,"ENSG00000277150","F8A3"
"52428",17112339,"ENSG00000187325","TAF9B"
"52429",17113518,"ENSG00000230159","BX119904.2"
"52430",17113286,"ENSG00000176076","KCNE5"
"52431",17113684,"ENSG00000101883","RHOXF1"
"52432",17111874,"ENSG00000147164","SNX12"
"52433",17115847,"ENSG00000237531","AL672277.1"
"52434",17115014,"ENSG00000011677","GABRA3"
"52435",17115031,"ENSG00000011677","GABRA3"
"52436",17115162,"ENSG00000262919","CCNQ"
"52437",17112993,"ENSG00000224031","TCEAL3-AS1"
"52438",17114461,"ENSG00000271449","CT45A2"
"52439",17114453,"ENSG00000271449","CT45A2"
"52440",17111786,"ENSG00000147160","AWAT2"
"52441",17113677,"ENSG00000203989","RHOXF2B"
"52442",17111783,"ENSG00000228160","AL158069.1"
"52443",17113677,"ENSG00000131721","RHOXF2"
"52444",17113672,"ENSG00000234493","RHOXF1P1"
"52445",17115254,"ENSG00000067840","PDZD4"
"52446",17113260,"ENSG00000133124","IRS4"
"52447",17113257,"ENSG00000261409","AL035425.3"
"52448",17111883,"ENSG00000204165","CXorf65"
"52449",17114489,"ENSG00000129680","MAP7D3"
"52450",17111858,"ENSG00000165349","SLC7A3"
"52451",17113658,"ENSG00000101882","NKAP"
"52452",17113655,"ENSG00000101882","NKAP"
"52453",17113463,"ENSG00000130224","LRCH2"
"52454",17111769,"ENSG00000181191","PJA1"
"52455",17113492,"ENSG00000271826","PLS3-AS1"
"52456",17115085,"ENSG00000198883","PNMA5"
"52457",17114114,"ENSG00000165675","ENOX2"
"52458",17115094,"ENSG00000235961","PNMA6A"
"52459",17115098,"ENSG00000235961","PNMA6A"
"52460",17115094,"ENSG00000268883","PNMA6B"
"52461",17115098,"ENSG00000268883","PNMA6B"
"52462",17115108,"ENSG00000198681","MAGEA1"
"52463",17115102,"ENSG00000273877","AC236972.3"
"52464",17115114,"ENSG00000225110","PNMA6F"
"52465",17112426,"ENSG00000198157","HMGN5"
"52466",17113635,"ENSG00000125351","UPF3B"
"52467",17114134,"ENSG00000228659","LINC01201"
"52468",17111824,"ENSG00000120498","TEX11"
"52469",17115160,"ENSG00000183479","TREX2"
"52470",17115118,"ENSG00000183479","TREX2"
"52471",17115154,"ENSG00000183479","TREX2"
"52472",17115118,"ENSG00000213397","HAUS7"
"52473",17113448,"ENSG00000123496","IL13RA2"
"52474",17113652,"ENSG00000125352","RNF113A"
"52475",17115207,"ENSG00000185825","BCAP31"
"52476",17114306,"ENSG00000283638","AC002407.1"
"52477",17114308,"ENSG00000283638","AC002407.1"
"52478",17114314,"ENSG00000283638","AC002407.1"
"52479",17114312,"ENSG00000283638","AC002407.1"
"52480",17114316,"ENSG00000283638","AC002407.1"
"52481",17114310,"ENSG00000283638","AC002407.1"
"52482",17112167,"ENSG00000230590","FTX"
"52483",17112170,"ENSG00000230590","FTX"
"52484",17112184,"ENSG00000230590","FTX"
"52485",17112498,"ENSG00000124429","POF1B"
"52486",17114583,"ENSG00000129682","FGF13"
"52487",17112439,"ENSG00000072133","RPS6KA6"
"52488",17115453,"ENSG00000169057","MECP2"
"52489",17112100,"ENSG00000275520","FAM236A"
"52490",17112123,"ENSG00000231963","AL662864.1"
"52491",17114577,"ENSG00000224765","AL035443.1"
"52492",17113513,"ENSG00000204019","CT83"
"52493",17114139,"ENSG00000147255","IGSF1"
"52494",17114809,"ENSG00000207866","MIR514A2"
"52495",17114807,"ENSG00000207866","MIR514A2"
"52496",17113543,"ENSG00000200291","RF00019"
"52497",17112469,"ENSG00000221494","MIR548I4"
"52498",17114270,"ENSG00000202199","RNU1-115P"
"52499",17111856,"ENSG00000280704","SNORD3E"
"52500",17112098,"ENSG00000201271","RNU1-112P"
"52501",17114306,"ENSG00000284538","MIR92A2"
"52502",17114308,"ENSG00000284538","MIR92A2"
"52503",17114310,"ENSG00000284538","MIR92A2"
"52504",17114736,"ENSG00000199878","RN7SKP149"
"52505",17114320,"ENSG00000199132","MIR450A1"
"52506",17114322,"ENSG00000199132","MIR450A1"
"52507",17114318,"ENSG00000199132","MIR450A1"
"52508",17114320,"ENSG00000207755","MIR450A2"
"52509",17114322,"ENSG00000207755","MIR450A2"
"52510",17114318,"ENSG00000207755","MIR450A2"
"52511",17114797,"ENSG00000208000","MIR509-1"
"52512",17114799,"ENSG00000208000","MIR509-1"
"52513",17114801,"ENSG00000208000","MIR509-1"
"52514",17114789,"ENSG00000207969","MIR507"
"52515",17114791,"ENSG00000207969","MIR507"
"52516",17114095,"ENSG00000202304","RNU6-1130P"
"52517",17114954,"ENSG00000212595","RNA5SP525"
"52518",17115033,"ENSG00000207957","MIR105-1"
"52519",17114518,"ENSG00000199424","RF00019"
"52520",17114803,"ENSG00000207641","MIR510"
"52521",17114487,"ENSG00000239080","RF01210"
"52522",17113446,"ENSG00000201674","RF00012"
"52523",17112543,"ENSG00000199051","MIR361"
"52524",17114781,"ENSG00000216171","MIR513C"
"52525",17116772,"ENSG00000252900","RNU6-303P"
"52526",17116942,"ENSG00000251766","RNA5SP518"
"52527",17117985,"ENSG00000243694","LINC02027"
"52528",17117437,"ENSG00000231866","AC099677.2"
"52529",17117853,"ENSG00000280119","AC093642.2"
"52530",17117474,"ENSG00000271153","RPL23AP88"
"52531",17118080,"ENSG00000271153","RPL23AP88"
"52532",17117897,"ENSG00000271153","RPL23AP88"
"52533",17117567,"ENSG00000196876","SCN8A"
"52534",17117431,"ENSG00000280113","AL357140.3"
"52535",17117404,"ENSG00000261798","AL033527.3"
"52536",17117665,"ENSG00000242498","ARPIN"
"52537",17117604,"ENSG00000233695","GAS6-AS1"
"52538",17117975,"ENSG00000139233","LLPH"
"52539",17115994,"ENSG00000252468","RNU2-57P"
"52540",17116599,"ENSG00000188120","DAZ1"
"52541",17117351,"ENSG00000188120","DAZ1"
"52542",17116550,"ENSG00000188120","DAZ1"
"52543",17117276,"ENSG00000188120","DAZ1"
"52544",17116658,"ENSG00000169789","PRY"
"52545",17117229,"ENSG00000169789","PRY"
"52546",17116516,"ENSG00000169789","PRY"
"52547",17117317,"ENSG00000169789","PRY"
"52548",17116384,"ENSG00000131002","TXLNGY"
"52549",17117988,"ENSG00000232830","AC110994.1"
"52550",17117474,"ENSG00000213285","RPL23AP45"
"52551",17118080,"ENSG00000213285","RPL23AP45"
"52552",17117897,"ENSG00000213285","RPL23AP45"
"52553",17118033,"ENSG00000238035","AC138035.1"
"52554",17117427,"ENSG00000238035","AC138035.1"
"52555",17117784,"ENSG00000256453","DND1"
"52556",17117730,"ENSG00000256453","DND1"
"52557",17117778,"ENSG00000256453","DND1"
"52558",17117661,"ENSG00000080644","CHRNA3"
"52559",17117928,"ENSG00000184274","LINC00315"
"52560",17117445,"ENSG00000261716","AC239868.1"
"52561",17117849,"ENSG00000243007","RPL12P35"
"52562",17117474,"ENSG00000184319","RPL23AP82"
"52563",17118080,"ENSG00000184319","RPL23AP82"
"52564",17117897,"ENSG00000184319","RPL23AP82"
"52565",17117653,"ENSG00000271072","PHBP20"
"52566",17117238,"ENSG00000235059","AC008175.1"
"52567",17117966,"ENSG00000278633","AC023491.2"
"52568",17117540,"ENSG00000283926","MIR192"
"52569",17117046,"ENSG00000252513","RNU1-128P"
"52570",17116342,"ENSG00000252513","RNU1-128P"
"52571",17117474,"ENSG00000261914","RPL23AP84"
"52572",17118080,"ENSG00000261914","RPL23AP84"
"52573",17117897,"ENSG00000261914","RPL23AP84"
"52574",17117966,"ENSG00000217261","POM121L4P"
"52575",17115973,"ENSG00000176679","TGIF2LY"
"52576",17117057,"ENSG00000282909","AC007241.1"
"52577",17116323,"ENSG00000282909","AC007241.1"
"52578",17116344,"ENSG00000244646","XKRY2"
"52579",17117044,"ENSG00000244646","XKRY2"
"52580",17117486,"ENSG00000279725","AL391005.1"
"52581",17117979,"ENSG00000278881","FP325331.1"
"52582",17117977,"ENSG00000280080","TBC1D22A-AS1"
"52583",17117732,"ENSG00000275193","MYL6P5"
"52584",17117592,"ENSG00000280002","AC078925.4"
"52585",17117762,"ENSG00000262223","AC110285.1"
"52586",17117663,"ENSG00000218052","ADAMTS7P4"
"52587",17117617,"ENSG00000126226","PCID2"
"52588",17117903,"ENSG00000268941","LINC01711"
"52589",17116468,"ENSG00000131538","TTTY6"
"52590",17117271,"ENSG00000131538","TTTY6"
"52591",17117126,"ENSG00000012817","KDM5D"
"52592",17118076,"ENSG00000249684","AC106795.2"
"52593",17116452,"ENSG00000242875","RBMY1B"
"52594",17117214,"ENSG00000242875","RBMY1B"
"52595",17117254,"ENSG00000242875","RBMY1B"
"52596",17116437,"ENSG00000242875","RBMY1B"
"52597",17117199,"ENSG00000242875","RBMY1B"
"52598",17116159,"ENSG00000212856","TTTY2B"
"52599",17116795,"ENSG00000212856","TTTY2B"
"52600",17116671,"ENSG00000272262","RNU6-89P"
"52601",17117031,"ENSG00000252689","RF00401"
"52602",17117310,"ENSG00000251925","RF00156"
"52603",17116669,"ENSG00000251925","RF00156"
"52604",17117643,"ENSG00000232653","GOLGA8N"
"52605",17117647,"ENSG00000232653","GOLGA8N"
"52606",17117645,"ENSG00000232653","GOLGA8N"
"52607",17116658,"ENSG00000169763","PRYP3"
"52608",17117229,"ENSG00000169763","PRYP3"
"52609",17116516,"ENSG00000169763","PRYP3"
"52610",17117317,"ENSG00000169763","PRYP3"
"52611",17117596,"ENSG00000260704","LINC00543"
"52612",17117456,"ENSG00000276255","AL136379.1"
