© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->intersectShortLong - 2020-01-20 07:48 PM
Workspace	My Projects
Project	hd_microarray
Analysis	intersectShortLong - 2020-01-20 07:48 PM
Date	Mon Jan 20 16:48:07 PST 2020
Analysis ID	18745786

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->intersectShortLong - 2020-01-20 07:48 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
IL-17A Signaling in Gastric Cells	6.78E-01		8.00E-02	EGFR,JUN	
Role of JAK family kinases in IL-6-type Cytokine Signaling	6.78E-01		8.00E-02	JAK2,STAT1	
Glioblastoma Multiforme Signaling	6.9E-01		4.85E-02	APC,EGFR,FZD1,FZD2,FZD4,FZD5,PLCE1,RHOJ	
ILK Signaling	6.91E-01		4.74E-02	CASP3,FLNC,JUN,MYL2,PPM1L,PPP2R5C,PTK2,RHOJ,VEGFA	
Apelin Endothelial Signaling Pathway	6.97E-01		5.22E-02	ADCY8,APLN,CCL2,ICAM1,JUN,PRKCA	
Insulin Receptor Signaling	7.02E-01		5.04E-02	EIF4EBP1,GAB1,JAK2,OCRL,PPP1R3D,SYNJ1,SYNJ2	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	7.05E-01		8.33E-02	JAK2,STAT1	
Tumoricidal Function of Hepatic Natural Killer Cells	7.05E-01		8.33E-02	CASP3,ICAM1	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	7.09E-01		4.79E-02	JAK2,JUN,NFKBIA,PPM1L,PPP1R3D,PPP2R5C,PRKCA,RHOJ,STAT1	
HIF1α Signaling	7.21E-01		5.31E-02	JUN,MMP14,MMP15,MMP2,MMP24,VEGFA	
Mitotic Roles of Polo-Like Kinase	7.24E-01		6.06E-02	ANAPC5,CDC23,PPM1L,PPP2R5C	
Glycerol Degradation I	7.25E-01		1.67E-01	GPD1	
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	7.25E-01		1.67E-01	SARS1	
CD40 Signaling	7.4E-01		6.15E-02	ICAM1,JUN,NFKBIA,TRAF6	
Pyrimidine Ribonucleotides De Novo Biosynthesis	7.42E-01		6.98E-02	AK4,CMPK2,SMARCA1	
HOTAIR Regulatory Pathway	7.49E-01		5.03E-02	CD44,ICAM1,MMP14,MMP15,MMP2,MMP24,NFKBIA,PCDH10	
Retinol Biosynthesis	7.63E-01		7.14E-02	DDHD2,DHRS3,LIPG	
Role of IL-17F in Allergic Inflammatory Airway Diseases	7.63E-01		7.14E-02	CCL2,IL11,TRAF6	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	7.64E-01		9.09E-02	AK4,CMPK2	
Activation of IRF by Cytosolic Pattern Recognition Receptors	7.74E-01		6.35E-02	JUN,NFKBIA,STAT1,TRAF6	
Phospholipases	7.74E-01		6.35E-02	LIPG,PLAAT3,PLB1,PLCE1	
Thrombopoietin Signaling	7.74E-01		6.35E-02	JAK2,JUN,PRKCA,STAT1	
BMP signaling pathway	7.81E-01		5.88E-02	BMP4,BMP6,JUN,MAGED1,SMAD9	
HIPPO signaling	7.81E-01		5.88E-02	AMOT,CD44,PPM1L,PPP1R3D,PPP2R5C	
IL-4 Signaling	7.81E-01		5.88E-02	IL13RA1,JAK2,OCRL,SYNJ1,SYNJ2	
Mechanisms of Viral Exit from Host Cells	7.85E-01		7.32E-02	LMNB1,PRKCA,SH3GL2	
Pyrimidine Ribonucleotides Interconversion	7.85E-01		7.32E-02	AK4,CMPK2,SMARCA1	
Cellular Effects of Sildenafil (Viagra)	7.9E-01		5.34E-02	ADCY8,KCNN2,MYL2,MYLPF,PLCE1,SLC4A10,SLC4A11	
NF-κB Signaling	7.94E-01		5.03E-02	BMP4,EGFR,FGFR3,FGFR4,IL33,KDR,NFKBIA,TIRAP,TRAF6	
HER-2 Signaling in Breast Cancer	7.96E-01		5.95E-02	EGFR,ERBB3,MMP2,PARD6B,PRKCA	
Eumelanin Biosynthesis	7.97E-01		2.00E-01	DCT	
Folate Polyglutamylation	7.97E-01		2.00E-01	SHMT2	
Glutamate Degradation III (via 4-aminobutyrate)	7.97E-01		2.00E-01	ABAT	
Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate	7.97E-01		2.00E-01	MTHFD2	
dTMP De Novo Biosynthesis	7.97E-01		2.00E-01	SHMT2	
Reelin Signaling in Neurons	8.14E-01		5.43E-02	ARHGEF2,ARHGEF9,CNR1,DAB1,DCX,GRIN3A,ITGA5	
Senescence Pathway	8.24E-01		4.73E-02	ACVR1C,ANAPC5,CAPN10,CDC23,CEBPB,EIF4EBP1,GADD45A,HIPK2,JUN,PPM1L,PPP2R5C,SMAD9,TRAF6	
Breast Cancer Regulation by Stathmin1	8.28E-01		5.00E-02	ADCY8,ARHGEF2,ARHGEF9,GNG3,PPM1L,PPP1R3D,PPP2R5C,PRKCA,TUBB2B,TUBB6	
Cardiomyocyte Differentiation via BMP Receptors	8.3E-01		1.00E-01	BMP4,MYL2	
April Mediated Signaling	8.31E-01		7.69E-02	JUN,NFKBIA,TRAF6	
tRNA Charging	8.31E-01		7.69E-02	GARS1,MARS1,SARS1	
T Cell Exhaustion Signaling Pathway	8.35E-01		5.14E-02	ACVR1C,BCL6,JAK2,JUN,KDR,PPM1L,PPP2R5C,STAT1,VEGFA	
14-3-3-mediated Signaling	8.39E-01		5.51E-02	GFAP,JUN,PLCE1,PRKCA,SNCA,TUBB2B,TUBB6	
Prolactin Signaling	8.43E-01		6.17E-02	CEBPB,JAK2,JUN,PRKCA,STAT1	
Sumoylation Pathway	8.5E-01		5.83E-02	CBX4,DNMT3A,JUN,NFKBIA,RHOJ,SNCA	
GNRH Signaling	8.56E-01		5.20E-02	ADCY8,CACNA2D1,EGFR,HBEGF,JUN,MMP2,PAK3,PRKCA,PTK2	
Chemokine Signaling	8.59E-01		6.25E-02	CCL2,JUN,MYL2,PRKCA,PTK2	
IL-17 Signaling	8.59E-01		6.25E-02	CCL2,CEBPB,JAK2,JUN,TRAF6	
Role of MAPK Signaling in the Pathogenesis of Influenza	8.59E-01		6.25E-02	CASP3,CCL2,PLAAT3,PLB1,PRKCA	
GADD45 Signaling	8.66E-01		1.05E-01	CCND2,GADD45A	
L-cysteine Degradation I	8.87E-01		2.50E-01	CDO1	
VDR/RXR Activation	8.92E-01		6.41E-02	CEBPB,GADD45A,IGFBP5,NCOR1,PRKCA	
RAR Activation	8.99E-01		5.18E-02	ADCY8,CITED2,DHRS3,DPF1,JAK2,JUN,NCOR1,PRKCA,SMAD9,VEGFA	
Purine Nucleotides Degradation II (Aerobic)	9.05E-01		1.11E-01	ADA,ADARB2	
Corticotropin Releasing Hormone Signaling	9.05E-01		5.52E-02	ADCY8,CACNA2D1,CNR1,CRH,GLI3,JUN,PRKCA,VEGFA	
Interferon Signaling	9.07E-01		8.33E-02	JAK2,MED14,STAT1	
CXCR4 Signaling	9.23E-01		5.39E-02	ADCY8,GNG3,JUN,MYL2,MYLPF,PAK3,PRKCA,PTK2,RHOJ	
Cdc42 Signaling	9.23E-01		5.39E-02	APC,APC2,IQGAP2,ITGA5,ITK,JUN,MYL2,MYLPF,PAK3	
Toll-like Receptor Signaling	9.27E-01		6.58E-02	IL33,JUN,NFKBIA,TIRAP,TRAF6	
EGF Signaling	9.27E-01		7.27E-02	EGFR,JUN,PRKCA,STAT1	
Synaptogenesis Signaling Pathway	9.31E-01		4.81E-02	ADCY8,CACNA2D1,CDH10,CDH13,CDH6,DAB1,EFNB2,EIF4EBP1,EPHA3,GRIN3A,GRM3,ITSN1,NLGN3,SNCA,SYT11	
Synaptic Long Term Depression	9.41E-01		5.29E-02	CACNA2D1,CRH,GRM3,PLAAT3,PLB1,PLCE1,PPM1L,PPP1R17,PPP2R5C,PRKCA	
TREM1 Signaling	9.45E-01		6.67E-02	CCL2,CIITA,ICAM1,ITGA5,JAK2	
γ-linolenate Biosynthesis II (Animals)	9.46E-01		1.18E-01	ACSL3,FADS1	
Endothelin-1 Signaling	9.52E-01		5.32E-02	ADCY8,CASP3,CASQ1,EDNRA,GAB1,JUN,PLAAT3,PLB1,PLCE1,PRKCA	
TGF-β Signaling	9.56E-01		6.25E-02	ACVR1C,BMP4,JUN,PMEPA1,SMAD9,TRAF6	
3-phosphoinositide Biosynthesis	9.58E-01		5.49E-02	DUSP15,EPHX2,EYA4,OCRL,PPFIA2,PTPRJ,PTPRN,PXYLP1,SYNJ1	
Tec Kinase Signaling	9.58E-01		5.49E-02	GNG3,ITGA5,ITK,JAK2,PAK3,PRKCA,PTK2,RHOJ,STAT1	
DNA Methylation and Transcriptional Repression Signaling	9.62E-01		8.82E-02	DNMT3A,MECP2,SAP30	
Dopamine-DARPP32 Feedback in cAMP Signaling	9.7E-01		5.52E-02	ADCY8,ATP2A2,GRIN3A,KCNJ10,PLCE1,PPM1L,PPP1R3D,PPP2R5C,PRKCA	
FAK Signaling	9.72E-01		6.32E-02	CAPN10,EGFR,ITGA5,PAK3,PTK2,TLN2	
Sphingosine-1-phosphate Signaling	9.73E-01		5.98E-02	ADCY8,CASP3,CASQ1,PLCE1,PTK2,RHOJ,S1PR1	
Caveolar-mediated Endocytosis Signaling	9.82E-01		6.85E-02	EGFR,FLNC,ITGA5,ITSN1,PRKCA	
ErbB Signaling	9.88E-01		6.38E-02	EGFR,ERBB3,HBEGF,JUN,PAK3,PRKCA	
Circadian Rhythm Signaling	9.92E-01		9.09E-02	ADCYAP1R1,BHLHE40,GRIN3A	
Thrombin Signaling	9.93E-01		5.29E-02	ADCY8,ARHGEF2,ARHGEF9,EGFR,GNG3,MYL2,MYLPF,PLCE1,PRKCA,PTK2,RHOJ	
UVB-Induced MAPK Signaling	9.94E-01		7.69E-02	EGFR,EIF4EBP1,JUN,PRKCA	
4-aminobutyrate Degradation I	1E00		3.33E-01	ABAT	
D-glucuronate Degradation I	1E00		3.33E-01	AKR1A1	
Glycerol-3-phosphate Shuttle	1E00		3.33E-01	GPD1	
Thymine Degradation	1E00		3.33E-01	DPYD	
Thyroid Hormone Metabolism I (via Deiodination)	1E00		3.33E-01	DIO2	
Thyronamine and Iodothyronamine Metabolism	1E00		3.33E-01	DIO2	
Uracil Degradation II (Reductive)	1E00		3.33E-01	DPYD	
IL-1 Signaling	1.04E00		6.59E-02	ADCY8,GNG3,IL1RAP,JUN,NFKBIA,TRAF6	
Adenosine Nucleotides Degradation II	1.04E00		1.33E-01	ADA,ADARB2	
Primary Immunodeficiency Signaling	1.04E00		8.00E-02	ADA,CIITA,RAG1,TNFRSF13C	
TNFR1 Signaling	1.04E00		8.00E-02	CASP3,JUN,NFKBIA,PAK3	
Systemic Lupus Erythematosus In B Cell Signaling Pathway	1.04E00		5.09E-02	CCND2,GAB1,IL11,IL17B,IL33,JAK2,JUN,OCRL,PRKCA,STAT1,SYNJ1,SYNJ2,TNFRSF13C,TRAF6	
Ephrin Receptor Signaling	1.04E00		5.56E-02	EFNB2,EPHA3,GNG3,GRIN3A,ITGA5,ITSN1,JAK2,PAK3,PTK2,VEGFA	
Granulocyte Adhesion and Diapedesis	1.06E00		5.59E-02	CCL2,CLDN14,ICAM1,IL1RAP,IL33,ITGA5,MMP14,MMP15,MMP2,MMP24	
IL-10 Signaling	1.06E00		7.25E-02	IL1RAP,IL33,JUN,NFKBIA,TRAF6	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	1.07E00		8.16E-02	GADD45A,HIPK2,PRKDC,RPRM	
White Adipose Tissue Browning Pathway	1.12E00		6.20E-02	ADCY8,CACNA2D1,CEBPB,DIO2,FGFR3,FGFR4,KDR,VEGFA	
Actin Cytoskeleton Signaling	1.14E00		5.50E-02	APC,APC2,CYFIP2,IQGAP2,ITGA5,MYL2,MYLK2,MYLPF,PAK3,PTK2,TLN2,TRIO	
ERK/MAPK Signaling	1.17E00		5.70E-02	DUSP6,EIF4EBP1,ITGA5,PAK3,PPM1L,PPP1R3D,PPP2R5C,PRKCA,PTK2,STAT1,TLN2	
Flavin Biosynthesis IV (Mammalian)	1.17E00		5.00E-01	RFK	
Glycine Biosynthesis I	1.17E00		5.00E-01	SHMT2	
Taurine Biosynthesis	1.17E00		5.00E-01	CDO1	
β-alanine Degradation I	1.17E00		5.00E-01	ABAT	
Agranulocyte Adhesion and Diapedesis	1.18E00		5.73E-02	CCL2,CD34,CLDN14,ICAM1,IL33,ITGA5,MMP14,MMP15,MMP2,MMP24,MYL2	
PPAR Signaling	1.18E00		6.73E-02	CITED2,IL1RAP,IL33,JUN,NCOR1,NFKBIA,TRAF6	
IL-6 Signaling	1.19E00		6.40E-02	CEBPB,IL1RAP,IL33,JAK2,JUN,NFKBIA,TRAF6,VEGFA	
Huntington's Disease Signaling	1.19E00		5.49E-02	CAPN10,CASP3,CASQ1,CLTB,EGFR,GNG3,HAP1,JUN,NCOR1,PACSIN1,PRKCA,SNCA,TCERG1	
RhoA Signaling	1.22E00		6.50E-02	CDC42EP4,LPAR2,MYL2,MYLK2,MYLPF,PTK2,RHPN2,SEPTIN8	
Oncostatin M Signaling	1.23E00		9.30E-02	CHI3L1,JAK2,STAT1,TIMP3	
Endocannabinoid Cancer Inhibition Pathway	1.24E00		6.29E-02	ADCY8,CASP3,CASQ1,CCND2,CNR1,MMP2,NUPR1,PTK2,VEGFA	
Semaphorin Signaling in Neurons	1.27E00		8.33E-02	PAK3,PTK2,RHOJ,SEMA4D,SEMA7A	
Neuroinflammation Signaling Pathway	1.27E00		5.33E-02	ACVR1C,CASP3,CCL2,FZD1,GABRB1,GJB1,GRIN3A,ICAM1,JAK2,JUN,S100B,SLC1A2,SNCA,STAT1,TIRAP,TRAF6	
Agrin Interactions at Neuromuscular Junction	1.27E00		7.59E-02	EGFR,ERBB3,ITGA5,JUN,PAK3,PTK2	
Cardiac β-adrenergic Signaling	1.27E00		6.38E-02	ADCY8,ATP2A2,ENPP6,GNG3,PPM1L,PPP1R3D,PPP2R5C,SLC8A3,SMPDL3A	
Apelin Cardiomyocyte Signaling Pathway	1.28E00		7.07E-02	APLN,ATP2A2,MYL2,MYLPF,PLCE1,PRKCA,SLC8A3	
GP6 Signaling Pathway	1.29E00		6.72E-02	COL11A1,COL4A1,COL4A2,COL5A1,COL9A3,LAMA3,PRKCA,PTK2	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	1.29E00		6.43E-02	DUSP15,EPHX2,EYA4,OCRL,PPFIA2,PTPRJ,PTPRN,PXYLP1,SYNJ1	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	1.29E00		6.43E-02	DUSP15,EPHX2,EYA4,OCRL,PPFIA2,PTPRJ,PTPRN,PXYLP1,SYNJ1	
p53 Signaling	1.29E00		7.14E-02	CCND2,GADD45A,HIPK2,JUN,PMAIP1,PRKDC,RPRM	
B Cell Activating Factor Signaling	1.3E00		9.76E-02	JUN,NFKBIA,TNFRSF13C,TRAF6	
Role of PKR in Interferon Induction and Antiviral Response	1.3E00		9.76E-02	CASP3,NFKBIA,STAT1,TRAF6	
Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	1.3E00		7.69E-02	APC,APC2,FZD1,FZD2,FZD4,FZD5	
Renin-Angiotensin Signaling	1.31E00		6.78E-02	ADCY8,CCL2,JAK2,JUN,PAK3,PRKCA,PTK2,STAT1	
Bladder Cancer Signaling	1.31E00		7.22E-02	EGFR,FGFR3,MMP14,MMP15,MMP2,MMP24,VEGFA	
Role of Tissue Factor in Cancer	1.32E00		6.84E-02	CASP3,CCN1,CSF1,EGFR,HBEGF,JAK2,PRKCA,VEGFA	
Neuregulin Signaling	1.33E00		7.29E-02	EGFR,ERBB3,ERBIN,HBEGF,ITGA5,PRKCA,TMEFF2	
Glutamate Receptor Signaling	1.35E00		8.77E-02	GRIN3A,GRM3,HOMER1,HOMER2,SLC1A2	
Calcium Transport I	1.36E00		2.00E-01	ANXA5,ATP2A2	
Glycine Betaine Degradation	1.36E00		2.00E-01	DMGDH,SHMT2	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	1.37E00		1.30E-01	OCRL,SYNJ1,SYNJ2	
3-phosphoinositide Degradation	1.41E00		6.49E-02	DUSP15,EPHX2,EYA4,OCRL,PPFIA2,PTPRJ,PTPRN,PXYLP1,SYNJ1,SYNJ2	
Superpathway of Inositol Phosphate Compounds	1.41E00		6.09E-02	DUSP15,EPHX2,EYA4,OCRL,PIP4K2A,PLCE1,PPFIA2,PTPRJ,PTPRN,PXYLP1,SYNJ1,SYNJ2	
Rac Signaling	1.42E00		7.14E-02	ANK1,CD44,CYFIP2,IQGAP2,ITGA5,JUN,PAK3,PTK2	
Type I Diabetes Mellitus Signaling	1.44E00		7.21E-02	CASP3,ICA1,IL1RAP,JAK2,NFKBIA,PTPRN,STAT1,TRAF6	
Folate Transformations I	1.45E00		2.22E-01	MTHFD2,SHMT2	
Gα12/13 Signaling	1.46E00		6.92E-02	CDH10,CDH13,CDH6,JUN,LPAR2,MYL2,MYLPF,NFKBIA,PTK2	
Histamine Biosynthesis	1.47E00		1.00E00	HDC	
Regulation of the Epithelial-Mesenchymal Transition Pathway	1.49E00		6.25E-02	APC,EGFR,FGFR3,FGFR4,FZD1,FZD2,FZD4,FZD5,GAB1,JAK2,MMP2,PARD6B	
Cardiac Hypertrophy Signaling (Enhanced)	1.53E00		5.13E-02	ACVR1C,ADCY8,ADRA2A,ATP2A2,EDNRA,EIF4EBP1,ENPP6,FGFR3,FGFR4,FZD1,FZD2,FZD4,FZD5,IL11,IL13RA1,IL17B,IL17RD,IL33,ITGA5,JAK2,JUN,PLCE1,PRKCA,PTK2,SMPDL3A	
PDGF Signaling	1.56E00		8.14E-02	JAK2,JUN,OCRL,PRKCA,STAT1,SYNJ1,SYNJ2	
Mouse Embryonic Stem Cell Pluripotency	1.6E00		7.77E-02	APC,BMP4,FZD1,FZD2,FZD4,FZD5,JAK2,SMAD9	
Regulation of Cellular Mechanics by Calpain Protease	1.63E00		9.23E-02	CAPN10,CAST,EGFR,ITGA5,PTK2,TLN2	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	1.66E00		1.67E-01	OCRL,SYNJ1,SYNJ2	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	1.66E00		1.67E-01	OCRL,SYNJ1,SYNJ2	
Purine Ribonucleosides Degradation to Ribose-1-phosphate	1.66E00		2.86E-01	ADA,ADARB2	
Ovarian Cancer Signaling	1.67E00		7.19E-02	APC,CD44,EDNRA,EGFR,FZD1,FZD2,FZD4,FZD5,MMP2,VEGFA	
UVA-Induced MAPK Signaling	1.72E00		8.16E-02	CASP3,EGFR,JUN,PARP11,PLCE1,PRKCA,STAT1,TIPARP	
Wnt/Ca+ pathway	1.72E00		9.68E-02	FZD1,FZD2,FZD4,FZD5,PLCE1,PRKCA	
D-myo-inositol (1,4,5)-trisphosphate Degradation	1.72E00		1.76E-01	OCRL,SYNJ1,SYNJ2	
iNOS Signaling	1.74E00		1.11E-01	JAK2,JUN,NFKBIA,STAT1,TRAF6	
PAK Signaling	1.74E00		8.25E-02	CASP3,DSCAM,EPHA3,ITGA5,MYL2,MYLPF,PAK3,PTK2	
D-myo-inositol-5-phosphate Metabolism	1.75E00		7.10E-02	DUSP15,EPHX2,EYA4,OCRL,PIP4K2A,PLCE1,PPFIA2,PTPRJ,PTPRN,PXYLP1,SYNJ1	
Human Embryonic Stem Cell Pluripotency	1.75E00		7.41E-02	APC,BMP4,BMP6,FGFR3,FGFR4,FZD1,FZD2,FZD4,FZD5,S1PR1	
STAT3 Pathway	1.75E00		7.41E-02	BMP6,EGFR,FGFR3,FGFR4,IL13RA1,IL17RD,JAK2,KDR,MAP3K21,VEGFA	
PI3K/AKT Signaling	1.78E00		6.90E-02	EIF4EBP1,GAB1,IL13RA1,IL17RD,ITGA5,JAK2,NFKBIA,OCRL,PPM1L,PPP2R5C,SYNJ1,SYNJ2	
PCP pathway	1.79E00		1.00E-01	FZD1,FZD2,FZD4,FZD5,JUN,PRICKLE1	
Adenine and Adenosine Salvage III	1.8E00		3.33E-01	ADA,ADARB2	
Granzyme B Signaling	1.8E00		1.88E-01	CASP3,LMNB1,PRKDC	
Parkinson's Signaling	1.8E00		1.88E-01	CASP3,SNCA,UCHL1	
PPARα/RXRα Activation	1.86E00		6.84E-02	ABCA1,ACVR1C,ADCY8,CHD5,GPD1,IL1RAP,JAK2,JUN,NCOR1,NFKBIA,PLCE1,PRKCA,TRAF6	
Glioma Invasiveness Signaling	1.88E00		9.46E-02	CD44,MMP2,PTK2,RHOJ,TIMP2,TIMP3,TIMP4	
Serine Biosynthesis	1.96E00		4.00E-01	PHGDH,PSAT1	
Hepatic Cholestasis	1.97E00		7.07E-02	ADCY8,FGFR4,IL11,IL17B,IL1RAP,IL33,JUN,NFKBIA,PRKCA,SLCO1C1,SLCO3A1,TIRAP,TRAF6	
Sperm Motility	2E00		6.73E-02	DDR2,EGFR,EPHA3,ERBB3,FGFR3,FGFR4,ITK,JAK2,KDR,KIT,PLAAT3,PLB1,PLCE1,PRKCA,PTK2	
RhoGDI Signaling	2.04E00		7.22E-02	ARHGEF2,ARHGEF9,CD44,CDH10,CDH13,CDH6,GNG3,ITGA5,MYL2,MYLPF,PAK3,PRKCA,RHOJ	
Leukocyte Extravasation Signaling	2.1E00		7.11E-02	CD44,CLDN14,ICAM1,ITGA5,ITK,MMP14,MMP15,MMP2,MMP24,PRKCA,PTK2,TIMP2,TIMP3,TIMP4	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	2.11E00		8.40E-02	APC,BMP4,BMP6,FZD1,FZD2,FZD4,FZD5,GAB1,JAK2,SMAD9	
IL-17A Signaling in Fibroblasts	2.19E00		1.43E-01	CCL2,CEBPB,JUN,NFKBIA,TRAF6	
Inhibition of Angiogenesis by TSP1	2.25E00		1.47E-01	CASP3,CD47,JUN,KDR,VEGFA	
Signaling by Rho Family GTPases	2.35E00		6.97E-02	ARHGEF2,ARHGEF9,CDC42EP4,CDH10,CDH13,CDH6,GFAP,GNG3,ITGA5,JUN,MAP3K21,MYL2,MYLPF,PAK3,PTK2,RHOJ,SEPTIN8	
PTEN Signaling	2.4E00		8.73E-02	CASP3,EGFR,FGFR3,FGFR4,ITGA5,KDR,MAGI3,OCRL,PTK2,SYNJ1,SYNJ2	
IL-8 Signaling	2.42E00		7.50E-02	CCND2,EGFR,EIF4EBP1,GNG3,HBEGF,ICAM1,JUN,KDR,MMP2,MYL2,PRKCA,PTK2,RHOJ,TRAF6,VEGFA	
Anandamide Degradation	2.47E00		6.67E-01	FAAH,NAAA	
Protein Kinase A Signaling	2.56E00		6.28E-02	ADCY8,ANAPC5,CDC23,DUSP15,DUSP3,DUSP6,ENPP6,FLNC,GLI3,GNG3,MYL2,MYLK2,MYLPF,NFKBIA,PLCE1,PPP1R3D,PRKCA,PTK2,PTPDC1,PTPN3,PTPRJ,PTPRN,PTPRZ1,SMPDL3A,TNNI1	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	2.59E00		6.73E-02	APC,APC2,CCL2,CEBPB,CSF1,FZD1,FZD2,FZD4,FZD5,ICAM1,IL1RAP,IL33,JAK2,JUN,NFKBIA,NLK,PLCE1,PRKCA,SFRP5,TRAF6,VEGFA	
Adipogenesis pathway	2.66E00		8.96E-02	BMP4,CEBPB,FGFR3,FGFR4,FZD1,FZD2,FZD4,FZD5,SAP30,SMAD9,SOX9,TXNIP	
Superpathway of Serine and Glycine Biosynthesis I	2.9E00		4.29E-01	PHGDH,PSAT1,SHMT2	
Colorectal Cancer Metastasis Signaling	2.93E00		7.51E-02	ADCY8,APC,CASP3,EGFR,FZD1,FZD2,FZD4,FZD5,GNG3,JAK2,JUN,MMP14,MMP15,MMP2,MMP24,PTGER4,RHOJ,STAT1,VEGFA	
Wnt/β-catenin Signaling	3.04E00		8.67E-02	ACVR1C,APC,APC2,AXIN2,CD44,FZD1,FZD2,FZD4,FZD5,JUN,NLK,PPM1L,PPP2R5C,SFRP5,SOX9	
IL-15 Production	3.04E00		9.92E-02	DDR2,EGFR,EPHA3,ERBB3,FGFR3,FGFR4,ITK,JAK2,KDR,KIT,PTK2,STAT1	
Basal Cell Carcinoma Signaling	3.12E00		1.25E-01	APC,APC2,BMP4,BMP6,FZD1,FZD2,FZD4,FZD5,GLI3	
Molecular Mechanisms of Cancer	3.33E00		6.91E-02	ADCY8,APC,ARHGEF2,ARHGEF9,BMP4,BMP6,CASP3,CCND2,FZD1,FZD2,FZD4,FZD5,GAB1,HIPK2,ITGA5,JAK2,JUN,NFKBIA,NLK,PAK3,PMAIP1,PRKCA,PRKDC,PTK2,RASGRF2,RHOJ,SMAD9	
Factors Promoting Cardiogenesis in Vertebrates	3.48E00		1.18E-01	ACVR1C,APC,BMP4,BMP6,FZD1,FZD2,FZD4,FZD5,MYL2,PRKCA,SMAD9	
Inhibition of Matrix Metalloproteases	3.5E00		1.79E-01	MMP14,MMP15,MMP2,MMP24,TIMP2,TIMP3,TIMP4	
Hepatic Fibrosis Signaling Pathway	4.13E00		7.61E-02	ACVR1C,CASP3,CCL2,CEBPB,CNR1,EDNRA,FZD1,FZD2,FZD4,FZD5,GLI3,ICAM1,IL1RAP,IL33,ITGA5,JAK2,JUN,KDR,MYL2,MYLK2,MYLPF,NFKBIA,PRKCA,PTK2,RHOJ,TIRAP,TRAF6,VEGFA	
Axonal Guidance Signaling	4.53E00		7.22E-02	ADAMTS16,BMP4,BMP6,EFNB2,EPHA3,FZD1,FZD2,FZD4,FZD5,GLI3,GNG3,ITGA5,ITSN1,MMP14,MMP15,MMP2,MMP24,MYL2,MYLPF,PAK3,PAPPA,PAPPA2,PLCE1,PRKCA,PTK2,SEMA3D,SEMA3E,SEMA4D,SEMA5A,SEMA6A,SEMA7A,SRGAP1,TUBB2B,TUBB6,VEGFA	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	4.63E00		9.55E-02	APC,APC2,BMP4,BMP6,CSF1,DLX5,FZD1,FZD2,FZD4,FZD5,IL11,IL1RAP,IL33,ITGA5,JUN,MMP14,NFKBIA,SFRP5,SMAD9,SP7,TRAF6	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	4.66E00		1.02E-01	CCL2,COL11A1,COL4A1,COL4A2,COL5A1,COL9A3,CSF1,EDNRA,EGFR,ICAM1,IGFBP5,IL1RAP,KDR,LHX2,MMP2,MYL2,STAT1,TIMP2,VEGFA	
Osteoarthritis Pathway	5.44E00		1.04E-01	ACAN,ANXA5,CASP3,CASQ1,CEBPB,DDIT4,DDR2,DLX5,FGFR3,FZD1,FZD2,FZD4,FZD5,GLI3,IL1RAP,ITGA5,OCRL,SMAD9,SOX9,SP7,TIMP3,VEGFA	

Upstream Regulators for My Projects->hd_microarray->intersectShortLong - 2020-01-20 07:48 PM
