© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->longFragmentHuman - 2020-01-20 08:06 PM
Workspace	My Projects
Project	hd_microarray
Analysis	longFragmentHuman - 2020-01-20 08:06 PM
Date	Mon Jan 20 17:06:30 PST 2020
Analysis ID	18745804

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->longFragmentHuman - 2020-01-20 08:06 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Organismal Injury and Abnormalities, Renal and Urological Disease	structural renal abnormality	Structural renal abnormality	1.19E-02	 	 	 	 	DACT1,SALL4,DEPTOR	3	
Cell Death and Survival	cell death	Cell death of leukemia cell lines	1.19E-02	 	 	 	 	PRKCQ,SALL4,ITGA4,CHKA	4	
Neurological Disease, Organismal Injury and Abnormalities	brain atrophy	Brain atrophy	1.21E-02	 	 	 	 	CDK5R1,GRIA4	2	
Nervous System Development and Function	thermal nociception	Thermal nociception	1.21E-02	 	 	 	 	CDK5R1,GRIA4	2	
Developmental Disorder	agenesis	Agenesis	1.29E-02	 	 	 	 	DACT1,SALL4,MAP1B	3	
Neurological Disease, Skeletal and Muscular Disorders	neuromuscular disease	Neuromuscular disease	1.29E-02	 	 	 	 	ATP13A2,KIF1B,ZNF239,CDK5R1,MAP1B,ITGA4,FRMD4B	7	
Carbohydrate Metabolism, Cellular Function and Maintenance, Molecular Transport, Small Molecule Biochemistry	import	Import of D-glucose	1.31E-02	 	 	 	 	CDK5R1,KLF15	2	
Embryonic Development, Nervous System Development and Function, Ophthalmic Disease, Organ Development, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Tissue Development, Visual System Development and Function	abnormal morphology	Abnormal morphology of disorganized inner nuclear layer	1.32E-02	 	 	 	 	MAP1B	1	
Embryonic Development, Nervous System Development and Function, Ophthalmic Disease, Organ Development, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Tissue Development, Visual System Development and Function	abnormal morphology	Abnormal morphology of fundus of eye	1.32E-02	 	 	 	 	PRKCQ	1	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Hypersensitivity Response, Immune Cell Trafficking, Inflammatory Response	adhesion	Adhesion of bone marrow-derived mast cells	1.32E-02	 	 	 	 	ITGA4	1	
Hair and Skin Development and Function	appearance	Appearance of hair	1.32E-02	 	 	 	 	MAP1B	1	
Cellular Movement, Hematological System Development and Function, Hypersensitivity Response, Immune Cell Trafficking	cell rolling	Arrest in cell rolling of eosinophils	1.32E-02	 	 	 	 	ITGA4	1	
Cell-mediated Immune Response, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	cell rolling	Cell rolling of Th1 cells	1.32E-02	 	 	 	 	ITGA4	1	
Cellular Compromise, Hematological System Development and Function	enucleation	Enucleation of erythroblasts	1.32E-02	 	 	 	 	DMTN	1	
Cellular Assembly and Organization, Cellular Compromise	formation	Formation of Lewy bodies	1.32E-02	 	 	 	 	ATP13A2	1	
Cell Morphology, Digestive System Development and Function, Endocrine System Disorders, Gastrointestinal Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	lack	Lack of beta islet cells	1.32E-02	 	 	 	 	NKX2-2	1	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	long term synaptic depression	Long term synaptic depression of collateral synapses	1.32E-02	 	 	 	 	CDK5R1	1	
Inflammatory Disease, Inflammatory Response, Neurological Disease, Organismal Injury and Abnormalities	neuroinflammation	Neuroinflammation of brain	1.32E-02	 	 	 	 	CDK5R1	1	
Hair and Skin Development and Function	pigmentation	Pigmentation of eye	1.32E-02	 	 	 	 	PRKCQ	1	
Tissue Morphology	quantity	Quantity of Pseudomonas aeruginosa	1.32E-02	 	 	 	 	TFPI2	1	
Developmental Disorder, Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	sirenomelia	Sirenomelia	1.32E-02	 	 	 	 	DACT1	1	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	tumorigenesis	Tumorigenesis of prostatic adenocarcinoma	1.32E-02	 	 	 	 	TMPRSS2	1	
Cellular Development	differentiation	Differentiation of nervous system	1.36E-02	 	 	 	 	CDK5R1,KLF15,MAP1B,CHKA,NKX2-2	5	
Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of head	1.42E-02	 	 	 	 	CDK5R1,KIF1B,PRKCQ,SALL4,MAP1B,ITGA4,ESRP1	7	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	nervous system neoplasm	Nervous system neoplasm	1.44E-02	 	 	 	 	KIF1B,SPAG1,TMPRSS2,ACTR3B,B3GAT1,TFPI2,FRMD4B,IL17RB,NKX2-2	9	
Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Respiratory Disease	inflammation	Inflammation of airway	1.47E-02	 	 	 	 	SPAG1,ITGA4,FRMD4B,IL17RB	4	
Developmental Disorder, Embryonic Development, Organismal Development, Tissue Morphology	abnormal morphology	Abnormal morphology of cortical subplate	1.50E-02	 	 	 	 	CDK5R1	1	
Developmental Disorder, Embryonic Development, Organismal Development, Tissue Morphology	abnormal morphology	Abnormal morphology of tail bud	1.50E-02	 	 	 	 	DACT1	1	
Gastrointestinal Disease, Inflammatory Disease	Crohn disease	Active stage Crohn disease	1.50E-02	 	 	 	 	ITGA4	1	
Cell-To-Cell Signaling and Interaction, Cell-mediated Immune Response, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	adhesion	Adhesion of Th1 cells	1.50E-02	 	 	 	 	ITGA4	1	
Cancer, Cell Death and Survival, Organismal Injury and Abnormalities, Tumor Morphology	apoptosis	Apoptosis of multiple myeloma cells	1.50E-02	 	 	 	 	DEPTOR	1	
Cancer, Endocrine System Disorders, Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	pheochromocytoma	Autosomal dominant pheochromocytoma	1.50E-02	 	 	 	 	KIF1B	1	
Cardiovascular System Development and Function, Cell-To-Cell Signaling and Interaction	binding	Binding of high endothelial postcapillary venule	1.50E-02	 	 	 	 	ITGA4	1	
Cellular Compromise, Neurological Disease, Organismal Injury and Abnormalities	dysfunction	Dysfunction of neurons	1.50E-02	 	 	 	 	KIF1B	1	
Neurological Disease, Organismal Injury and Abnormalities	gliosis	Gliosis of cerebellum	1.50E-02	 	 	 	 	ATP13A2	1	
Cellular Assembly and Organization	growth	Growth of filopodia	1.50E-02	 	 	 	 	DPYSL5	1	
Cell Morphology, Digestive System Development and Function, Gastrointestinal Disease, Nervous System Development and Function, Neurological Disease, Tissue Morphology	lack	Lack of enteric neurons	1.50E-02	 	 	 	 	SALL4	1	
Cell-mediated Immune Response, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	migration	Migration of effector memory T lymphocytes	1.50E-02	 	 	 	 	ITGA4	1	
Cellular Movement, Connective Tissue Development and Function	mobility	Mobility of fibroblast cell lines	1.50E-02	 	 	 	 	DMTN	1	
Connective Tissue Disorders, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Respiratory Disease	non-specific interstitial pneumonia	Non-specific interstitial pneumonia	1.50E-02	 	 	 	 	FRMD4B	1	
Developmental Disorder, Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	periventricular nodular heterotopia	Periventricular nodular heterotopia	1.50E-02	 	 	 	 	MAP1B	1	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities, Tumor Morphology	chronic lymphocytic leukemia	Progressive chronic lymphocytic leukemia	1.50E-02	 	 	 	 	ITGA4	1	
Cellular Movement	cell movement	Cell movement of squamous cell carcinoma cell lines	1.51E-02	 	 	 	 	ITGA4,ESRP1	2	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	female genital tract cancer	Female genital tract cancer	1.51E-02	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,SLC16A3,LINGO2,ATP9A,KIF1B,QPCT,ATP10B,DACT1,CHD9,SPAG1,MAP1B,SPATA6,ITGA4,GRIA4,ANKS1B,ESRP1	19	
Cell Morphology, Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization, Nervous System Development and Function, Neurological Disease, Tissue Morphology	abnormal morphology	Abnormal morphology of synapse	1.54E-02	 	 	 	 	DACT1,PRKCQ	2	
Cellular Assembly and Organization, Cellular Compromise	formation	Formation of cellular inclusion bodies	1.54E-02	 	 	 	 	ATP13A2,CDK5R1	2	
Organismal Survival	viability	Viability	1.57E-02	 	 	 	 	CDK5R1,MAP1B	2	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization	cell-cell adhesion	Cell-cell adhesion	1.57E-02	 	 	 	 	CDK5R1,ITGA4,DEPTOR	3	
Cellular Development	differentiation	Differentiation of tumor cell lines	1.59E-02	 	 	 	 	CDK5R1,KIF1B,SALL4,CHKA	4	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	transmigration	Transmigration of phagocytes	1.60E-02	 	 	 	 	PRKCQ,ITGA4	2	
Neurological Disease, Organismal Injury and Abnormalities	astrocytosis	Astrocytosis	1.63E-02	 	 	 	 	ATP13A2,CDK5R1	2	
Cell Death and Survival, Neurological Disease, Organismal Injury and Abnormalities	apoptosis	Apoptosis of cortical neurons	1.69E-02	 	 	 	 	CDK5R1,MAP1B	2	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	AMPA mediated synaptic current	AMPA mediated synaptic current	1.69E-02	 	 	 	 	GRIA4	1	
Cell Morphology, Hematological System Development and Function, Immunological Disease, Lymphoid Tissue Structure and Development	abnormal morphology	Abnormal morphology of effector T lymphocytes	1.69E-02	 	 	 	 	PRKCQ	1	
Cellular Assembly and Organization, Neurological Disease	accumulation	Accumulation of amyloid-beta plaques	1.69E-02	 	 	 	 	CDK5R1	1	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	action potential	Action potential of motor endplates	1.69E-02	 	 	 	 	PRKCQ	1	
Cellular Development	differentiation	Differentiation of hippocampal cells	1.69E-02	 	 	 	 	CDK5R1	1	
Developmental Disorder, Neurological Disease	ectopia	Ectopia of neurons	1.69E-02	 	 	 	 	CDK5R1	1	
Gastrointestinal Disease, Organismal Injury and Abnormalities	diarrhea	Grade 3-4 diarrhea	1.69E-02	 	 	 	 	ITGA4	1	
Embryonic Development, Organismal Development, Tissue Development	growth	Growth of embryoblast	1.69E-02	 	 	 	 	SALL4	1	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	inhibitory postsynaptic potential	Inhibitory postsynaptic potential of neurons	1.69E-02	 	 	 	 	GRIA4	1	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	lack	Lack of hippocampal commissure	1.69E-02	 	 	 	 	MAP1B	1	
Cell Morphology, Cellular Assembly and Organization, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Nervous System Development and Function, Organismal Development, Tissue Development	polarization	Polarization of hippocampal neurons	1.69E-02	 	 	 	 	MAP1B	1	
Gastrointestinal Disease, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	severe active ulcerative colitis	Severe active ulcerative colitis	1.69E-02	 	 	 	 	ITGA4	1	
Nervous System Development and Function, Organ Morphology, Organismal Development	size	Size of anterior commissure	1.69E-02	 	 	 	 	MAP1B	1	
Cell Morphology, Cellular Compromise, Nervous System Development and Function, Neurological Disease, Organismal Injury and Abnormalities, Tissue Morphology	swelling	Swelling of axons	1.69E-02	 	 	 	 	CDK5R1	1	
Cancer, Organismal Injury and Abnormalities	anogenital cancer	Anogenital cancer	1.70E-02	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,TMEM163,DEPTOR,SH3BP5,SLC16A3,LINGO2,DIP2A,ATP9A,QPCT,DACT1,CHD9,SPAG1,TMPRSS2,MAP1B,SPATA6,FRMD4B,GRIA4,IL17RB,ATP13A2,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	27	
Cell Death and Survival	cell viability	Cell viability of cervical cancer cell lines	1.71E-02	 	 	 	 	PRKCQ,CHKA,ANKS1B	3	
Cellular Assembly and Organization, Cellular Function and Maintenance, Nervous System Development and Function, Tissue Morphology	quantity	Quantity of neurites	1.72E-02	 	 	 	 	CDK5R1,MAP1B	2	
Tissue Morphology	quantity	Quantity of cells	1.78E-02	 	 	 	 	DMTN,KIF1B,CDK5R1,SALL4,PRKCQ,MAP1B,PIK3R5,TFPI2,IL17RB,NKX2-2,UBASH3B	11	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	migration	Migration of monocytes	1.81E-02	 	 	 	 	QPCT,ITGA4	2	
Organismal Survival	perinatal death	Perinatal death	1.83E-02	 	 	 	 	CDK5R1,KIF1B,DACT1,MAP1B,ESRP1	5	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	disorder of basal ganglia	Disorder of basal ganglia	1.84E-02	 	 	 	 	ATP13A2,ZNF239,CDK5R1,KIF1B,MAP1B,FRMD4B	6	
Behavior	exploratory behavior	Exploratory behavior	1.84E-02	 	 	 	 	MAP1B,GRIA4	2	
Cancer, Organismal Injury and Abnormalities	neoplasia	Neoplasia of melanoma cell lines	1.84E-02	 	 	 	 	ITGA4,IL17RB	2	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of anterior horn of the spinal cord	1.88E-02	 	 	 	 	KIF1B	1	
Digestive System Development and Function, Endocrine System Disorders, Gastrointestinal Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of disorganized islets of Langerhans	1.88E-02	 	 	 	 	NKX2-2	1	
Neurological Disease, Organismal Injury and Abnormalities	atrophy	Atrophy of forebrain	1.88E-02	 	 	 	 	CDK5R1	1	
Cellular Assembly and Organization, Cellular Function and Maintenance	dynamics	Dynamics of actin cytoskeleton	1.88E-02	 	 	 	 	ESRP1	1	
Embryonic Development, Nervous System Development and Function, Organ Development, Organismal Development, Tissue Development	formation	Formation of cortical lamina	1.88E-02	 	 	 	 	CDK5R1	1	
Cell Signaling, Small Molecule Biochemistry	generation	Generation of nitrite	1.88E-02	 	 	 	 	ITGA4	1	
Cancer, Dermatological Diseases and Conditions, Inflammatory Disease, Metabolic Disease, Organismal Injury and Abnormalities	juvenile xanthogranuloma	Juvenile xanthogranuloma	1.88E-02	 	 	 	 	ATP9A	1	
Small Molecule Biochemistry	metabolism	Metabolism of choline	1.88E-02	 	 	 	 	CHKA	1	
Cell Cycle	senescence	Senescence of bone cancer cell lines	1.88E-02	 	 	 	 	CDK5R1	1	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	genital tumor	Genital tumor	1.89E-02	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,TMEM163,SH3BP5,SLC16A3,LINGO2,DIP2A,ATP9A,QPCT,DACT1,CHD9,SPAG1,TMPRSS2,MAP1B,SPATA6,FRMD4B,GRIA4,ATP13A2,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	25	
Developmental Disorder, Neurological Disease, Organismal Injury and Abnormalities	hypoplasia	Hypoplasia of brain	1.94E-02	 	 	 	 	MAP1B,NKX2-2	2	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	cell movement	Cell movement of granulocytes	1.95E-02	 	 	 	 	PRKCQ,PIK3R5,ITGA4,IL17RB	4	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	migration	Migration of mononuclear leukocytes	1.95E-02	 	 	 	 	QPCT,PRKCQ,ITGA4,DEPTOR	4	
Cell Death and Survival, Neurological Disease, Organismal Injury and Abnormalities	cell death	Cell death of cerebral cortex cells	1.97E-02	 	 	 	 	ATP13A2,CDK5R1,MAP1B	3	
Inflammatory Disease, Inflammatory Response, Neurological Disease, Organismal Injury and Abnormalities	encephalitis	Encephalitis	2.06E-02	 	 	 	 	CDK5R1,PRKCQ,ITGA4,UBASH3B	4	
Molecular Transport, Small Molecule Biochemistry	accumulation	Accumulation of lactic acid	2.06E-02	 	 	 	 	SLC16A3	1	
Post-Translational Modification	carbonylation	Carbonylation of protein	2.06E-02	 	 	 	 	SH3BP5	1	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	dysgerminoma	Dysgerminoma	2.06E-02	 	 	 	 	SALL4	1	
Cancer, Organismal Injury and Abnormalities	metastasis	Metastasis of pancreatic cancer cell lines	2.06E-02	 	 	 	 	ESRP1	1	
Cellular Assembly and Organization	quantity	Quantity of autophagic vacuoles	2.06E-02	 	 	 	 	KLF15	1	
Cellular Assembly and Organization, Cellular Function and Maintenance	release	Release of exosomes	2.06E-02	 	 	 	 	ATP13A2	1	
Cancer, Developmental Disorder, Organismal Injury and Abnormalities, Reproductive System Disease	yolk sac tumor	Yolk sac tumor	2.06E-02	 	 	 	 	SALL4	1	
Organismal Development	abnormal morphology	Abnormal morphology of tail	2.07E-02	 	 	 	 	DACT1,SALL4	2	
Cell-To-Cell Signaling and Interaction, Cell-mediated Immune Response, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	adhesion	Adhesion of T lymphocytes	2.10E-02	 	 	 	 	ITGA4,DEPTOR	2	
Cardiovascular System Development and Function, Cell-To-Cell Signaling and Interaction	adhesion	Adhesion of vascular endothelial cells	2.10E-02	 	 	 	 	ITGA4,DEPTOR	2	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	familial motor neuron disease	Familial motor neuron disease	2.13E-02	 	 	 	 	ATP13A2,KIF1B	2	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	Alzheimer disease or frontotemporal dementia	Alzheimer disease or frontotemporal dementia	2.18E-02	 	 	 	 	QPCT,CDK5R1,FRMD4B,GRIA4,SLC16A3	5	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastric cancer	Gastric cancer	2.18E-02	 	 	 	 	GSE1,ATP9A,RGS17,TFPI2,ITGA4,DEPTOR,CHKA,ESRP1,LINGO2	9	
Cellular Movement, Immune Cell Trafficking	migration	Leukocyte migration	2.20E-02	 	 	 	 	QPCT,PRKCQ,PIK3R5,ITGA4,DEPTOR,IL17RB,SLC16A3	7	
Cell Morphology, Nervous System Development and Function, Tissue Morphology	morphology	Morphology of neurites	2.20E-02	 	 	 	 	CDK5R1,MAP1B,DPYSL5	3	
Ophthalmic Disease, Organismal Injury and Abnormalities	ocular motility disorder	Ocular motility disorder	2.20E-02	 	 	 	 	PIK3R5,MAP1B	2	
Cancer, Organismal Injury and Abnormalities	primary tumor	Primary tumor	2.20E-02	 	 	 	 	CDK5R1,SALL4,IL17RB,SLC16A3	4	
Cellular Movement	cell movement	Cell movement of myeloid cells	2.24E-02	 	 	 	 	QPCT,PRKCQ,PIK3R5,ITGA4,IL17RB	5	
Developmental Disorder, Embryonic Development, Organismal Development, Tissue Morphology	abnormal morphology	Abnormal morphology of cortical marginal zone	2.25E-02	 	 	 	 	CDK5R1	1	
Cardiovascular Disease, Cardiovascular System Development and Function, Connective Tissue Development and Function, Connective Tissue Disorders, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Tissue Morphology	abnormal morphology	Abnormal morphology of epicardium	2.25E-02	 	 	 	 	ITGA4	1	
Digestive System Development and Function, Gastrointestinal Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of rectum	2.25E-02	 	 	 	 	SALL4	1	
Auditory Disease, Neurological Disease	conductive hearing loss	Conductive hearing loss	2.25E-02	 	 	 	 	SALL4	1	
Cellular Development	differentiation	Differentiation of breast cancer cell lines	2.25E-02	 	 	 	 	CHKA	1	
Cellular Development, Renal and Urological System Development and Function	differentiation	Differentiation of podocytes	2.25E-02	 	 	 	 	KLF15	1	
Cellular Assembly and Organization, Neurological Disease, Organismal Development, Tissue Development	formation	Formation of amyloid-beta plaques	2.25E-02	 	 	 	 	QPCT	1	
Cellular Assembly and Organization, Cellular Compromise, Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	formation	Formation of neurofibrillary tangles	2.25E-02	 	 	 	 	CDK5R1	1	
Embryonic Development, Organismal Development, Tissue Morphology	fusion	Fusion of allantois	2.25E-02	 	 	 	 	ITGA4	1	
Embryonic Development, Organismal Development, Tissue Morphology	fusion	Fusion of chorion	2.25E-02	 	 	 	 	ITGA4	1	
Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	spherocytosis	Spherocytosis	2.25E-02	 	 	 	 	DMTN	1	
Cancer, Organismal Injury and Abnormalities	pelvic tumor	Pelvic tumor	2.26E-02	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,TMEM163,SH3BP5,SLC16A3,LINGO2,DIP2A,ATP9A,QPCT,DACT1,CHD9,SPAG1,TMPRSS2,MAP1B,SPATA6,FRMD4B,GRIA4,ATP13A2,GSE1,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	26	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	synaptic transmission	Synaptic transmission of nervous tissue	2.27E-02	 	 	 	 	KIF1B,ANKS1B	2	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	breast or gynecological cancer	Breast or gynecological cancer	2.33E-02	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,DEPTOR,SLC16A3,LINGO2,ATP9A,KIF1B,QPCT,ATP10B,DACT1,CHD9,SPAG1,MAP1B,SPATA6,ITGA4,FRMD4B,GRIA4,IL17RB,ANKS1B,ESRP1	22	
Cell Morphology, Cellular Development	branching	Branching of cells	2.33E-02	 	 	 	 	CDK5R1,DACT1,MAP1B,DPYSL5	4	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	cell movement	Cell movement of phagocytes	2.34E-02	 	 	 	 	QPCT,PRKCQ,PIK3R5,ITGA4,IL17RB	5	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	peripheral nervous system neoplasm	Peripheral nervous system neoplasm	2.34E-02	 	 	 	 	KIF1B,TMPRSS2	2	
Cell Morphology, Nervous System Development and Function, Tissue Morphology	morphology	Morphology of dendrites	2.41E-02	 	 	 	 	MAP1B,DPYSL5	2	
Cell Signaling	acetylcholine receptor signaling, muscarinic pathway	Acetylcholine receptor signaling, muscarinic pathway	2.43E-02	 	 	 	 	CDK5R1	1	
Cell Morphology, Hematological System Development and Function	polarization	Polarization of leukocyte cell lines	2.43E-02	 	 	 	 	ITGA4	1	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	binding	Binding of neutrophils	2.44E-02	 	 	 	 	PRKCQ,ITGA4	2	
Cancer, Organismal Injury and Abnormalities	neoplasia	Neoplasia of tumor cell lines	2.45E-02	 	 	 	 	GSE1,ITGA4,IL17RB,ESRP1	4	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	cell movement	Cell movement of lymphocytes	2.47E-02	 	 	 	 	PRKCQ,ITGA4,DEPTOR,IL17RB	4	
Cellular Movement, Hematological System Development and Function, Hypersensitivity Response, Immune Cell Trafficking	cell movement	Cell movement of eosinophils	2.48E-02	 	 	 	 	ITGA4,IL17RB	2	
Cancer, Organismal Injury and Abnormalities	precancerous condition	Precancerous condition	2.48E-02	 	 	 	 	PRKCQ,FRMD4B	2	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastric adenocarcinoma	Gastric adenocarcinoma	2.49E-02	 	 	 	 	ATP9A,RGS17,TFPI2,ITGA4,DEPTOR,CHKA,ESRP1,LINGO2	8	
Gastrointestinal Disease, Organismal Injury and Abnormalities	abnormality	Abnormality of large intestine	2.49E-02	 	 	 	 	DACT1,SALL4,ITGA4,IL17RB	4	
Cancer, Organismal Injury and Abnormalities	malignant genitourinary solid tumor	Malignant genitourinary solid tumor	2.58E-02	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,TMEM163,DEPTOR,SH3BP5,SLC16A3,LINGO2,DIP2A,DMTN,ATP9A,QPCT,DACT1,CHD9,SPAG1,TMPRSS2,MAP1B,SPATA6,FRMD4B,GRIA4,IL17RB,ATP13A2,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	28	
Cell Morphology, Cellular Function and Maintenance	autophagy	Autophagy of cells	2.59E-02	 	 	 	 	DACT1,PRKCQ,DEPTOR,UBASH3B	4	
Cellular Compromise	acidification	Acidification of lysosome	2.62E-02	 	 	 	 	ATP13A2	1	
Embryonic Development, Nervous System Development and Function, Organ Development, Organismal Development, Tissue Development	development	Development of anterior horn of the spinal cord	2.62E-02	 	 	 	 	NKX2-2	1	
Cellular Movement	diapedesis	Diapedesis	2.62E-02	 	 	 	 	ITGA4	1	
Cardiovascular Disease, Hematological Disease, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	familial combined hyperlipidemia	Familial combined hyperlipidemia	2.62E-02	 	 	 	 	FRMD4B	1	
Cell Morphology, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Renal and Urological Disease, Renal and Urological System Development and Function	hypertrophy	Hypertrophy of mesangial cells	2.62E-02	 	 	 	 	DEPTOR	1	
Auditory Disease, Inflammatory Response, Organismal Injury and Abnormalities	inflammation	Inflammation of ear	2.62E-02	 	 	 	 	SALL4	1	
Gastrointestinal Disease, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	moderate active ulcerative colitis	Moderate active ulcerative colitis	2.62E-02	 	 	 	 	ITGA4	1	
Organ Morphology, Skeletal and Muscular System Development and Function	number	Number of caudal vertebra	2.62E-02	 	 	 	 	DACT1	1	
Cell Cycle	senescence	Senescence of sarcoma cell lines	2.62E-02	 	 	 	 	CDK5R1	1	
Neurological Disease, Skeletal and Muscular Disorders	progressive neuromuscular disease	Progressive neuromuscular disease	2.62E-02	 	 	 	 	ATP13A2,KIF1B,MAP1B,ITGA4	4	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	urinary tract cancer	Urinary tract cancer	2.63E-02	 	 	 	 	DMTN,ATP9A,KIF1B,QPCT,DACT1,CHD9,PIK3R5,TFPI2,ITGA4,ANKS1B,ESRP1	11	
Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Respiratory Disease	asthma	Asthma	2.67E-02	 	 	 	 	ITGA4,FRMD4B,IL17RB	3	
Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Renal and Urological Disease, Renal and Urological System Development and Function	abnormal morphology	Abnormal morphology of kidney	2.71E-02	 	 	 	 	DACT1,SALL4,DEPTOR	3	
Cancer, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	pancreatic tumor	Pancreatic tumor	2.71E-02	 	 	 	 	PIK3R5,TFPI2,CHKA,DPYSL5,DIP2A,KIF1B,CDK5R1,ATP10B,CST7,CHD9,MAP1B,FRMD4B,ESRP1	13	
Cell Morphology	sprouting	Sprouting	2.74E-02	 	 	 	 	CDK5R1,DACT1,MAP1B,DPYSL5	4	
